feature_name	feature_importance
PBG	7.764359004744211e-05
FPG	7.342565998889276e-05
HOMA.B	5.755520087640214e-05
RBC	5.40274018858128e-05
GPX3	4.357057906079059e-05
MASP2	4.333887115175974e-05
APOA2	4.1682693214456085e-05
HB	3.800016198692016e-05
CLU	3.757136402594079e-05
APCS	3.7515412388352134e-05
HBA1C	3.7174174242741946e-05
STXBP5	3.638657128687308e-05
USO1	3.4839170143119445e-05
Age	3.1631420935672104e-05
FGG	3.088317688262064e-05
CAMP	3.056814941889667e-05
FINS	2.9563693456678065e-05
FBLN1	2.949611016915306e-05
PON1	2.942036228856499e-05
HDLC	2.9340274550670058e-05
RACK1	2.893406856204345e-05
HCT	2.8825289070660867e-05
CPN1	2.71739203409627e-05
APOC2	2.6784136974625527e-05
APOC3	2.6753915213726923e-05
GSN	2.6666648862015985e-05
APOH	2.6392589594858566e-05
LYZ	2.5774130910308134e-05
SERPINA7	2.575936796683735e-05
EGFR	2.545628623368681e-05
BUN	2.5074611026794287e-05
BMI	2.502623903327401e-05
AFM	2.4507011559237513e-05
FCGBP	2.3475140817385497e-05
A1BG	2.3043965437833552e-05
FGB	2.3032355956325656e-05
GNA13	2.2631373396186204e-05
RPS3	2.209408471573998e-05
APOA4	2.1271066556807178e-05
CPB2	2.1092452077415552e-05
AGT	2.105263906782984e-05
AST	2.101731434374467e-05
F10	2.0900371996992736e-05
FGA	2.0155971331076386e-05
ACACB	1.993390211433525e-05
SERPINC1	1.962335116391091e-05
SCRIB	1.9597735452512356e-05
CFHR1	1.945303451183037e-05
IGHV3.72	1.917634328236971e-05
SHBG	1.9066551493960674e-05
CFH	1.7534329618121445e-05
APOA1	1.7337732354212803e-05
WBC	1.7279487663771342e-05
HBB	1.7047959653204217e-05
Sex	1.694027249696122e-05
VTN	1.685813817814327e-05
IGHV4.39	1.6751814652299073e-05
SERPINA6	1.6335280525904198e-05
NXF1	1.6087161154789607e-05
RCN1	1.56934172748289e-05
HOMA.IR	1.5671272821454907e-05
UCR	1.5545819011356352e-05
TC	1.5430204114951012e-05
PRB3	1.509062762030522e-05
SCIN	1.494290756748386e-05
IGFBP2	1.4662908961337968e-05
C3	1.4583368286025182e-05
CHL1	1.4427780843988116e-05
Dose	1.4201166382221128e-05
MNDA	1.4180102732192561e-05
ITIH4	1.412106509118163e-05
YWHAG	1.4071979394775883e-05
C9	1.3825031475303013e-05
PIGR	1.3605404021105707e-05
HBZ	1.3569590527940366e-05
APOE	1.3531579797137142e-05
EPCAM	1.3414484175134028e-05
CD163	1.3403191140890935e-05
CFD	1.3333837908797877e-05
TAGLN	1.3267412624814884e-05
ALT	1.3232306125909491e-05
GSTM2	1.3089065825077535e-05
SYTL1	1.2715878643782812e-05
IGLV3.19	1.2715554863907177e-05
HABP2	1.211565624995071e-05
TF	1.1867946758624196e-05
NAP1L1	1.15619864172516e-05
NSF	1.145051831514062e-05
CKMB	1.1378769623641127e-05
HSPA9	1.1092136363080853e-05
TG	1.080230727288368e-05
WEIGHT	1.0382391356179402e-05
C8G	1.0368105284995589e-05
PRG4	9.761028571664549e-06
CGREF1	9.51226883497115e-06
FCGR3A	9.271875775563047e-06
C1QB	9.107980056981843e-06
PTPRG	9.063908875363548e-06
GIT1	8.695738155427774e-06
WACC	8.51140683150348e-06
ACACA	8.345825187760014e-06
IGLV3.1	8.313437566144823e-06
FUBP3	8.23992356741093e-06
