HBA1C	FPG	PBG	FINS	HOMA.B	HOMA.IR	TG	TC	LDLC	HDLC	FFA	ALT	AST	TBIL	BUN	EGFR	SCR	UCR	UMA	UMACRR	CKMB	HSCRP	HB	PLT	HCT	RBC	WBC	BMI	WACC	WEIGHT	DBP	SBP	Age	Sex	Dose	MP0005	MP0006	MP0009	MP0012	MP0013	MP0015	MP0017	MP0018	MP0019	MP0021	MP0022	MP0023	MP0024	MP0025	MP0027	MP0030	MP0033	MP0034	MP0035	MP0038	MP0041	MP0042	MP0044	MP0045	MP0046	MP0047	MP0050	MP0051	MP0052	MP0053	MP0054	MP0058	MP0062	MP0065	MP0066	MP0073	MP0074	MP0076	MP0077	MP0078	MP0080	MP0082	MP0084	MP0085	MP0086	MP0096	MP0098	MP0099	MP0100	MP0101	MP0105	MP0106	MP0112	MP0113	MP0115	MP0116	MP0117	MP0118	MP0122	MP0124	MP0126	MP0127	MP0128	MP0132	MP0134	MP0135	MP0140	MP0141	MP0142	MP0150	MP0151	MP0154	MP0156	MP0159	MP0164	MP0174	MP0175	MP0193	MP0203	ML006	ML017	ML018	ML010	ML011	ML012	ML013	ML014	ML015	ML016	ML019	MS003	MS018	MS020	MS022	MS025	MS030	MS001	MS002	MS004	MS005	MS006	MS007	MS008	MS009	MS010	MS011	MS013	MS014	MS015	MS016	MS017	MS019	MS021	MS023	MS024	MS026	MS027	MS028	MS029	cg00574958	cg03767807	cg06500161	cg11078090	cg17722508	cg17901584	cg21055197	cg19076985	cg03629335	cg27352622	cg08726900	cg05484949	cg00827581	cg14153852
0.018190067778963506	0.09046616605861413	-0.469549294278583	0.3554593561315664	0.9283297583924761	0.3649802074461673	-0.0	-0.00020740618948805547	0.0	-0.23401202860843107	0.001359354297199106	-0.0	0.008503707256627076	-0.00045588654513417946	0.037138714089420016	0.06513111161788158	0.0	0.029065988795908278	-0.0	-0.06909772772435857	0.056860894050241265	-0.00559429123996738	0.0022421288005050367	0.0	0.010659721535202586	0.12321362252140625	0.09807506985368512	0.013355340101923534	0.0	0.03470085940221649	0.032492491980037584	0.0	0.11158538213841125	-0.0	-0.12549252943526834	-0.0040552223675645194	-0.0018658470694137264	0.058488800583386916	0.012286744520784551	0.02669696523248448	-0.023036547230044658	-0.0002572320453965371	-0.10580947097211607	0.0	0.0	-0.004620028829609797	0.002267668889695221	0.008997367484226415	-0.0	0.0	0.10800601567926225	-0.015578456686979648	0.0	-0.03381806406514879	0.0	0.0	-0.0011148706154438996	-0.26163742683400765	-0.0	0.016125765456576333	0.004470090366284563	-0.07348734880962597	-0.0	0.01235002616667743	0.0	-0.0	0.0	0.005611092191099766	0.028585891568188103	0.0	-0.07046153382266745	0.0002963530289534208	0.04601327203296395	0.0	0.053168050317620646	0.009119071727873873	-0.0	-0.0	-0.037928292557610724	-0.0047297240275940835	0.0	-0.02470436610489965	0.0	0.0	-1.945017227218611e-06	-0.0	-0.0	5.373214250066841e-05	0.0786142999287478	0.3040230584195193	-0.0	-0.0040071399245491714	-0.03370784172976469	-0.0	-0.0638451630714142	1.33357451049073e-05	0.0	-0.2073757371796674	0.03702347098954475	0.00213071987714231	-0.0	-0.23595485219527973	-0.02250127804777467	0.06277032968223943	-0.0	-0.05037129581476021	-0.0	-0.2403137053570223	-0.012188071697440885	0.0006460010965991494	0.3209332189495464	0.023306078025515754	-0.11695021411555952	0.0	-0.0	-0.0	-0.0	-0.005599996041957025	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.011698954104703589	-0.017099006056687908	-0.0	-0.0	-0.029379932274814155	-0.0	0.18755336883331797	-0.0	-0.0	0.004449056022822427	0.03757869457525603	-0.0	-0.052018000275581865	0.013622327007114271	-0.0	0.01635635503829069	-0.0	-0.0	-0.0	0.0	-0.0	0.050839155483265945	0.01845164884305015	0.00046034820966914	-0.0	-0.0	0.0	0.05740225201403321	0.036765308433566464	0.0	0.0	0.0	-0.0882392343978465	-0.04616446637421577	-0.000927725220550996	-0.0	0.0	0.0027808158739177327	0.0027930949072456856
0.024756879251513514	0.18670676824862903	0.4083346818865294	2.866376551339508e-05	0.14217670112637174	-0.04128725072453797	-0.0	0.0003114086004570515	-0.0	0.017921645450070637	-0.0002576412982003065	-0.0	0.010232103040494371	0.0006324367721622701	0.13718638244973136	0.025286196275177555	0.0	0.04610467188316484	-0.0	-0.07086267606980834	0.013367746745219818	-0.01037063381411242	0.09064147218959259	0.0	0.021526907530311803	-0.8455292659809376	0.022797394943103635	0.02485291427213409	0.0	0.08336607409383985	0.12241636277349952	-0.0	0.17623508210272834	-0.0	0.11583925794024767	0.006168707309244177	0.0016921574426781822	0.03795639139824784	0.0032397034455610035	0.06222689766254157	-0.009798528736043227	-0.0010766927440988786	-0.034027327875655995	-0.0	0.0	0.0019161448332609546	-0.024926504757162724	-0.013751545229606024	0.0	-0.0	-0.015081401195977454	-0.010676951328742378	-0.0	0.01706649438089526	0.0	0.0	0.026896004519770474	0.00631585314994357	0.0	-0.08038733238919994	0.0032430006723318154	0.18692141701803483	-0.0	-0.15458398605980736	-0.0	-0.0	0.0	-0.032542051860325896	0.003747701298171642	0.0	-0.05096918365598785	0.0015529325539727957	0.13292561748670634	0.0	-0.054324818823237975	0.12357286362747781	-0.0	-0.0	-0.04260315723748257	-0.010628017505059177	0.0	-0.06010428138526427	-0.0	0.0	-0.0009255581132088892	0.0	0.0	0.00011877929122903805	0.05049340492203618	-0.048181339972598616	0.0	-0.008155081501462212	-0.022390298728097207	-0.0	0.03341073410470691	-0.09869424008910749	0.0	0.11436194327281018	0.04450782487930012	-0.0012194333003648762	-0.0	-0.10995065504250523	0.03041118659168424	0.11170543378413514	0.0	0.1293447457753199	-0.0	0.10081607818616035	0.06185898628195378	0.0020186419308801874	0.014236710166375979	0.08761446732389781	0.1983743240110813	-0.0	-0.0	-0.0	-0.0	-0.01364596736660793	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.025328656475695255	-0.03543553856688642	0.0	0.0	0.025746640696215586	-0.0	0.34911235906371774	-0.0	0.0	-0.03708088125428713	0.03576178897408074	-0.0	0.0703522115410215	-0.01397640575906723	-0.0	0.01891492018100563	-0.0	-0.0	-0.0	0.0	-0.0	0.1868559284904934	0.024452801044226497	0.0010246406032633933	-0.0	0.0	0.0	-0.021890147011302232	-0.06162452239784139	0.0	-0.0	-0.0	-0.0035282228707403315	0.10304155656761554	-0.024614905174092427	-0.0	0.0	-0.015381960886933756	-0.008180550683763187
0.028040284987788502	-0.559157898723987	-0.5407290761298085	0.3076864136092474	0.11203375147119574	0.7803580781336649	0.0	-0.00015552471049354479	-0.0	-0.1137709568986916	0.0011437548844791842	0.0	-0.024335812636851493	-0.0008186609842329958	-0.09031054496830143	-0.03294867999492833	-0.0	-0.01603640761153559	0.0	-0.005559587288166779	0.013367746745219818	-0.01138560661111824	0.010278432744967543	-0.0	-0.0011953904594620265	-0.13337233173056606	0.07804706460224602	0.0018577659317129788	0.0	-0.0011577198442428286	0.032492491980037584	0.0	0.09865544214554785	-0.0	0.11583925794024767	0.008605768431396675	-0.0009199683998270837	-0.06708085135757662	0.003446764944133583	0.06101044954066436	0.052479736653736266	-0.003287696394142893	0.010309566189308492	-0.0	-0.0	-0.006150063984511039	0.033512057604574964	0.012955652745919782	0.0	0.0	0.012612508244941156	-0.0551113796013723	0.0	-0.0229495890715432	0.0	0.0	-0.0010218674438050939	-0.10761386427277256	0.0	-0.18225937886920865	0.001484148639074123	0.2681429205683785	-0.0	0.04873453006331487	-0.0	-0.0	-0.0	0.04629865944133617	0.050405284155664754	0.0	-0.02810938109639455	0.0011041652091132277	0.06839899209327366	-0.0	0.11860022948954284	0.12335428261738692	0.0	0.0	-0.06322505518017717	-0.008483899400113756	0.0	-0.05652452688886902	0.0	0.0	0.0018587763523931964	-0.0	-0.0	4.047864896625597e-05	-0.14330930571810158	-0.02089936517880385	0.0	-0.006400946204135526	-0.0809661623394839	0.0	-0.05271686547403073	-0.09705658326425781	-0.0	0.30128045733855274	-0.029195977186141316	-0.004280181982873046	0.0	0.2423801346844551	0.06789094670399522	-0.003888073417190428	0.0	-0.17634229668136708	0.0	-0.05949112389028736	-0.013757912086362078	0.001006801219424492	-0.31805956940295904	-0.030168900384398692	-0.13527721673763746	0.0	0.0	0.0	0.0	0.006200761900864299	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.01612270552146747	0.037900205388277514	-0.0	0.0	0.08195064033813344	0.0	-0.7728538824273792	0.0	0.0	0.006325994923677825	-0.02608156996513523	0.0	-0.0032640905008076053	-0.03859954757686952	0.0	-0.013328039709604535	0.0	0.0	0.0	0.0	0.0	-0.031388525724562376	-0.027002944926098307	-0.0004483765156852471	0.0	0.0	0.0	-0.08718203185607577	0.13401688162767234	0.0	0.0	0.0	-0.03990474802084711	0.08057312903467981	-0.022552625143437092	0.0	0.0	0.14846719738284	0.013419905213718704
-0.011360583847511513	0.13858646715362158	0.3371549000353041	0.08793087800658025	0.33294984302294633	0.05721908461327844	-0.0	0.0006426518894220043	-0.0	0.017921645450070637	-0.0005810404172801886	0.0	-0.019150625285249613	0.00039058714609639233	0.09385363437010606	-0.11570350416823669	-0.0	-0.009020479281488773	-0.0	-0.06556783103345902	0.11058772307409126	-0.00559429123996738	-0.03793939092180749	0.0	-0.030833170446123485	0.008011765510316828	-0.036595999940474445	0.029693998133275386	0.0	0.1012953637170695	-0.03944660465473197	0.0	-0.31510263762608137	-0.0	0.11583925794024767	-0.017692942205477537	0.0012791735988512429	-0.058562276412099414	-0.025384359387416493	-0.001174783790401168	0.01953821838898307	-0.0007252988525469194	0.08165189045232045	-0.0	0.0	-0.009930562476548336	-0.0006596031003965078	0.019676059974955935	0.0	0.0	-0.01566009093780542	-0.02369547193329695	0.0	0.0021321122446895944	-0.0	0.0	0.0020425811679523	-0.3712167924475458	0.0	0.008591871508092305	0.0038399494929213787	0.014206176683795703	-0.0	0.1200047062726381	0.0	0.0	0.0	-0.043587842425983604	0.01153368877540455	0.0	-0.022875684870144842	0.0009050029413550621	0.09361725628736815	-0.0	-0.020106532054991147	0.10838992374811655	0.0	0.0	0.0015023001982338495	-0.057099966410686424	0.0	-0.005958169248526478	0.0	-0.0	0.0003000615262042497	0.0	0.0	0.00013641511307075206	-0.016222575052455463	-0.0513156795625116	0.0	-0.0144418500208195	0.011529769540669092	0.0	0.14502859024410406	-0.06424045122057856	-0.0	0.12118857227301613	0.03808054626111787	-6.84326613000317e-05	0.0	-0.06132951887325596	0.026286623080962603	0.05653189516534008	-0.0	0.0027351111845298737	0.0	0.17039184119161935	0.018574319906374565	0.00017782286535487937	-0.034068134976744116	0.06733784609286625	-0.06320974823040608	-0.0	-0.0	-0.0	-0.0	-0.017937152073088415	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.005017377651938471	-0.022605521719417553	-0.0	-0.0	0.06746909429438798	-0.0	0.2586077999258509	-0.0	-0.0	-0.050916621762335315	-0.06456334738661547	-0.0	-0.07666963240839426	0.010220388736303753	0.0	-0.00752591265203379	-0.0	-0.0	0.0	-0.0	-0.0	-0.0036195073115612023	0.005008575874041329	0.0003329992527611809	-0.0	-0.0	-0.0	-0.0022312938288085796	-0.12897252744085871	-0.0	-0.0	0.0	-0.05248537105286238	-0.08244077940293762	-0.01196769287744256	-0.0	0.0	0.038655944479144916	0.014006817226317749
-0.040911235473986535	0.04234586496360653	-0.1136503850224563	0.001939581466406147	-0.0008889903761084752	-0.008546705742315738	-0.0	-0.0002592876684825661	0.0	0.08090506396469613	-0.0009044395363600714	-0.0	0.0033185199050251974	0.0006324367721622701	0.04606016222346055	-0.0237536995312274	-0.0	0.004009101902883907	-0.0	-0.07262762441525811	0.07476983705819128	-0.00559429123996738	-0.054011998810732494	0.0	-0.03873657844256652	-0.0652985071331041	0.006222494045360909	0.021222101376278137	0.0	-0.008841701111341253	-0.06342630353298849	0.0	-0.01771401779022288	-0.0	0.11583925794024767	0.01183547432804425	-0.0011198965974562598	0.0554589768078312	0.002804172025002666	-0.02728086760742953	0.0058540580246398185	-0.0003411252390501356	0.06180459996948847	-0.0	0.0	-0.0109211711639633	0.010561828865472297	0.017762131709413154	0.0	0.0	-0.036528128125771823	-0.024642851847789898	-0.0	-0.005088060898118612	0.0	-0.0	0.007607114797204512	-0.24321094688641273	0.0	0.009848992372691897	-0.003669023188366052	-0.07408198347728656	-0.0	0.11409595658425313	0.0	0.0	0.0	-0.11556242040700787	-0.0031596941593475753	-0.0	-0.06638726744868279	0.0006263494067462925	0.018973104442002446	0.0	-0.0801048602216395	0.05681352159394765	0.0	-0.0	-0.04825026761957064	-0.023766251528907153	0.0	-0.012727048981620736	0.0	0.0	-0.0003164343570755868	0.0	0.0	7.601681904397254e-05	-0.04537655797518174	-0.025157496210419086	0.0	-0.010843735035156659	-0.006286480996150697	0.0	0.018348762561737963	-0.05505355729829334	-0.0	-0.13882529565221088	-0.04158299654577425	0.001502870332172102	0.0	0.10804901693413727	-0.07524070967461317	0.040823769209318364	-0.0	-0.014217542838990927	-0.0	0.06533881415646785	-0.014443379629041828	-0.00030340830121229644	0.05163553786787606	-0.053140521711720456	-0.06971032655220116	-0.0	-0.0	-0.0	-0.0	-0.0029180056004067235	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.010446506565557028	-0.013034662822757564	-0.0	0.0	0.06659442881168069	-0.0	0.05016516126707298	-0.0	-0.0	0.004831263189721488	-0.02325236806277393	-0.0	0.050716341728418754	0.015842217029352974	0.0	0.009528529889614716	-0.0	-0.0	0.0	0.0	-0.0	-0.06045706544070547	0.0023957004944571677	0.00020651501723716346	-0.0	-0.0	0.0	0.07796074293874707	0.09187606587946429	-0.0	0.0	-0.0	-0.0040805095219086885	-0.10874582323675273	-0.04265775318529067	0.0	-0.0	-0.1158712204241236	0.010061764798226505
0.0050564448338634915	-0.1180551386864184	-0.1136503850224563	0.08506450145524112	0.05452417647118881	0.14462210469625428	0.0	-0.00048676799945849777	0.0	-0.205383202010874	-0.0024136354253995232	0.0	-0.005323459014311268	-0.0005768113581671182	0.021207556707204832	-0.1279634781198379	-0.0	0.09421389471777161	-0.0	0.05444865645712547	0.05174405319082697	0.000555249824244361	0.014296584717198794	-0.0	-0.009098798455905055	0.02372110964819234	-0.0966800156947918	0.0012526304490703092	-0.0	-0.01652568237843968	0.026497567260473448	0.0	-0.08236371775453995	0.0	-0.12549252943526834	-0.04241497155706244	0.0002305344045222396	-0.04597578528946105	-0.021666283475246212	0.10651187880031047	-0.010855606845948043	-0.0004583915397220585	0.09499414115731956	-0.0	0.0	-0.007574164917986552	-0.16237530376110942	0.002144751613240518	0.0	0.0	0.07626796323211475	0.14969405131807612	0.0	0.003920994105253461	-0.0	-0.0	0.004361792915378151	-0.0242355608148454	-0.0	0.08359244387154088	-0.008387922212046196	-0.2840834865871929	0.0	0.16477260535281651	0.0	0.0	0.0	0.09175233800424296	0.018172152566675922	0.0	0.013023307173315776	-0.0007144858929286899	-0.05970901206156065	-0.0	-0.02343685958072668	-0.161527763083542	-0.0	-0.0	0.15112788677454783	0.04341606270964092	-0.0	0.03438815265645064	-0.0	-0.0	-0.0016425134342495987	0.0	0.0	-1.764365351273023e-05	0.12893764418742062	-0.18918221463415827	0.0	0.0007578097775495965	0.1014634768350658	0.0	0.11410894291149412	0.13521552495237088	-0.0	-0.2773167078315167	0.01338545313661828	0.006768258816028579	-0.0	-0.03544642671746574	0.106733266728004	0.027329149550214427	-0.0	0.052798231658718775	0.0	-0.03830097523808871	0.01100157772076026	-0.002282687892985356	0.2735753804311018	0.20042925471842826	-0.10957142700015024	0.0	0.0	0.0	0.0	-0.0029180056004067235	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.025226539986254733	0.025526098736334133	-0.0	-0.0	-0.043431488696270414	0.0	-0.17212966718198472	0.0	-0.0	0.05404296646693484	-0.054212427354678135	0.0	-0.05994754167945909	0.031736616785437335	-0.0	-0.01196313838348831	0.0	0.0	-0.0	-0.0	0.0	-0.12932934669631296	-0.01234554798587667	-0.00046799528244416796	0.0	-0.0	-0.0	-0.04352708535862218	0.0019088187845209212	0.0	-0.0	-0.0	0.043327668847297114	-0.14485006540220643	0.010239223912779823	0.0	0.0	0.06530101338886243	-0.0025576179307246847
0.011623256306413528	-0.029834586678904575	-0.2322833547744985	-0.06398707921439399	-0.16922489907070995	-0.07772890079170704	-0.0	0.0005388889314329831	-0.0	-0.46876840670839853	0.0009820553249392432	-0.0	0.001590124121157904	-0.0005768113581671182	-0.024674176553574876	-0.036013673482828634	-0.0	-0.06013652854325851	-0.0	-0.07615752110615764	0.06453615533936267	-0.012102057997239997	0.018314736689430046	-0.0	0.03733372352319786	0.3536173365435856	0.10360003681959938	-0.0066141308252842925	-0.0	0.003964934333822788	0.002517868382216935	-0.0	0.09865544214554785	-0.0	0.11583925794024767	0.02091142329757379	-0.0019158128648525832	0.10747950742927402	0.001101783085701922	0.049546895254376264	-0.06017223380848932	0.0012940775022918644	-0.16067831065452218	-0.0	0.0	0.012408949834894165	-0.1283821974674282	-0.020259924646296758	-0.0	-0.0	-0.10541537456468285	0.05629592957234397	-0.0	0.01584842414402681	0.0	-0.0	0.004175387738173277	-0.02152251760001739	-0.0	-0.04446431211172356	0.008714235999783255	-0.15137512523336466	-0.0	-0.13556093102305083	-0.0	-0.0	-0.0	0.06269290288177204	0.006422014414974586	0.0	0.019359902899754786	-0.000753868680433655	-0.28627313880287714	-0.0	-0.046027937949343435	-0.10041797565590525	-0.0	-0.0	0.07600347660717367	0.036786525844369714	-0.0	0.05554027582385088	0.0	-0.0	-0.0019690590309514385	-0.0	-0.0	-3.759770806290499e-05	-0.027191800944711603	0.39750486400139834	-0.0	0.032141998856726646	0.042233915333648696	-0.0	-0.07693842197225835	0.10491853812184056	-0.0	-0.2866450744126915	0.04252528789190902	0.006234251985970983	-0.0	-0.0068456252970877565	0.06633744540724099	-0.0032804454954675393	-0.0	-0.13109636879578793	-0.0	0.05173974877951269	0.011360785910042245	-0.0006087318191511904	0.10544969594121345	0.0038890898013169786	-0.3849877780914268	0.0	-0.0	-0.0	-0.0	-0.012573171189987813	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.019997530154100118	-0.028753773192061915	-0.0	-0.0	-0.028260968609796887	-0.0	0.0828242675125609	-0.0	-0.0	0.04428574334366864	-0.012209132756128909	-0.0	0.005427924559189215	0.04190597422667083	-0.0	0.010991752382669603	-0.0	-0.0	-0.0	-0.0	-0.0	0.12135828574177472	0.026914530295871326	0.0008639812412723727	-0.0	0.0	-0.0	-0.06783940814571345	-0.0031274296701678467	-0.0	0.0	-0.0	0.11333086284517181	-0.0120005948332083	0.007658440591858556	-0.0	0.0	0.0140056321875822	-0.01336591251695395
-0.027777612528886518	-0.00577443613140092	-0.3865062154521534	-0.08787355047555347	-0.2109830830854933	-0.11018474538277952	-0.0	-0.0003191509134762324	0.0	-0.4401395801108414	0.0004969566463194194	-0.0	0.0033185199050251974	-0.00045588654513417946	-0.010654758057225532	-0.04520865394652957	-0.0	0.1112525778050282	-0.0	-0.06380288268800925	-0.03780066184892305	-0.006131629779558696	0.16296820768975515	0.0	0.09265757949829927	0.45310984941679905	0.14020294296878122	-0.031424685613633395	-0.0	-0.09336549504942393	0.14639606165175603	-0.0	-0.08236371775453995	0.0	0.11583925794024767	-0.017286864400770707	0.0016657902368194882	-0.045307137034962856	-0.008734968305010844	-0.00730501072611022	-0.041696866452481614	0.00023913814992633463	0.041486406891806174	0.0	-0.0	-0.0037101012248174203	0.019674463442235425	-0.0120828527732379	0.0	0.0	-0.258388085441229	-0.0007261377950114547	0.0	0.0029986654144300603	0.0	-0.0	-0.004451594613800732	0.08862171426750369	-0.0	-0.08778265757742064	-0.0008942166993866092	-0.04814724455329091	0.0	0.15131225075811963	0.0	0.0	-0.0	0.022291461790348337	0.023161120221196672	0.0	-0.0014864120350524322	-0.0008748578359903907	-0.09049708864915586	-0.0	-0.06405147639428757	-0.17085330525026607	-0.0	0.0	-0.026538039845531443	0.03966257398083911	0.0	-0.016183849013324862	0.0	0.0	-0.0005075804687461561	0.0	0.0	-6.351985987579829e-05	-0.05012142945214749	-0.10705803865242121	0.0	0.004204294505809312	0.09004061945501692	-0.0	0.05064593477359867	0.0028668113515163507	0.0	-0.1792849318130329	-0.009519992693224141	0.002430201861261396	-0.0	-0.021817410604888943	0.15650860113280995	0.18684557853148884	0.0	-0.04681309232251871	0.0	0.016608116599104775	-0.0007686036499772443	-0.008525402293546626	0.3084127903867309	-0.09944398080202979	0.1230166456790104	0.0	-0.0	-0.0	-0.0	-0.0002360151588564217	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.009808142411845817	-0.028947266918834785	-0.0	-0.0	-0.11039980012801023	-0.0	0.009676104869192353	-0.0	-0.0	0.02277114276670797	0.022997654405013068	-0.0	-0.03669144334212176	0.03293271534886981	-0.0	0.024766883954199466	-0.0	-0.0	-0.0	-0.0	-0.0	0.0987759685896596	0.017052923313568284	0.0008922349485745728	-0.0	0.0	-0.0	-0.11782127961405155	-0.1761458784859456	-0.0	0.0	0.0	0.0402202633949624	-0.08297634704586095	0.052618479744886044	-0.0	-0.0	-0.21917620636676957	0.00933775741895881
-0.040911235473986535	-0.2383558914239371	-0.7305418277330762	-0.04678881990635918	-0.18219996574558836	-0.02762163194934955	-0.0	0.00022760005746591883	-0.0	0.08090506396469613	0.0015749537099190277	-0.0	0.011960498824361664	-0.0002140369190683018	0.02758001966009094	0.06819610510578189	0.0	-0.02505688689302438	-0.0	-0.07615752110615764	0.07604904727304485	-0.007564532551802209	-0.0700846066996575	-0.0	-0.04268828244078803	-0.17526391609823505	-0.09737063656553106	-0.0035884534120709855	0.0	0.039823513580282105	-0.009471981056911324	-0.0	0.021075802188367364	-0.0	-0.12549252943526834	0.026170184100545054	-0.0012419083632729767	0.21322542580490167	0.025607157635965633	0.27988766034567053	-0.1286321204041082	0.002510438745739162	-0.23857044322296694	-0.0	0.0	0.02000207302864918	-0.1851851896920791	-0.03936137214235364	-0.0	-0.0	-0.11920234056838785	0.09383600695542299	-0.0	0.004762281277553419	-0.0	0.0	0.001043633159415965	-0.11605805263363138	0.0	0.04234585614455958	0.01219479559291541	-0.2946985664239223	-0.0	-0.1588379782477236	-0.0	-0.0	-0.0	0.10163727042392798	-0.05296144675110291	-0.0	-0.02258291215192132	-0.0023932705343395443	-0.5659203881540515	-0.0	-0.0022043803242496364	-0.34537826471798216	-0.0	-0.0	0.0671183170096827	0.013302461458419994	-0.0	0.013404542430921025	-0.0	-0.0	-0.003266785471522114	-0.0	-0.0	-6.204621138018417e-05	-0.08845636950699017	0.5549977535110607	-0.0	0.02969966199618263	0.08843893339241035	-0.0	-0.2667786782858691	0.09121133881354944	-0.0	-0.3167319196567425	0.0443379003415945	0.005213022524561111	-0.0	-0.036623025580616884	-0.03509380475562042	-0.015335430279152004	0.0	0.009394171575571353	-0.0	-0.007879770837944744	0.005525166639930849	0.0002595138358238398	0.27132788261283664	0.0977951846444103	-0.19147240271976765	0.0	-0.0	-0.0	-0.0	0.004591567635934114	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.019227108984457068	-0.02138266549443081	-0.0	-0.0	-0.02929963587069231	-0.0	-0.2828369137210305	-0.0	0.0	-0.023968121752682283	0.022615273142636536	-0.0	-0.004003552457799296	0.004302902017066152	-0.0	0.009660720858241443	-0.0	-0.0	-0.0	-0.0	-0.0	0.055042227232697014	0.015915219884627185	0.0004347070229341829	-0.0	-0.0	-0.0	-0.04810583162526921	-0.014253674000070113	0.0	0.0	0.0	-0.0521349885179224	-0.025692638107537528	-0.033998878913066605	0.0	-0.0	-0.19020810285983736	0.006751293897946909
0.008339850570138481	0.10650626642361657	-0.0424706031712312	-0.04010060795323453	-0.059985036410598325	-0.06691028592801623	-0.0	-0.0004428682864631424	0.0	-0.23401202860843107	-0.0005271405641002082	-0.0	0.0033185199050251974	0.0007533615851952088	0.05052088629048076	0.013026222323576316	-0.0	0.07116155877618921	-0.0	0.04738886307532639	0.06453615533936267	-0.00559429123996738	0.030369192606123804	-0.0	0.01658727753253489	0.14939586275119923	0.015891186235710803	0.007303985275496923	0.0	-0.011403028200374062	-0.06942122825255262	0.0	0.22795484207418198	0.0	0.11583925794024767	-0.0008698807164094997	0.00224457542376724	0.018881078308849636	-0.005592246824128566	-0.006345284952613164	-0.035551367374964754	-8.387919437200955e-05	0.09777841550000985	0.0	0.0	-0.008048137446851745	0.0031605742506476066	-0.0005893908239386665	0.0	0.0	0.05099485435677591	-0.005492371824807067	0.0	-0.025905250568540424	-0.0	0.0	-0.004232667846303912	0.04217578589076766	-0.0	-0.008636373124428153	-0.010506704289275765	-0.06368352021531243	0.0	0.26878115799320457	0.0	0.0	0.0	-0.025519579940493205	0.004257014304345345	-0.0	-0.0690726590266367	0.001065446343064892	0.050100715012721446	-0.0	0.00647646413145714	0.0812642690725535	-0.0	0.0	0.013887005878635698	0.053291932639363875	0.0	-0.008336868553072212	0.0	0.0	0.0006194368800120639	0.0	0.0	0.0001316329558995292	-0.04941184937813969	-0.1946341032469389	0.0	0.010132453607781247	-0.04893865089593154	0.0	0.08776497813353723	-0.08005101679233018	0.0	-0.045930706524371936	0.024457698145383414	-0.0004936572495230168	-0.0	0.0673239622006324	0.04288445791590799	-0.24009518723646214	-0.0	-0.032525993059881124	0.0	0.07492899761190634	0.06185898628195378	0.00015244173366337334	0.000470417565391065	-0.02139847442393342	0.3037447105380154	0.0	-0.0	-0.0	-0.0	-0.00399080177702684	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.00932799825890795	-0.021074171151354976	0.0	-0.0	0.029051491102131583	-0.0	0.17848728461222269	-0.0	-0.0	0.009539207528995388	0.06196493651704761	-0.0	0.02681144326154604	0.011724643285549995	-0.0	0.013424004574384937	-0.0	-0.0	-0.0	0.0	-0.0	0.08456107004481835	0.01764080521801441	0.0006799984845871463	-0.0	0.0	0.0	0.013324440134754513	-0.05941379741612893	0.0	0.0	0.0	-0.05134050232365653	0.0056082812595174905	0.014489539905800092	-0.0	0.0	0.12472811604038814	0.012228958726751562
