feature_name	feature_importance
HOMA.B	0.5445329
PBG	0.32779202
RBC	0.3276196
FPG	0.24838057
CKMB	0.2146948
cg19076985	0.19642313
cg27352622	0.1565996
ALT	0.10202612
cg00827581	0.08914447
Age	0.07777414
SBP	0.07371654
HCT	0.07182493
cg03767807	0.06871952
cg03629335	0.055516474
BUN	0.05534819
WBC	0.0486373
SCR	0.042873055
cg11078090	0.03813181
UCR	0.037161604
PLT	0.034210626
FINS	0.032778658
cg08726900	0.03203889
WACC	0.031920582
cg21055197	0.029939223
cg05484949	0.02615405
HB	0.025619503
FFA	0.023622137
cg14153852	0.020804374
AST	0.00746197
BMI	0.0
cg17722508	0.0
HOMA.IR	0.0
TG	0.0
TC	0.0
LDLC	0.0
HDLC	0.0
TBIL	0.0
cg17901584	0.0
EGFR	0.0
WEIGHT	0.0
cg06500161	0.0
UMA	0.0
cg00574958	0.0
Dose	0.0
Sex	0.0
UMACRR	0.0
HSCRP	0.0
DBP	0.0
HBA1C	0.0
