feature_name	feature_importance
exRNA000005	0.21615736495914536
PBG	0.19903684252271034
RBC	0.15083645190077172
MS006	0.1444154232109795
MP0193	0.13609523676141894
exRNA000673	0.1298264721709174
Dose	0.12677498528637537
HOMA.B	0.1240612573346696
MP0128	0.12021593408511126
Age	0.11373437795999626
MP0174	0.1127398178138344
exRNA000017	0.11152045212666337
MP0113	0.10929014470164565
exRNA000760	0.10720199123301828
MP0050	0.10330591631497572
WBC	0.10130032380250643
FPG	0.10070000853007105
Sex	0.0999904259741315
MP0115	0.09997623347802197
MP0126	0.09915328681542628
MP0076	0.0964220697448098
MP0156	0.09575991289918671
MS030	0.09370216730026854
MP0124	0.09226389217980807
CKMB	0.09143633068472172
exRNA000067	0.08954885308995056
MS004	0.08821761256562456
MP0052	0.08731934989703691
MP0098	0.08438999702626784
exRNA000130	0.08208983900774716
exRNA000059	0.07857038847505311
UMACRR	0.07845994997924968
MP0175	0.07812921535332708
MP0015	0.07692506678057968
exRNA000047	0.07626331772270138
MP0118	0.07591180512166104
MS026	0.07525561058638718
exRNA000311	0.07448033351110193
BUN	0.07440094095995056
MP0151	0.07262348083611045
exRNA000164	0.07059216234145195
exRNA000165	0.06877181361428567
MP0100	0.0681139665786028
ML015	0.06806969449179323
AST	0.06651952718309292
MS010	0.06595816250782442
MP0046	0.06582553580869492
MS014	0.06481059649217677
MP0030	0.06470797146135168
MP0141	0.06335336100964878
ML010	0.059602725089484346
exRNA000004	0.05780249951205637
MP0073	0.057303079622508676
MP0005	0.05720872257907698
exRNA000043	0.05603972996277035
exRNA000003	0.055845227470647206
HOMA.IR	0.05571365316672136
exRNA000211	0.05554956669087694
MS023	0.05554901623747177
UCR	0.05497643783826987
MP0080	0.054390762305305665
exRNA000183	0.05425233222572878
MP0024	0.05253291888771888
MP0078	0.052480577833578554
WEIGHT	0.052073998104676174
MP0117	0.051971453342535875
FINS	0.05157175423667088
exRNA000061	0.051470268147564245
HB	0.051092679765259934
MS007	0.05053289446160113
MP0142	0.05044555457028953
MP0096	0.05024537745742252
MP0018	0.04994471082684637
exRNA000394	0.049736239854429105
MP0054	0.04917028122030308
MS028	0.048779425690024136
exRNA000226	0.04778676432293568
MP0077	0.04677838160259376
MP0062	0.04608007672610587
exRNA000077	0.04578180801017955
MS009	0.045592107517171084
exRNA000250	0.044576773178107015
MP0135	0.044484525181206915
MP0041	0.04394152058694612
MP0009	0.043525745103540216
MP0019	0.04334655711822565
exRNA000027	0.042760801376522786
MP0051	0.042382339407714555
HDLC	0.041922735202616544
MP0065	0.040966410762487644
SBP	0.04094463339405299
MP0150	0.040941117085704186
MP0035	0.03994889636628566
EGFR	0.03900995266624363
WACC	0.038513360712931356
exRNA000053	0.03844270287875374
exRNA000029	0.038043143317490535
exRNA000044	0.03783358017509307
MP0023	0.03755073517506527
exRNA000035	0.0374705416325626
SCR	0.03737828819723969
MS027	0.03672850222770049
MP0033	0.03644281318313771
MP0132	0.035525102126913004
DBP	0.035320752072635755
MP0027	0.035157351281079496
MP0085	0.03462336747367817
exRNA000084	0.03458852001231955
HCT	0.034335667246736964
MP0013	0.03414620746944204
MS003	0.03413465075567232
MP0127	0.03352152079627726
exRNA000561	0.03343493414329919
exRNA000098	0.032950726382597786
