feature_name	feature_importance
HOMA.B	0.29778215839915345
PBG	0.2868135238355753
RBC	0.21958115756904578
FPG	0.20569327024693196
Age	0.1155001432720937
cg19076985	0.10894927298176703
CKMB	0.09101207281241179
Dose	0.08605980519303907
cg00827581	0.07328917288329553
WBC	0.07039996860337706
HDLC	0.06579838294456261
BUN	0.06552417703381294
HB	0.05561996959411164
ALT	0.05441816391360685
cg11078090	0.053204117706411105
cg27352622	0.05237251229464035
EGFR	0.051099624526279745
FINS	0.05006968718277215
HOMA.IR	0.04888463485524891
HCT	0.04796118342652661
UCR	0.04407473364468836
cg03629335	0.039525076072199565
cg14153852	0.036006588994188585
SBP	0.031627818122528656
UMACRR	0.029943888009011328
cg03767807	0.028406965004090023
BMI	0.028116431524279617
TC	0.026964297573473874
HBA1C	0.026096653879066734
DBP	0.024865902875169873
FFA	0.017882436876464597
PLT	0.01694952882640429
cg06500161	0.01492782391959001
cg08726900	0.014877013516426861
UMA	0.013928112679208515
SCR	0.013911152612556037
TBIL	0.011628797932207093
HSCRP	0.011211453199623581
WACC	0.010449382460661587
cg17901584	0.009850938143862545
cg21055197	0.008873169178024467
WEIGHT	0.007764181367603442
cg05484949	0.0070601181388027625
cg17722508	0.006664321303525503
cg00574958	0.00471414776438578
TG	0.003782209207919315
LDLC	0.0032717681627716265
AST	0.0031866450872641964
Sex	0.0028315671984864596
