cg00574958	cg03767807	cg06500161	cg11078090	cg17722508	cg17901584	cg21055197	cg19076985	cg03629335	cg27352622	cg08726900	cg05484949	cg00827581	cg14153852
-0.0018579908829438677	-0.09071466553269492	0.07599219641992189	0.13057633817315453	-0.03522373065517679	-0.44645350495898267	0.1267507056926598	-0.2880350632856021	-0.07601246771983805	-0.0026040390877419537	0.008126863076301694	-0.11011040636291157	0.010616011993089957	0.07551557991944069
0.006996852967380063	-0.030019153637621154	-0.028979356958628938	-0.21886677466394078	-0.05614174769571087	0.17583868448888873	-0.07332781937961436	-0.011517007199738371	0.16966389103053503	-0.06909176747003715	0.03420396783522837	-0.16258104816739677	-0.05872200413717873	-0.22117366199845168
0.00492436425117731	-0.07168838156303638	-0.11541627473910146	0.4759767944813352	-0.008887400490208737	-0.05305832254694493	0.004359555815033695	-0.1302591381262167	0.13266832373168502	-0.06330313772198885	-0.009139660771562107	-0.4994590228152934	0.5667867343464796	0.3628276010417544
-0.006070726081902454	0.02847476279513691	-0.002953907084828803	-0.45806117439745253	0.046303337469096754	0.10758382677176562	0.3031548904802069	-0.17132545716136074	-0.1357435182368777	-0.033592209581671424	0.026309834937978258	-0.11066482193856554	0.14757250706307007	0.37869566226592827
-0.0033533683560988846	-0.0026422799066998597	0.10320863524650492	0.32630870675201307	0.027570294999904696	-0.09129722589510704	-0.05026974864383965	-0.013319809792107116	-0.1790562964910109	-0.11973637692394681	-0.051058087882960526	0.203535563807557	-0.44234869241574853	0.2720351541868511
-0.009032692345875065	0.10892758064201742	-0.057623502634539144	0.006779395515455903	-0.027485984760758236	0.30217415717199464	-0.15269959012203985	0.1414324129579416	-0.2385040223653769	0.028740556693268332	-0.004204864237576217	-0.32956668531096367	0.24929242809608618	-0.06914910078780416
0.01769277602713856	0.10905008770666731	-0.08980946649201133	-0.011107436102773356	0.0747357250022734	-0.06421109411434893	-0.20930014819684456	0.3699404519382096	-0.019759674464418574	0.0214965360546141	0.004599002415818876	-0.08730247731171281	0.0534677468827546	-0.36136782615296426
0.004352219108175286	0.08792840279785884	-0.15597816302901615	-0.6256029060261858	0.10694549732570319	-0.29880234276607487	0.43296070314478485	0.13128905969535826	-0.1366253613808989	0.14769521724531975	0.07021689794571226	0.6846984001039881	-0.8367246667473607	0.2524605106724031
-0.001860432649588008	0.030109074331776994	-0.06368509383425308	-0.05062360784504666	-0.006400347735932062	-0.15341765856804127	0.2606729781657939	-0.17018172040622784	-0.04230441675542608	-0.09543171584410373	-0.018347049560389305	0.7129832827291659	-0.7261363544714355	0.18253152536545605
0.003916423213470447	-0.050320188297708096	0.017639612321450646	-0.2110151236070337	-0.02798730010207155	-0.10057125580671548	0.07928265938717727	-0.167588317564436	0.009234359924085396	0.040670801485477415	0.08982619616750122	-0.360989109787204	0.47616067938176937	0.33062854672997993
-0.010318784862324702	0.04245079340405246	-0.036227870529874	-0.0157621533110016	-0.013286790685546902	-0.10285457437119522	-0.15823264541862764	-0.09815129554320788	-0.09467238119191483	-0.035482728257984146	-0.02705030089971275	-0.10625659472662335	0.2623812967593912	-0.17457127262323724
-0.010135589800664308	0.03140166122887744	0.1003822573441937	0.417952856811884	0.05426029333361031	0.04054448701189094	0.3052525377075404	0.1770177819741313	0.054214520690017524	-0.09083071352217366	0.006185500877253299	0.32102651109721597	-0.05000428306434584	-0.014003681950807274
