cg00574958	cg03767807	cg06500161	cg11078090	cg17722508	cg17901584	cg21055197	cg19076985	cg03629335	cg27352622	cg08726900	cg05484949	cg00827581	cg14153852
-0.017630247252570938	0.40572639334240923	-0.06563109671519793	0.08360909611606322	0.13204027670884705	-0.8926758525155009	0.015724465458661453	-0.3526414630351328	-0.2467051828002752	5.09184465048155e-05	0.004164779915139527	-0.04512636049885904	-0.0028303886054685226	0.05882560218608947
0.06639227831373698	0.13426233636053037	0.025028188010070614	-0.14014218391714983	0.21045391168895008	0.35158632609625057	-0.009096917896374953	-0.014100277314761602	0.5506591550950282	0.0013509956445764601	0.017528534309090807	-0.06663031435651415	0.01565617027451843	-0.17229125259504327
0.046726687470295944	0.3206302787462986	0.09967992829226885	0.30477183014607895	0.03331546085897172	-0.10608917342241042	0.0005408386837295051	-0.1594763238841437	0.4305867713526348	0.0012378068543045882	-0.004683809146925193	-0.2046924415453117	-0.15111387549949962	0.28263773043634866
-0.05760437406290811	-0.1273549623129863	0.0025511588124235824	-0.29330031223916786	-0.17357347953329605	0.2151119505472113	0.03760885257348406	-0.20975383753414456	-0.4405675869386543	0.0006568500198843347	0.013483021811928002	-0.04535357569095164	-0.03934505186539094	0.2949987327359213
-0.031819700403102995	0.011817744026847252	-0.08913673035947646	0.20893813081324705	-0.1033504774485588	-0.18254718140403564	-0.006236374952281044	-0.01630744937390105	-0.5811430372208055	0.002341282176516457	-0.02616577847121203	0.0834146338216772	0.1179368202930049	0.2119116582021706
-0.08571010809367545	-0.48718467041552066	0.04976686887134705	0.004340902334915485	0.10303443065001643	0.6041918595452523	-0.018943637570333675	0.17315576949957637	-0.7740858861880481	-0.0005619825391230142	-0.0021548700843272085	-0.13506575391920408	-0.06646511405337711	-0.05386620216395872
0.16788457834011677	-0.4877325900843801	0.07756446133898418	-0.007112182082241436	-0.28015561173632164	-0.12838894205734966	-0.02596540139819195	0.45291826876651503	-0.0641317700510079	-0.000420335557284143	0.0023568543866493916	-0.03577902574101118	-0.014255306195540145	-0.2815005857970462
0.041297672490684764	-0.3932646780985608	0.13471143598282104	-0.40057865178505636	-0.4008977129052555	-0.5974499765363934	0.05371232912947957	0.16073725734415578	-0.44342968680954353	-0.002887979314029463	0.035984108938720366	0.28060878037493037	0.2230833917875839	0.1966632790790303
-0.01765341687631046	-0.13466451167267487	0.055001996911048304	-0.03241470968840958	0.02399245254168182	-0.3067558830470836	0.03233862264335944	-0.2083535600885573	-0.13730272390804907	0.0018660375494917584	-0.009402326924148394	0.29220072569756267	0.1935988829939322	0.1421895575591568
0.037162458779017804	0.22505984440830795	-0.01523455245181232	-0.13511470759891978	0.10491366987749648	-0.20109043947154687	0.009835664678880645	-0.20517845577335064	0.029970931367624288	-0.0007952622675652658	0.04603330142754631	-0.14794355268047188	-0.1269516050068097	0.2575551082578079
-0.09791368199860363	-0.18986353751304266	0.03128840837015871	-0.010092635538822288	0.049807089881159526	-0.20565589438112067	-0.019630058497275286	-0.1201666771549639	-0.3072675813417	0.0006938165441348043	-0.013862488985955951	-0.04354695943279943	-0.06995480347226686	-0.13598862972924364
