feature_name	feature_importance
MS006	0.1009925929360097
PBG	0.0947305206768409
HOMA.B	0.09242133234865348
exRNA000673	0.07028132004136697
FPG	0.061353048044272857
RBC	0.060640099996727405
GPX3	0.0503249259003842
exRNA000005	0.048949158947419864
APOA2	0.04412523675140846
MASP2	0.04348382066822315
MP0174	0.04092613102963046
CLU	0.03860896898834926
Age	0.034046123882841756
MP0050	0.028692559029858396
MP0193	0.028265669862973273
MP0141	0.027400879446917183
FGG	0.02703841775881152
MP0151	0.024710247579775694
Dose	0.023813227884572064
RACK1	0.023572480915775466
exRNA000017	0.022276922087371653
LYZ	0.022092105764658726
PON1	0.021038417527565575
MP0052	0.020639247464176405
APOC2	0.020636132629549022
exRNA000183	0.020625453160573383
MP0076	0.02055854493094621
GNA13	0.020311563352420597
exRNA000003	0.019127866630723227
MP0113	0.018981690588164124
MP0142	0.018623657835702075
MP0115	0.017773514854114703
exRNA000311	0.01773814280334792
PZP	0.017577530114929258
USO1	0.0175321854556262
VTN	0.01737565500622958
FINS	0.017151682646348025
WBC	0.016514991737088487
CFH	0.016217881220520425
MP0128	0.016073475558258724
APOH	0.015820540246574345
IGHV3.72	0.015757620338162436
exRNA000047	0.015490282959821062
UCR	0.015308136881681674
STXBP5	0.015257678765676835
MP0046	0.0151327463490088
RPS3	0.01503946265788753
TF	0.014980970552761395
exRNA000067	0.014923601850395754
exRNA000760	0.014640191701712284
TAGLN	0.014556777985044973
MS030	0.014254874238620789
exRNA000130	0.013959162615740288
CAMP	0.01395844752811511
FCGBP	0.013912850677072885
MP0175	0.013883028323228989
C4BPA	0.013879624194664417
CPN1	0.01381101980196333
ORM1	0.013564445543932525
MP0098	0.013496707223857445
EGFR	0.013417442775677557
SAA1	0.013055652356047318
MP0073	0.012942658256093581
exRNA000077	0.012879632700845465
exRNA000344	0.012828344045988928
CKMB	0.01281208736164113
SERPINA7	0.012779760745122557
GSTM2	0.01271486626501667
A2M	0.01270530667598399
IGLV3.19	0.012418325243662468
HCT	0.012355209091392233
MS026	0.012343931438244417
HB	0.012281575533761569
HBZ	0.012204566599979476
MP0100	0.012191756934252689
MP0080	0.01215603010459499
AFM	0.01213032517042505
MS004	0.012030348827526164
CHL1	0.012018450260417179
MP0101	0.01191726714245401
SLC4A2	0.011766671673155175
MP0074	0.011754632597738271
exRNA000561	0.011670960949353543
MS010	0.011596566252205042
exRNA000250	0.011554527234167817
MP0124	0.011527436196071463
HDLC	0.011334855382879401
MP0054	0.011312119969259687
MP0126	0.011267018440392209
ITIH4	0.011221574232232336
MP0030	0.011141187489020144
MP0062	0.011081428781263081
TIMM44	0.01106442614421854
MP0065	0.010910929863774272
WEIGHT	0.010907583095618168
A1BG	0.010893843362800127
MP0021	0.010859011655748723
exRNA000565	0.010776588884142011
ACACB	0.010688374473854073
RCN1	0.010608622677417794
UMACRR	0.010600969016225318
MP0132	0.010552383450211061
MP0042	0.01040036685402034
C1QB	0.010319789667839549
RPIA	0.010147010314277364
MS013	0.010143409568935936
MP0024	0.01005488868946222
CFHR1	0.009861820929146057
HABP2	0.009714205824426593
APOD	0.00970304715184259
MASP1	0.009674340266114056
DBP	0.009601267491388794
MP0078	0.009572798252206464
Sex	0.00940093381574096
ML015	0.009369490384133945
HSPA9	0.009296393800713142
MP0015	0.009215991893203617
exRNA000348	0.009163729886582251
GIT1	0.009152989623640069
exRNA000061	0.009061002107968726
MP0096	0.009060710160951708
exRNA000251	0.009036948168234686
KNG1	0.008980002527749276
MP0023	0.008944066676505682
AST	0.008926949916449696
BMI	0.008893664219921212
ML010	0.008877715660256497
HOMA.IR	0.00885034196398655
SERPINA3	0.008799506083904084
SCRIB	0.008573199936291874
exRNA000394	0.00851696677708283
APOF	0.00848527357531576
MS027	0.008481479716310445
exRNA000165	0.008451500155833826
exRNA000004	0.008380459717176828
exRNA000098	0.00826598774650151
PI16	0.008248850378780481
MP0086	0.008207699406165775
HSPG2	0.008197916579755405
MS014	0.008148927659707626
AGT	0.00814709675124305
C9	0.008097609866828944
CFHR3	0.008089462430935043
FBLN1	0.00805111444142956
GGT1	0.008020239939293548
MS009	0.00782522857447829
APOE	0.007821824427909387
exRNA000028	0.0077869516544728495
MP0077	0.007686785549223787
GSN	0.007680672644907401
exRNA000145	0.007599066802583512
exRNA000044	0.007580564701176399
MP0022	0.0074532070693127
PRSS1	0.007445113058373824
MP0018	0.007443021578118358
MS028	0.007397668739427439
TBIL	0.0072821266370033215
BUN	0.007263138457979738
AKR1B1	0.007222202419747339
AMPD3	0.006987955851458987
MP0027	0.006973210852075566
HDHD2	0.006961797652303251
F13A1	0.0069472878800693055
exRNA000211	0.006861609270462786
CLEC3B	0.0068427739194261835
AHSG	0.006739017423965231
MP0156	0.006716458557802065
MP0159	0.006559363679939966
NSF	0.006496697041257851
PCYOX1	0.0064157697751612815
IGFBP2	0.006234802234998752
MP0085	0.0060908805138490865
LTF	0.006084749310557273
IGLV3.1	0.006082689552391817
