feature_name	feature_importance
MS006	0.22479044
HOMA.B	0.18257926
PBG	0.11052386
APOA2	0.06923584
GPX3	0.047260065
MP0151	0.030386444
MP0193	0.03022802
exRNA000145	0.024187822
PON1	0.023648228
ARID1A	0.0205846
RBC	0.02012959
FPG	0.018763222
MASP2	0.018018214
MP0174	0.017253729
MP0080	0.014794122
exRNA000673	0.014766035
GNA13	0.013952095
NXF1	0.010037022
MS026	0.009774352
MP0113	0.009197405
exRNA000290	0.009074269
APCS	0.008941395
YWHAQ	0.008863994
HABP2	0.0084960265
HDHD2	0.008455142
APOC3	0.008306346
USO1	0.007525083
SERPINA7	0.0074783983
GSTM1	0.007434514
APOC2	0.006970728
exRNA000003	0.0069579766
FBLN1	0.0069170417
BUN	0.006900402
L2HGDH	0.0063912114
PPP1R9B	0.0063447068
exRNA000067	0.0062181507
MP0142	0.0061920336
MP0009	0.0061764778
MP0052	0.0061647617
FCGBP	0.006154519
exRNA000139	0.006153863
FINS	0.006141094
YWHAG	0.0060760714
MP0033	0.0057552434
ORM1	0.0055132476
IGHV3.72	0.0054937834
MS009	0.0054507097
GMPS	0.005442069
exRNA000091	0.005409971
exRNA000005	0.0054029725
exRNA000165	0.005159238
MS014	0.005023318
APOD	0.004911071
MP0099	0.0047316295
exRNA000036	0.00472933
MP0053	0.0047187363
SERPINA3	0.0046857228
exRNA000348	0.0046229893
exRNA000226	0.0045444584
MP0086	0.004487003
HB	0.004464579
MS016	0.0043041115
MP0045	0.0042410544
C1QB	0.0041215876
SLC4A2	0.004072668
MP0203	0.0040151533
GGT1	0.0040054526
MP0025	0.0039885035
MS003	0.0036552923
PZP	0.0036315324
MP0164	0.0034706916
F10	0.003389505
exRNA000311	0.0033246449
CFD	0.003301926
MNDA	0.0032872623
MP0034	0.003224822
HBZ	0.003195564
WBC	0.0031917645
Age	0.003181315
exRNA000344	0.003112601
RACK1	0.0030835455
MP0127	0.0030557315
MP0030	0.0030374746
METTL18	0.002998198
EGFR	0.002981864
CKMB	0.002981444
FGB	0.0029512618
UCR	0.002943649
UMACRR	0.0029407272
MP0065	0.0029066424
MP0100	0.0028913594
IGLV3.1	0.0028870478
FGA	0.0028753567
SCIN	0.002874369
exRNA000183	0.0028667497
MP0126	0.0028514809
FGG	0.0027709708
MASP1	0.0027137862
STXBP5	0.0026898847
exRNA000084	0.002689551
exRNA000394	0.002675122
APOB	0.0026633167
exRNA000097	0.0026484602
F13A1	0.002647596
MP0062	0.0026473731
exRNA000004	0.002643108
MP0105	0.0026277618
HBB	0.0025959583
ML017	0.0025769041
exRNA000060	0.002568915
CD163	0.0025402303
AST	0.0025341783
SFN	0.0025055227
CAMP	0.0024051196
MS013	0.002368665
LDLC	0.0023351111
MP0046	0.0023173674
C8G	0.002297144
A1BG	0.002280549
exRNA000047	0.002279435
exRNA000061	0.0022734923
CLU	0.0022603984
MP0122	0.0022589248
exRNA000042	0.0022261564
MS030	0.002216631
S100A9	0.0021860986
CHL1	0.0021769109
MS015	0.0021734836
