feature_name	feature_importance
RBC	0.40742478
HOMA.B	0.39627245
exRNA000145	0.36256957
FPG	0.29100168
CKMB	0.28328383
PBG	0.28261983
exRNA000673	0.2356352
exRNA000130	0.21522196
exRNA000211	0.17157945
exRNA000042	0.16846353
Age	0.15371232
exRNA000053	0.13568331
exRNA000003	0.096898094
BUN	0.08889769
exRNA000098	0.08340457
exRNA000067	0.08258711
exRNA000226	0.0704389
WACC	0.06932102
exRNA000040	0.06567928
WBC	0.06535417
exRNA000005	0.06378478
exRNA000165	0.062491238
exRNA000173	0.052606642
ALT	0.046818964
AST	0.020693282
exRNA000408	0.0
exRNA000097	0.0
exRNA000091	0.0
exRNA000089	0.0
exRNA000084	0.0
exRNA000077	0.0
exRNA000394	0.0
exRNA000561	0.0
exRNA000565	0.0
exRNA000760	0.0
exRNA000066	0.0
exRNA000061	0.0
exRNA000060	0.0
exRNA000822	0.0
exRNA000110	0.0
exRNA000311	0.0
exRNA000139	0.0
exRNA000312	0.0
exRNA000161	0.0
exRNA000164	0.0
exRNA000348	0.0
exRNA000172	0.0
exRNA000183	0.0
exRNA000058	0.0
exRNA000344	0.0
exRNA000326	0.0
exRNA000317	0.0
exRNA000250	0.0
exRNA000251	0.0
exRNA000290	0.0
exRNA000059	0.0
HBA1C	0.0
exRNA000056	0.0
exRNA000050	0.0
HCT	0.0
PLT	0.0
HB	0.0
HSCRP	0.0
UMACRR	0.0
UMA	0.0
UCR	0.0
SCR	0.0
EGFR	0.0
TBIL	0.0
FFA	0.0
HDLC	0.0
LDLC	0.0
TC	0.0
TG	0.0
HOMA.IR	0.0
FINS	0.0
BMI	0.0
WEIGHT	0.0
DBP	0.0
exRNA000027	0.0
exRNA000047	0.0
exRNA000044	0.0
exRNA000043	0.0
exRNA000036	0.0
exRNA000035	0.0
exRNA000029	0.0
exRNA000028	0.0
exRNA000017	0.0
SBP	0.0
exRNA000016	0.0
exRNA000015	0.0
exRNA000009	0.0
exRNA000008	0.0
exRNA000004	0.0
Dose	0.0
Sex	0.0
exRNA000841	0.0
