HBA1C	FPG	PBG	FINS	HOMA.B	HOMA.IR	TG	TC	LDLC	HDLC	FFA	ALT	AST	TBIL	BUN	EGFR	SCR	UCR	UMA	UMACRR	CKMB	HSCRP	HB	PLT	HCT	RBC	WBC	BMI	WACC	WEIGHT	DBP	SBP	Age	Sex	Dose	cg00574958	cg03767807	cg06500161	cg11078090	cg17722508	cg17901584	cg21055197	cg19076985	cg03629335	cg27352622	cg08726900	cg05484949	cg00827581	cg14153852
2.120259326522828e-05	3.908958601187609e-05	-9.193357746278217e-05	9.930436523510183e-05	0.00021272653191677652	2.3791806526308555e-05	1.0470549519286921e-05	-1.0333819048862945e-05	7.860563875071587e-07	-3.4271996237089423e-05	7.482185118685832e-06	-5.9516230290260364e-06	-6.186610629262322e-06	-1.2020914977533328e-06	1.2032562783392695e-05	2.505782358170525e-05	2.3601941995950077e-06	8.905913387939204e-06	1.0206621651026073e-05	4.352411383142915e-06	9.070359252169042e-06	-2.3596110727594139e-07	9.765334522506645e-07	-1.4636179808674382e-08	5.517204204470622e-06	2.3661044663452776e-05	9.703261196478625e-06	1.391426915749273e-05	6.3403077138846e-06	5.959571910668691e-06	2.3223436620931427e-06	1.2536609697218725e-06	2.874298380581644e-05	-5.6487007729113e-06	-1.8739145099348804e-05	-7.412212325036476e-08	-6.61697910024949e-07	2.7817590486440613e-06	9.904332621616786e-06	-2.0899398024732306e-07	-1.4829236187643678e-05	2.267795653205978e-06	-1.267119878183252e-05	-5.4330933262745355e-06	-1.960676009556732e-07	6.763681862009431e-07	5.190867484392042e-07	5.606407193367896e-07	3.7018712433506687e-06
2.8856959064949686e-05	8.067425198195698e-05	7.994830056263172e-05	8.007770763254148e-09	3.257975549803967e-05	-2.6913741107078634e-06	1.3786413011641625e-05	1.5515641723740146e-05	-1.7859906700723676e-07	2.6246965554707504e-06	-1.4181143880776483e-06	-1.3909923554428672e-06	-7.444051814071738e-06	1.667622953116692e-06	4.4446982086629726e-05	9.72833150819145e-06	7.527974688833112e-07	1.4126621236041493e-05	1.0600547612084586e-05	4.463584087693182e-06	2.132401668957625e-06	-4.3742203131089663e-07	3.947785235819087e-05	-2.5543169883550633e-07	1.114178680402362e-05	-0.00016236926824512193	2.2555077254824274e-06	2.5893023756149806e-05	1.4002310993503454e-05	1.431740083764722e-05	8.749494018439477e-06	-2.246407727471172e-06	4.5395929232129565e-05	-5.6487007729113e-06	1.7297672399398893e-05	2.79130324466987e-07	-2.1896802579923116e-07	-1.060814034089675e-06	-1.66012415910878e-05	-3.3310745598842935e-07	5.840593374778978e-06	-1.311965161372609e-06	-5.066545924479326e-07	1.212695471834017e-05	-5.202171179920402e-06	2.8466673387238435e-06	7.664458831702024e-07	-3.1011595184514643e-06	-1.0842218519834855e-05
3.268414196481038e-05	-0.00024160690928617015	-0.00010586994595132928	8.595808062967998e-05	2.567250612472307e-05	5.086886367375561e-05	-1.368788449644023e-05	-7.748872971602637e-06	-7.160499630938286e-07	-1.666221104064025e-05	6.295478517784034e-06	1.0922710463231692e-05	1.7704771882116582e-05	-2.158662981376674e-06	-2.9259691106081223e-05	-1.267631075309795e-05	-7.206495342690772e-07	-4.913607386449212e-06	-1.6111571807293138e-06	3.5019401933333786e-07	2.132401668957625e-06	-4.802324776683246e-07	4.476653352790684e-06	4.146080062826348e-07	-6.187040859508363e-07	-2.5611849025845413e-05	7.721748805112664e-06	1.935514558835654e-06	4.424806893979887e-06	-1.9882835131548908e-07	2.3223436620931427e-06	1.8900370964842443e-06	2.5412394720553816e-05	-5.6487007729113e-06	1.7297672399398893e-05	1.9645108988755037e-07	-5.229149220225654e-07	-4.224911000626326e-06	3.610326770277959e-05	-5.273187047345742e-08	-1.7623658186782828e-06	7.800021051728783e-08	-5.730342040721874e-06	9.482646806459754e-06	-4.766324132591847e-06	-7.606595214554206e-07	2.354569097468522e-06	2.993249467515627e-05	1.7786277534029797e-05
-1.3242052833518035e-05	5.9881918996916534e-05	6.601193207408465e-05	2.4565171444739464e-05	7.629537324231981e-05	3.729915658323447e-06	1.1228461174682281e-05	3.201952821701751e-05	-1.501555118912693e-06	2.6246965554707504e-06	-3.1981742894303422e-06	1.0010584328515057e-05	1.3932448327688333e-05	1.0299086307011307e-06	3.040761576420859e-05	-4.4514486598088145e-05	-1.1224987169470015e-06	-2.763904154877683e-06	9.024843767850533e-06	4.130065974042383e-06	1.7640777443194905e-05	-2.3596110727594139e-07	-1.652406605044943e-05	-7.745240216350012e-08	-1.5958474812004444e-05	1.538520966216889e-06	-3.6207014351200793e-06	3.09367099029528e-05	1.0171309353694028e-05	1.7396600968639308e-05	-2.819376622983926e-06	2.990967795783148e-07	-8.116645600785013e-05	-5.6487007729113e-06	1.7297672399398893e-05	-2.421837001422853e-07	2.077028109992584e-07	-1.0813028375532207e-07	-3.474435181559956e-05	2.7473293192977855e-07	3.573465006878218e-06	5.423980396181419e-06	-7.536925884357948e-06	-9.702450468205602e-06	-2.5292799844988985e-06	2.1896684082371202e-06	5.217003958496201e-07	7.793430957691647e-06	1.8564150386177158e-05
-4.768669893226435e-05	1.8297253026835583e-05	-2.2251735020046798e-05	5.418591549801265e-07	-2.037119223070243e-07	-5.571304013477449e-07	8.954726208496195e-06	-1.291876512612325e-05	1.6129039199480683e-06	1.1848869753610805e-05	-4.97823419078304e-06	-1.847055422801184e-06	-2.4142870748340744e-06	1.667622953116692e-06	1.492302055565588e-05	-9.138735659210149e-06	-1.8485062403184508e-07	1.228401846612306e-06	1.0403584631555329e-05	4.574756792243448e-06	1.1927165315844331e-05	-2.3596110727594139e-07	-2.352430585152947e-05	-1.1932988373338394e-07	-2.004908033895206e-05	-1.2539448659296933e-05	6.156354015933552e-07	2.2110259146047584e-05	5.382557303932244e-06	-1.5184855503120989e-06	-4.533283384676282e-06	1.7309430647936514e-06	-4.562907046809794e-06	-5.6487007729113e-06	1.7297672399398893e-05	-1.3377825740501434e-07	-1.9273521890835483e-08	3.778039963586363e-06	2.4750808716322196e-05	1.6358362903209722e-07	-3.032495234189248e-06	-8.994152485326836e-07	-5.859632354712184e-07	-1.2798289526375327e-05	-9.01538854816486e-06	-4.2493722323179385e-06	-9.595152492706796e-07	-2.3360814708487312e-05	1.3335514545992618e-05
5.893861665785467e-06	-5.101052358996595e-05	-2.2251735020046798e-05	2.376439436841415e-05	1.249420139931637e-05	9.427418430267414e-06	-2.6034265362830645e-06	-2.425275946488e-05	9.65206686202689e-07	-3.0079190237934856e-05	-1.3285180397095622e-05	2.2575121834236683e-06	3.872918849213005e-06	-1.520948658961113e-06	6.871031047208454e-06	-4.9231253389938545e-05	-3.801493268133162e-06	2.8867443395389134e-05	4.494695215677636e-06	-3.4296779353757075e-06	8.254128948261815e-06	2.341983241906355e-08	6.226713303060693e-06	3.099143023579252e-07	-4.709309612898451e-06	4.5552287431126315e-06	-9.565238609217963e-06	1.3050537904852723e-06	-6.110447615496036e-06	-2.8381427493087087e-06	1.8938669716700534e-06	1.7309430647936514e-06	-2.1215852473122914e-05	1.2003489142436516e-05	-1.8739145099348804e-05	-3.603474815133445e-07	7.945479601522573e-07	-2.1093573737812345e-06	5.142232436441306e-07	-1.630833886507669e-07	1.0036906187840005e-05	-2.7320673666683205e-06	6.221875206239468e-06	-1.7047395658551615e-05	2.163981342486686e-06	-3.499550036574356e-07	1.5536560505290916e-06	1.3165347430275867e-05	-3.3897782150783654e-06
1.3548227465506908e-05	-1.2891246450725058e-05	-4.5479015834291915e-05	-1.7876013600502028e-05	-3.877784329096051e-05	-5.066880152430429e-06	1.5302236322432347e-05	2.6849636062496893e-05	-2.0390060149992845e-06	-6.865300543015686e-05	5.405448567107687e-06	-4.788662207262333e-07	-1.1568458900246585e-06	-1.520948658961113e-06	-7.99418035300215e-06	-1.3855502451060549e-05	-7.206495342690772e-07	-1.8426027699184563e-05	1.0403584631555329e-05	4.797102201343979e-06	1.0294704708029878e-05	-5.104516162735679e-07	7.976773253330703e-06	6.554035253094668e-07	1.9322997857918848e-05	6.790609205792465e-05	1.024988530444165e-05	-6.89093619806958e-06	-1.321695565734252e-06	6.809431146822508e-07	1.7996020997769744e-07	-2.08731369578058e-06	2.5412394720553816e-05	-5.6487007729113e-06	1.7297672399398893e-05	7.058302262747341e-07	7.954415606320266e-07	-3.287551983463316e-06	-8.425090125389938e-07	4.4343163953301873e-07	-2.1328121963701e-06	-3.7447520603718283e-06	1.627436934406149e-05	-1.4123492985081928e-06	1.6185526065739994e-06	3.827576388473772e-07	4.115647246733682e-07	2.823677676059208e-06	-1.7714717483926994e-05
-3.2377967332821536e-05	-2.4950799582048646e-06	-7.567448089281059e-05	-2.4549155903212952e-05	-4.8346720712265666e-05	-7.182565220839589e-06	1.520749736550793e-05	-1.5901395215269767e-05	1.0065490628247345e-06	-6.446019943100229e-05	2.7353587150786427e-06	-5.9516230290260364e-06	-2.4142870748340744e-06	-1.2020914977533328e-06	-3.4520324251600256e-06	-1.739307754494835e-05	-2.5959457200993903e-06	3.408815124349143e-05	1.0994473573143098e-05	4.0188932694921175e-06	-6.029901370114628e-06	-2.586254612298738e-07	7.097893146305106e-05	-9.882876263084732e-07	4.795723654655226e-05	8.70119079782647e-05	1.3871270019696684e-05	-3.273982770043486e-05	-1.0899199665257818e-05	-1.6034714739274807e-05	1.0463400780131834e-05	-5.110100297901846e-06	-2.1215852473122914e-05	1.2003489142436516e-05	1.7297672399398893e-05	1.7362610554774564e-07	6.413741374839265e-07	-5.70971345530284e-06	-4.745254275791368e-05	6.34542813605783e-07	-9.92490923485186e-06	7.74643734908694e-06	5.775650208357524e-06	-9.765481392530561e-06	1.112051161375901e-05	5.843887790196486e-06	-3.2278317546126103e-06	-4.418814893553416e-05	1.2375940243546974e-05
-4.768669893226435e-05	-0.00010299135605256709	-0.0001430335952541215	-1.3071351142550162e-05	-4.1751076573835516e-05	-1.8005593450619003e-06	9.428420993118298e-06	1.1339959598935033e-05	-4.079114493375157e-08	1.1848869753610805e-05	8.66889171958763e-06	-1.847055422801184e-06	-8.701492998881155e-06	-5.643771753377716e-07	8.935643741682161e-06	2.623701527966785e-05	2.7620433822729322e-06	-7.6775115413269e-06	1.0600547612084586e-05	4.797102201343979e-06	1.2131222891821138e-05	-3.190637384403604e-07	-3.052454565260951e-05	1.1099626490097709e-07	-2.209438310242587e-05	-3.365640309756758e-05	-9.63356662271334e-06	-3.738632356317716e-06	1.5515556641228179e-06	6.839343376666431e-06	-6.769931708684806e-07	-1.4509375690182078e-06	5.428860208978076e-06	-5.6487007729113e-06	-1.8739145099348804e-05	-7.421953434630019e-08	2.1962393226200113e-07	-2.331247080400703e-06	-3.839846159100773e-06	-3.797536840700301e-08	-5.095864785448998e-06	4.66390339653058e-06	-7.4866107747561446e-06	-3.0237650643442597e-06	-7.185401966013458e-06	-1.5269557905418132e-06	-3.361173445347062e-06	-3.834788509776037e-05	8.947931082250234e-06
9.721044565646154e-06	4.602036367355622e-05	-8.315366531499771e-06	-1.1202871297791104e-05	-1.3745556088414592e-05	-4.3616517962940426e-06	1.0660027433135758e-05	-2.2065497399505884e-05	1.6129039199480683e-06	-3.4271996237089423e-05	-2.901497639204893e-06	-6.407686096384353e-06	-2.4142870748340744e-06	1.9864801143244725e-06	1.6368249441787453e-05	5.011564716341049e-06	-1.9261970823028495e-06	2.180413277736839e-05	1.3432875272095327e-06	-2.9849871171746438e-06	1.0294704708029878e-05	-2.3596110727594139e-07	1.3226953104140731e-05	5.507098213847572e-07	8.585158349681349e-06	2.8688890958279102e-05	1.5722275905286444e-06	7.609661473989002e-06	7.298058123836957e-06	-1.958371283310969e-06	-4.96176007509937e-06	2.2082251598654303e-06	5.8718285573180055e-05	1.2003489142436516e-05	1.7297672399398893e-05	1.5624059665432503e-07	-3.6704939860749085e-07	6.457130271458346e-07	-1.6005686800806012e-05	-1.6605785747026192e-07	-3.340538016792442e-06	1.4185078445939007e-06	-7.372522154590032e-06	6.600382908351693e-07	3.06225298757581e-06	7.475895779800815e-06	1.7017888627511168e-06	2.514645480640496e-05	1.6207838311991086e-05
