feature_name	feature_importance
HOMA.B	0.12826647
PBG	0.07987309
FPG	0.07953964
GPX3	0.032837637
APOA2	0.026670786
ARID1A	0.018235862
RBC	0.01621848
exRNA000145	0.012789403
MASP2	0.010823271
exRNA000211	0.01078102
PON1	0.010127089
USO1	0.00999873
exRNA000290	0.009737471
cg19076985	0.0093284445
GNA13	0.0073509216
GSTM1	0.0070910263
HDHD2	0.0067848093
GMPS	0.006666246
exRNA000017	0.0065479586
HABP2	0.0063254964
HBZ	0.0063062212
AFM	0.0062807435
GSN	0.006194755
IGFBP2	0.00609112
exRNA000394	0.0059439
exRNA000139	0.0057601226
exRNA000165	0.005496392
L2HGDH	0.0053716297
exRNA000009	0.0052438653
ITIH4	0.0050229616
CKMB	0.0049929046
exRNA000003	0.004868382
HB	0.0046696113
F10	0.0046245917
CPN1	0.00455335
Age	0.0045213476
SERPINA3	0.004042079
APOH	0.0040354985
exRNA000130	0.004025871
cg27352622	0.0038756237
APCS	0.003827523
exRNA000183	0.0037114092
ADIPOQ	0.0036779353
exRNA000059	0.00362545
CLU	0.0035684386
cg14153852	0.0035245044
A1BG	0.0035179877
C1QB	0.0034254235
exRNA000036	0.0033167524
YWHAH	0.0033049672
exRNA000091	0.00326111
KNG1	0.0030115142
F13A1	0.0030111
AKR1A1	0.0030057374
APOA1	0.0029958265
TIMM44	0.0028899186
AMPD3	0.00287773
FINS	0.0028763923
EGFR	0.0028616074
LYZ	0.0028499628
exRNA000344	0.0028292069
HSPG2	0.0028039974
exRNA000226	0.002776146
FCGBP	0.0027013507
PPP1R9B	0.0026607458
C3	0.0025985555
HOMA.IR	0.002577057
IGHV3.72	0.0025668633
exRNA000250	0.0025332295
exRNA000050	0.0025125928
exRNA000673	0.002497612
UCR	0.0024808324
IGLV3.1	0.0024616353
UMACRR	0.0024515442
HBA1C	0.0024110873
PRG4	0.0023009193
STXBP5	0.0022813324
APOA4	0.0022720979
PI16	0.0022548414
exRNA000027	0.0022485787
SERPINA7	0.0022084967
FGG	0.002206518
exRNA000098	0.0021888416
exRNA000097	0.0021876316
cg00574958	0.0021768035
exRNA000042	0.0021628577
PIGR	0.0021261284
HCT	0.0020771548
ORM1	0.0020253372
METTL18	0.002005852
exRNA000561	0.0020045596
ACACA	0.0020034993
CELA3A	0.0019546608
PZP	0.0019216759
NXF1	0.00191102
FGB	0.001893175
C8G	0.0018406153
exRNA000061	0.0018218562
cg05484949	0.0017467815
UMA	0.0016715754
WBC	0.001649722
MX1	0.0016428727
exRNA000173	0.0016385999
GSTM2	0.0016255722
FGA	0.0016014933
HBB	0.0015881783
CFHR2	0.0015838093
RACK1	0.0015126808
CFD	0.0014673641
ALT	0.0014612861
HSCRP	0.0014379618
cg00827581	0.0013985542
SLC4A2	0.0013826381
LDLC	0.0013808927
FFA	0.0013278435
MASP1	0.0013261393
YWHAQ	0.0012317073
AHSG	0.0012110258
cg11078090	0.0011995988
PGLYRP2	0.0011918735
PCBP2	0.001186527
A2M	0.0011778662
C9	0.0011762059
cg03629335	0.0010658667
SYTL1	0.0010440256
exRNA000044	0.001035676
exRNA000822	0.0010253245
C2	0.001015029
GGT1	0.0010123741
CLEC3B	0.0010041605
RPIA	0.0009956455
EPCAM	0.0009671256
MNDA	0.0009409285
NAP1L1	0.0009167314
exRNA000565	0.0008952664
MAN2A1	0.0008349338
C4BPA	0.0007931578
exRNA000060	0.000742091
SHBG	0.00066719175
CFHR3	0.0005629403
PCYOX1	0.0
AST	0.0
BUN	0.0
SCR	0.0
FUBP3	0.0
exRNA000172	0.0
G6PD	0.0
exRNA000164	0.0
exRNA000161	0.0
GIT1	0.0
PLT	0.0
CD163	0.0
exRNA000110	0.0
CAMP	0.0
C8B	0.0
GSTM4	0.0
exRNA000089	0.0
exRNA000084	0.0
exRNA000077	0.0
exRNA000067	0.0
exRNA000066	0.0
APOM	0.0
HSPA9	0.0
BMI	0.0
exRNA000058	0.0
exRNA000056	0.0
exRNA000053	0.0
WACC	0.0
exRNA000047	0.0
TBIL	0.0
exRNA000251	0.0
exRNA000043	0.0
FETUB	0.0
CHL1	0.0
CP	0.0
cg08726900	0.0
TG	0.0
CPB1	0.0
TC	0.0
cg21055197	0.0
cg17901584	0.0
cg17722508	0.0
CPB2	0.0
cg06500161	0.0
cg03767807	0.0
CFHR1	0.0
exRNA000841	0.0
CRP	0.0
exRNA000760	0.0
CFH	0.0
FBLN1	0.0
FCGR3A	0.0
exRNA000408	0.0
HDLC	0.0
exRNA000348	0.0
FCN3	0.0
exRNA000326	0.0
exRNA000317	0.0
exRNA000312	0.0
exRNA000311	0.0
APOF	0.0
APOE	0.0
AGT	0.0
IGLV3.19	0.0
TAGLN	0.0
APOC2	0.0
APOC1	0.0
SPG11	0.0
APOB	0.0
SLC35B2	0.0
LPA	0.0
SFN	0.0
SERPINC1	0.0
LTF	0.0
SERPINA6	0.0
ACACB	0.0
SCRIB	0.0
SCIN	0.0
SAA1	0.0
S100A9	0.0
S100A8	0.0
RPS3	0.0
ALDOB	0.0
RMC1	0.0
RCN1	0.0
MFGE8	0.0
AKR1B1	0.0
PTPRG	0.0
PRSS1	0.0
NSF	0.0
PRB3	0.0
CGREF1	0.0
TMEM256	0.0
exRNA000040	0.0
TTC37	0.0
WEIGHT	0.0
exRNA000035	0.0
exRNA000029	0.0
exRNA000028	0.0
APOD	0.0
DBP	0.0
exRNA000016	0.0
exRNA000015	0.0
SBP	0.0
exRNA000008	0.0
exRNA000005	0.0
exRNA000004	0.0
Sex	0.0
ZFYVE19	0.0
IGHV4.39	0.0
Dose	0.0
YWHAG	0.0
VTN	0.0
VASP	0.0
APOC3	0.0
TUBA8	0.0
TUBA4A	0.0
TUBA3D	0.0
TUBA3C	0.0
