cg00574958	cg03767807	cg06500161	cg11078090	cg17722508	cg17901584	cg21055197	cg19076985	cg03629335	cg27352622	cg08726900	cg05484949	cg00827581	cg14153852
-0.11879119	-0.38788128	-0.31044692	0.61645	-0.35807964	-0.6260352	0.025132619	-0.24916762	0.16986345	-0.6081966	0.410072	-0.46811578	-0.12207413	0.087815985
-0.32968578	0.15160967	0.57262564	-0.33072907	-0.39319307	0.5796397	-0.40045372	-0.12382882	-0.067278475	0.4686847	-0.021526214	-0.22181877	-0.13897464	-0.48879212
-0.35194838	-0.15615946	-0.63235813	0.3540414	0.21426553	0.027447041	-0.2887992	-0.3372108	-0.33502698	0.5138739	0.52333087	0.22057325	0.79765123	1.4847856
-0.15358445	-0.06492244	-0.038602628	-0.56542224	0.4524142	0.73013985	0.9862014	-0.22548763	-0.68705887	-0.3301352	-0.15107644	-0.24385646	-0.40984017	1.3497225
0.3898279	0.105226755	0.48483872	0.48863685	0.432981	-0.015526059	-0.49737793	-0.2598011	-0.78437567	0.61452615	-0.03705962	0.34977907	-0.14167327	0.5188681
0.10377808	0.28814575	-0.031130467	0.19993374	0.34161246	0.13913183	-0.2755042	-0.45812434	-0.8301575	-0.38747317	0.65291595	0.15027423	0.1170533	0.42936212
-0.19856042	0.45878422	-0.0032875743	0.19979271	-0.23439455	0.0870896	-0.21917972	1.500907	0.17921115	-0.53838533	0.44736812	-0.24474147	-0.08308424	-0.6814086
-0.019301044	0.36914006	-0.024098001	-0.37426925	0.1613102	-0.07656273	0.7134016	-0.22936456	-0.35689187	1.3572382	-0.3519426	0.3236879	0.33406323	0.3569614
0.13272747	0.008101504	-0.120475136	-0.0720631	0.21664846	-0.26463875	1.0951148	-0.23798332	0.21447697	0.43449527	0.556548	0.39292175	-0.11973541	0.1661008
-0.33227435	0.29562253	-0.29377705	-0.6581987	0.22090238	-0.328547	-0.05967918	-0.37374154	0.20980428	-0.5278752	-0.4744144	0.22436732	1.2447	0.5624635
0.68034494	-0.19488123	0.7195639	-0.27033335	0.2875738	-0.27334353	-0.50279355	-0.044805504	-0.43481588	-0.3948319	0.51000345	-0.2091092	0.03925909	-0.6730031
0.6802825	0.009100616	0.5433052	0.5930735	0.30871934	-0.2563427	0.081123054	-0.49883592	-0.06372443	0.3978416	0.9000439	0.3111959	-0.061769683	0.27946937
-0.103553906	-0.40012467	0.24587327	-0.28275716	0.1290957	-0.12059653	1.0933071	-0.5647719	0.20887573	1.1509361	0.082746156	0.07068543	-0.235966	1.1169049
-0.30488154	-0.49836645	-0.46686786	0.07400149	0.3496974	-0.40794608	0.35625884	-1.0643816	0.36343437	-0.60316706	-0.17640334	0.021233037	-0.3034996	0.063588485
-0.35819626	0.05231639	0.030139139	0.29689947	-0.298522	-0.028862547	1.1552622	-0.45290983	0.022122279	-0.5705036	-0.34298423	-0.33789405	-0.2463825	1.3534706
-0.03441536	-0.6778372	0.65501034	-0.39339215	0.29268003	-0.16692653	-0.060144193	1.419924	0.32739037	-0.40379214	0.35116544	0.4362442	-0.1449225	-0.31269407
-0.08938194	0.33635297	-0.2789273	-0.41570967	0.30356354	0.52268106	0.13142872	0.43825576	0.3775459	0.4930825	0.30813253	0.10026794	-0.38715783	0.43620273
-0.25546634	-0.052934945	0.82072645	-0.020277075	-0.1127915	-0.06886621	0.04626322	1.3822899	0.20051776	0.28995508	-0.124285705	0.09544678	-0.2343271	-0.8646773
-0.1508691	0.21828134	-0.29248747	0.58764946	-0.7411259	0.3362779	0.09676236	0.44468817	0.4174831	-0.12774782	-0.31979138	-0.09001998	-0.058241636	0.3337047
-0.3673901	0.42431375	-0.16159047	0.3352946	0.08584903	0.2267918	0.9043276	-0.6271314	0.2159811	-0.44980854	-0.31543034	-0.19767526	-0.38188568	-0.032783896
-0.18530184	-0.057053965	0.9130403	0.07251712	0.2679543	-0.33836862	-0.59255064	-1.0212647	0.25517657	-0.5604251	-0.070347324	0.10095777	0.16741402	-0.8014715
0.3461094	0.009571847	-0.21674144	-0.036184974	-0.33122772	-0.12934059	0.27878714	-0.16279663	0.029635862	0.50867194	0.68031025	0.16565931	-0.13148463	0.7205451
-0.41180986	-0.35627526	-0.30627346	0.30294698	-0.118740804	0.1859456	1.0227737	-0.32956383	0.28006846	-0.5652501	0.063125744	-0.52411723	-0.4002292	0.22270663
-0.022618491	-0.44027135	-0.22506438	0.31829834	-0.10266554	-0.3320413	-0.55101836	-0.3021267	-0.43232286	-0.63783985	0.08779874	0.2700439	-0.22016379	0.35833567
-0.35216454	-0.03406727	0.03543133	-0.22685285	-0.46855617	0.08328904	-0.26240653	-0.30671808	0.20147315	0.6054978	0.29421988	0.22974727	-0.36303687	1.4369509
0.008356325	0.16101228	-0.74604285	-0.10423148	-0.10791808	-0.47843146	0.00608889	-0.73118114	-0.94354296	-0.67023563	0.48158884	0.2588128	-0.2167508	0.32606673
-0.49882588	-0.15665744	-0.110520035	0.27926323	0.19557932	0.28006977	0.9092729	-0.45300415	0.06825692	-0.4770084	-0.49019068	-0.34690696	-0.42256308	0.5832925
-0.09611304	0.06763966	0.3906847	-0.3902917	0.4413364	-0.28424037	-0.03541081	1.3585659	0.32506365	0.6476349	-0.1660462	0.22006874	-0.22174954	0.37738696
-0.07315701	-0.36769587	0.34075728	0.23447756	0.27065977	0.634252	-0.33275917	0.98056686	0.3624285	1.085236	0.5066833	-0.23457378	-0.25861108	-0.50646955
-0.18601535	0.03410219	-0.49133125	-0.4777379	0.27426708	-0.101263046	0.6536547	-0.2155396	0.21071644	-0.41476882	0.3476411	0.34646595	-0.4386707	1.8452375
0.3315517	0.12902391	0.30769172	0.26286194	-0.8564214	-0.009471258	-0.2359159	-0.98011655	0.16641109	-0.45969817	0.054397643	0.11099649	0.03877224	0.17372835
