feature_name	feature_importance
GPX3	4.5872375848842375e-05
APOA2	4.504579868284809e-05
MASP2	3.846736105348362e-05
APCS	3.8450314045691354e-05
CLU	3.663547302505937e-05
USO1	3.4831274166717574e-05
FBLN1	3.2209034054504885e-05
GSN	3.219092242182068e-05
PON1	3.1349601676524075e-05
FGG	3.1112493835756904e-05
STXBP5	3.0784132516061914e-05
A1BG	2.8947705444063464e-05
APOC2	2.8514414290210304e-05
APOC3	2.8184955828098395e-05
SERPINA7	2.72379059549297e-05
APOH	2.7143229699530163e-05
SHBG	2.7068472502796843e-05
FGB	2.7006412288301296e-05
FCGBP	2.562788121431194e-05
CAMP	2.551164009876359e-05
CFHR1	2.5242408629036302e-05
GNA13	2.484473463954448e-05
RPS3	2.3677745020559257e-05
AFM	2.359790297510278e-05
RACK1	2.3268244535482095e-05
YWHAG	2.2506479530408045e-05
SCRIB	2.247441194558044e-05
NXF1	2.2168218616790264e-05
ACACB	2.1527709114532524e-05
CPB2	2.1146515347921466e-05
LYZ	2.0943384415425083e-05
IGHV3.72	2.091146405763007e-05
AGT	1.9939499126502638e-05
TAGLN	1.9857938799624987e-05
SERPINC1	1.9660004986472503e-05
C9	1.9386827339751172e-05
FGA	1.9211415309950472e-05
MNDA	1.915285815081414e-05
PIGR	1.9076717091859415e-05
SCIN	1.8774184832117775e-05
CD163	1.8666457050118334e-05
F10	1.8374929841793234e-05
CPN1	1.789755677913345e-05
VTN	1.7168326058829603e-05
IGHV4.39	1.711769095781836e-05
SERPINA6	1.6667194100026824e-05
IGLV3.19	1.6560143518620135e-05
CHL1	1.6313770984599844e-05
CFH	1.6100615842884936e-05
IGFBP2	1.5035733673759438e-05
RCN1	1.5003072652900415e-05
GSTM2	1.4079241352659877e-05
MAN2A1	1.400898303872406e-05
APOA4	1.3864699409360605e-05
EPCAM	1.3790387157155346e-05
NSF	1.359495787674632e-05
SYTL1	1.322444653735656e-05
CFD	1.2884592129765588e-05
C1QB	1.249408209910799e-05
ITIH4	1.2375079205088502e-05
HBB	1.1589527918996091e-05
AKR1B1	1.1585836328118648e-05
APOA1	1.1569109190405875e-05
PRB3	1.1516573273035997e-05
PI16	1.1434499032269495e-05
C3	1.1345551846442367e-05
PGLYRP2	1.1043290648198398e-05
HSPA9	1.081621230797093e-05
IGLV3.1	1.0207268523957573e-05
SLC4A2	1.0004340961767578e-05
SLC35B2	9.967336547461768e-06
S100A9	9.819454634679911e-06
HABP2	9.817278413641367e-06
APOE	9.812149501547083e-06
AMPD3	8.952116915606755e-06
TIMM44	8.871753122364734e-06
NAP1L1	8.81012325083335e-06
APOF	8.761930902129593e-06
ACACA	8.690871524843936e-06
CLEC3B	8.513348784197893e-06
PRG4	8.256165130231141e-06
GMPS	7.96679020038841e-06
TF	7.803517312716098e-06
C8B	7.6204295809877845e-06
ADIPOQ	7.618847744592735e-06
TUBA8	7.538434038873227e-06
CELA3A	7.376916799198329e-06
HBZ	7.311614401106545e-06
CRP	7.2330383158196325e-06
FUBP3	7.183906836224632e-06
C4BPA	7.084435983778344e-06
C8G	6.970292002524876e-06
CGREF1	6.7581332192918105e-06
VASP	6.6479076624124444e-06
S100A8	6.302805277682411e-06
CP	6.2336401103577595e-06
GGT1	6.109073341190313e-06
APOM	5.710119166975805e-06
APOD	5.546492896936922e-06
KNG1	5.509232013482651e-06
MASP1	5.470048391062385e-06
HSPG2	5.363846214599202e-06
ALDOB	4.92154224326538e-06
GSTM1	4.8918936703328296e-06
PPP1R9B	4.863151599665942e-06
CFHR3	4.662665785211239e-06
TUBA3D	4.482682570173879e-06
TUBA3C	4.482682570173879e-06
HDHD2	4.315937326087437e-06
SAA1	4.2527649937239825e-06
ZFYVE19	4.131416032990614e-06
C2	4.082062365136145e-06
SPG11	4.028240673577007e-06
YWHAH	3.787383906400426e-06
APOB	3.704469461275876e-06
G6PD	3.658026283767663e-06
ORM1	3.565978026737854e-06
PCYOX1	3.477185480672302e-06
GSTM4	3.3223910837280503e-06
SERPINA3	3.2739666814622467e-06
L2HGDH	3.173443571034473e-06
TTC37	3.040928391068826e-06
FCGR3A	3.018973792834613e-06
METTL18	2.9421278974697264e-06
FCN3	2.8815810044588714e-06
LPA	2.5101942843573964e-06
ARID1A	2.404499274468145e-06
MFGE8	2.3792543327417618e-06
TMEM256	2.1936742334366013e-06
GIT1	2.014253300625437e-06
RMC1	1.9035981831694478e-06
SFN	1.6238009414083988e-06
PTPRG	1.5820478587231296e-06
TUBA1C	1.2697064342661216e-06
PCBP2	1.2268880080593713e-06
AKR1A1	1.2111492223315943e-06
TUBA1B	1.1684274584739122e-06
CFHR2	1.1553060560842454e-06
A2M	1.1383223991441555e-06
PRSS1	1.0706204629340153e-06
RPIA	9.015983030869702e-07
F13A1	7.74537475786606e-07
AHSG	7.013506026809945e-07
LTF	5.277128592775187e-07
APOC1	4.7195516386682337e-07
CPB1	2.084397052683848e-07
MX1	2.0158951327367306e-07
TUBA1A	1.7435836972397613e-07
FETUB	1.5997354019907238e-07
PZP	5.7793926125023966e-08
YWHAQ	5.7290273375741046e-08
TUBA4A	4.04529416568971e-08
