feature_name	feature_importance
PBG	0.21137905847653754
HOMA.B	0.2088611963270482
FPG	0.17756019721951982
exRNA000673	0.1683066327781652
RBC	0.15056484773739642
exRNA000005	0.08837873357029724
Age	0.08298308975368889
exRNA000130	0.05960387475481251
CKMB	0.05901067421309352
Dose	0.05322056262062489
exRNA000183	0.050066237192221905
exRNA000067	0.049033609009618714
exRNA000017	0.048912304855905746
BUN	0.04638236203923082
exRNA000003	0.04564394812658284
HDLC	0.03958080004627129
exRNA000145	0.03226020559556183
HB	0.029792349500645802
exRNA000165	0.02915608406742814
EGFR	0.02592719165678175
WBC	0.02549991634794428
exRNA000027	0.024844015514241074
HOMA.IR	0.024264234671777365
FINS	0.023248061042682292
exRNA000044	0.021116930370697846
exRNA000211	0.020427894617137718
exRNA000091	0.018674007058996807
HBA1C	0.01812515898907393
exRNA000348	0.01792503176387891
exRNA000760	0.016432881592668352
exRNA000077	0.014450491354530179
exRNA000061	0.01424116285235227
exRNA000250	0.01392894208315858
HCT	0.01366719564390261
UCR	0.013192140451123258
exRNA000394	0.012597192283872832
SBP	0.01215717357201184
exRNA000841	0.012013597493025037
exRNA000042	0.011686952600360866
exRNA000565	0.011564892696033282
DBP	0.011365600810142316
exRNA000047	0.011112888726659359
BMI	0.010801737108586038
exRNA000290	0.009803807655909939
TC	0.008596437740848175
exRNA000059	0.008502730344222574
exRNA000004	0.007830664716406411
exRNA000344	0.007525484242341074
exRNA000028	0.0070532873221128755
exRNA000312	0.0064890544175290445
ALT	0.0063820665056160035
HSCRP	0.006287326690076922
exRNA000408	0.006158929224052356
exRNA000251	0.005553142703869191
WEIGHT	0.005399314548263653
exRNA000058	0.0048948973699233875
exRNA000161	0.004633280336341367
exRNA000561	0.004486070725019766
exRNA000040	0.004246582574044473
exRNA000317	0.0038289905926992933
FFA	0.0036250537472206157
exRNA000008	0.003502160831433212
exRNA000053	0.003001206219592253
TG	0.0028071124847773147
UMACRR	0.0027011100799606944
WACC	0.0026831358860045958
exRNA000066	0.002464797385826797
exRNA000097	0.002320145906249757
exRNA000029	0.0022650702543380035
exRNA000016	0.002245541751244251
exRNA000060	0.002209772577488069
exRNA000822	0.0021548774938520646
UMA	0.00211202387659737
exRNA000035	0.0020803192595382027
exRNA000311	0.0020436002595186865
Sex	0.001955833050897019
PLT	0.0019534737820517505
exRNA000056	0.0018144542228799407
exRNA000084	0.001773633778480547
exRNA000050	0.0015946056214328078
exRNA000009	0.0015417343440382663
exRNA000226	0.0015217413789515037
exRNA000015	0.0014128022369134527
exRNA000098	0.0011843090999639654
exRNA000172	0.0009346954733012934
exRNA000036	0.0009000733189555986
exRNA000326	0.00086611030010495
exRNA000043	0.0008351155249280053
TBIL	0.000695087535265424
AST	0.0005783328474282896
LDLC	0.0005079976596456477
SCR	0.00039101005647277243
exRNA000139	0.00036680316599954486
exRNA000164	0.0002505648849478498
exRNA000110	0.0002364469769713672
exRNA000173	0.00018704310749193464
exRNA000089	9.846123536384825e-06
