HBA1C	FPG	PBG	FINS	HOMA.B	HOMA.IR	TG	TC	LDLC	HDLC	FFA	ALT	AST	TBIL	BUN	EGFR	SCR	UCR	UMA	UMACRR	CKMB	HSCRP	HB	PLT	HCT	RBC	WBC	BMI	WACC	WEIGHT	DBP	SBP	Age	Sex	Dose	cg00574958	cg03767807	cg06500161	cg11078090	cg17722508	cg17901584	cg21055197	cg19076985	cg03629335	cg27352622	cg08726900	cg05484949	cg00827581	cg14153852
-0.0	0.11768065829894407	-0.7077874031699546	0.0	1.5119553914459283	0.6556145186796889	-0.0	0.0	0.0	-0.23787551353200226	-0.0	-0.0	-0.0	-0.0	0.029591467644031963	0.04020434817048755	0.0	-0.0	-0.0	-0.0	0.015009443726476451	-0.0022887606240745684	0.0016903149493976513	0.0	-0.0	0.17909353141659962	0.08904351465290317	0.0	0.0	0.0	0.007208072138965364	0.0	0.21574604979349954	-0.0	-0.12734316971194276	-0.0	0.0	0.0	0.019462725584226293	0.0	0.0	0.0	-0.04413105466565781	0.0	0.0	-0.0	0.0	0.0022329817412159113	0.0
-0.0	0.24287284797867165	0.6155139569759941	0.0	0.23156085201691015	-0.07416435318720142	-0.0	-0.0	-0.0	0.018217527706267795	0.0	-0.0	-0.0	0.0	0.10930767251899799	0.015608746936777518	0.0	-0.0	-0.0	-0.0	0.003528654374390975	-0.004242878552846878	0.06833355668192159	0.0	-0.0	-1.2289941571542002	0.02069802421443796	0.0	0.0	0.0	0.027156611268943306	-0.0	0.3407437611454692	-0.0	0.11754754127256253	0.0	0.0	-0.0	-0.03262263312316366	0.0	-0.0	-0.0	-0.0017645687595071165	-0.0	0.0	-0.0	0.0	-0.012351640440051844	-0.0
-0.0	-0.7273666220392178	-0.8150821080466534	0.0	0.18246752625285706	1.4017584388295088	0.0	0.0	-0.0	-0.11564928930464607	-0.0	0.0	0.0	-0.0	-0.07195783792917317	-0.020338670250952526	-0.0	0.0	0.0	-0.0	0.003528654374390975	-0.004658128612710994	0.007748791470536193	-0.0	0.0	-0.1938594239345854	0.07085985205918306	0.0	0.0	-0.0	0.007208072138965364	0.0	0.19074650752310562	-0.0	0.11754754127256253	0.0	0.0	-0.0	0.0709455163550793	0.0	0.0	0.0	-0.019957546417359695	-0.0	0.0	0.0	0.0	0.11921844377934827	0.0
0.0	0.18027675313880787	0.5082192520992956	0.0	0.5422699269183519	0.10278273137197448	-0.0	-0.0	-0.0	0.018217527706267795	0.0	0.0	0.0	0.0	0.07478090862410824	-0.07142184204404257	-0.0	0.0	-0.0	-0.0	0.029191595279052622	-0.0022887606240745684	-0.028602067656295055	0.0	0.0	0.01164526574872088	-0.03322594071866305	0.0	0.0	0.0	-0.008750759165016992	0.0	-0.6092388451294999	-0.0	0.11754754127256253	-0.0	-0.0	-0.0	-0.06827514894975756	-0.0	-0.0	0.0	-0.026249488619064124	0.0	0.0	-0.0	0.0	0.03104053706719463	0.0
0.0	0.0550845634590801	-0.1713138787864618	0.0	-0.0014478839872894527	-0.015352460920423283	-0.0	0.0	0.0	0.08224078801583537	0.0	-0.0	-0.0	0.0	0.03669991903415635	-0.014662762273942516	-0.0	-0.0	-0.0	-0.0	0.01973682757733518	-0.0022887606240745684	-0.04071902069857213	0.0	0.0	-0.09491272149447524	0.005649475861014416	0.0	0.0	-0.0	-0.014070369599677777	0.0	-0.034249372910439675	-0.0	0.11754754127256253	-0.0	0.0	0.0	0.048637118363944784	-0.0	0.0	-0.0	-0.0020407836718434216	0.0	0.0	0.0	-0.0	-0.0930440314176395	0.0
-0.0	-0.15356908600713265	-0.1713138787864618	0.0	0.0888026284135451	0.25978491333633	0.0	0.0	0.0	-0.2087740315731079	0.0	0.0	0.0	-0.0	0.01689780444738132	-0.07898971934672258	-0.0	-0.0	-0.0	0.0	0.0136587626262311	0.00022716620921978104	0.010778029731105462	-0.0	0.0	0.03447912015797661	-0.08777692849982337	0.0	-0.0	-0.0	0.0058781695303001666	0.0	-0.1592470842624093	0.0	-0.12734316971194276	-0.0	-0.0	-0.0	0.0010104856392073303	0.0	-0.0	-0.0	0.02166945050559338	0.0	-0.0	0.0	0.0	0.05243639895323014	-0.0
-0.0	-0.03880957880071549	-0.35013838691429267	-0.0	-0.2756138066282705	-0.13962454631891968	-0.0	-0.0	-0.0	-0.4765076655949357	-0.0	-0.0	-0.0	-0.0	-0.019659945558972512	-0.022230639576622524	-0.0	0.0	-0.0	-0.0	0.017035465376844472	-0.0049512463020268405	0.013807267991674733	-0.0	-0.0	0.5139900627523578	0.09405969743737769	-0.0	-0.0	0.0	0.0005585590956393826	-0.0	0.19074650752310562	-0.0	0.11754754127256253	0.0	-0.0	-0.0	-0.0016555907742330214	-0.0	0.0	-0.0	0.0566801212369597	0.0	-0.0	-0.0	0.0	0.011246455129370472	-0.0
0.0	-0.007511531380783688	-0.582610247480473	-0.0	-0.3436246733352389	-0.19792503082685628	-0.0	0.0	0.0	-0.4474061836360413	-0.0	-0.0	-0.0	-0.0	-0.008489521945919962	-0.027906547553632532	-0.0	-0.0	-0.0	-0.0	-0.009978156628062524	-0.002508598891061453	0.12285984537216847	0.0	-0.0	0.6586044740109801	0.12729190838452134	-0.0	-0.0	-0.0	0.03247622170360409	-0.0	-0.1592470842624093	0.0	0.11754754127256253	0.0	-0.0	-0.0	-0.09324765769228348	-0.0	0.0	0.0	0.020115345001152453	0.0	-0.0	-0.0	-0.0	-0.17599743712497445	0.0
0.0	-0.31005932310679224	-1.101201321051183	-0.0	-0.2967460840718197	-0.04961678076280706	-0.0	-0.0	-0.0	0.08224078801583537	-0.0	-0.0	-0.0	-0.0	0.021975269726041604	0.04209631749615755	0.0	0.0	-0.0	-0.0	0.020074497852396515	-0.0030948342696931466	-0.05283597374084922	-0.0	0.0	-0.25474970235926875	-0.08840395134788266	-0.0	0.0	0.0	-0.00210124612169101	-0.0	0.04074925390074209	-0.0	-0.12734316971194276	-0.0	-0.0	-0.0	-0.007545573733773099	0.0	0.0	0.0	-0.026074251935418267	0.0	0.0	0.0	-0.0	-0.15273618965607932	0.0
-0.0	0.13854602324556528	-0.0640191739097636	-0.0	-0.09769664107734104	-0.12019105148294083	-0.0	0.0	0.0	-0.23787551353200226	0.0	-0.0	-0.0	0.0	0.0402541447292185	0.00804086963409751	-0.0	-0.0	-0.0	0.0	0.017035465376844472	-0.0022887606240745684	0.022894982773382543	-0.0	-0.0	0.2171499554320265	0.014427795733844789	0.0	0.0	-0.0	-0.015400272208342973	0.0	0.4407419302270449	0.0	0.11754754127256253	0.0	0.0	0.0	-0.03145232514821464	0.0	0.0	0.0	-0.025676905857910673	-0.0	-0.0	-0.0	0.0	0.10015607590086911	0.0
-0.0	0.16984407066549717	1.4202242435512333	-0.0	-0.13230189889974692	-0.15087551701343377	-0.0	-0.0	-0.0	-0.3601017377593584	0.0	-0.0	-0.0	-0.0	0.0458393565357448	0.028852532216467535	0.0	-0.0	-0.0	-0.0	-0.0133548593786759	-0.004706981560930302	-0.05586521200141848	0.0	0.0	-0.2851948415716104	0.09594076598155564	-0.0	0.0	0.0	0.013857585182291346	-0.0	-0.13424754199201538	-0.0	-0.12734316971194276	-0.0	-0.0	-0.0	-0.0023493878661363654	0.0	0.0	-0.0	-0.015038169796805296	0.0	0.0	0.0	0.0	0.055189523644249464	-0.0
0.0	-0.22659786332030707	0.18633513746919975	0.0	-0.16589206915936222	0.06289292618233368	0.0	0.0	-0.0	0.26266997616098015	0.0	-0.0	-0.0	-0.0	-0.03743107403428339	0.00804086963409751	0.0	-0.0	0.0	0.0	-0.016731562129289276	-0.0012872751855787594	-0.0831283563465419	0.0	0.0	-0.6505365121197095	-0.19875997260632194	0.0	0.0	0.0	0.008537974747630558	-0.0	-0.45924159150713634	-0.0	0.11754754127256253	-0.0	-0.0	0.0	0.06229690519032728	-0.0	-0.0	0.0	0.027121633470533025	-0.0	0.0	-0.0	-0.0	-0.010517946959550887	-0.0
-0.0	-0.3204920055801028	-1.494615238932411	-0.0	-0.2697078426265799	-0.008192752296641615	-0.0	0.0	0.0	-0.17385225322243467	0.0	-0.0	-0.0	-0.0	-0.12120925113217763	0.006148900308427507	-0.0	-0.0	0.0	0.0	-0.001874070026590424	-0.0037543490706538007	0.11680136885102992	0.0	-0.0	0.9782784357405672	0.05204916661740366	-0.0	-0.0	-0.0	-0.00210124612169101	0.0	0.09074833844152992	0.0	0.11754754127256253	0.0	0.0	0.0	0.02934852738041012	0.0	0.0	0.0	-0.0810087458114173	0.0	-0.0	-0.0	-0.0	-0.08454339218148837	0.0
-0.0	0.2533055304519822	1.2056348337978362	-0.0	0.2360826057057046	-0.08183546956982468	-0.0	-0.0	-0.0	0.09388138079939311	-0.0	-0.0	-0.0	-0.0	-0.07195783792917317	0.03831237884481754	0.0	-0.0	-0.0	-0.0	-0.003224751126835775	-0.0021910547276359532	0.019865744512813276	-0.0	0.0	-0.15580299991915852	-0.054544717552679714	-0.0	-0.0	0.0	-0.003431148730356206	0.0	0.11574788071192385	-0.0	0.11754754127256253	0.0	0.0	0.0	0.03971640379951845	0.0	0.0	0.0	0.014113220597926366	-0.0	-0.0	0.0	0.0	0.043764649592744086	0.0
0.0	0.0550845634590801	-0.13554897716089573	-0.0	-0.20345030898261343	-0.13144202217745493	0.0	-0.0	-0.0	0.140443751933624	-0.0	-0.0	-0.0	0.0	0.01842104403097941	-0.01655473159961252	-0.0	0.0	-0.0	-0.0	-0.00660145387744915	-0.003900907915311724	-0.019514352874587238	-0.0	0.0	-0.06446758228213359	0.08340030902036935	-0.0	-0.0	-0.0	0.004548266921634972	-0.0	-0.009249830640045758	-0.0	-0.12734316971194276	0.0	0.0	0.0	0.0012449629273385123	0.0	0.0	0.0	-0.06416059740466426	-0.0	0.0	-0.0	0.0	-0.047407246532281025	0.0
0.0	-0.27876127568686027	-0.09978407553532966	-0.0	-0.21009451848451535	0.04550506238172101	0.0	0.0	0.0	0.140443751933624	0.0	-0.0	-0.0	-0.0	0.09102879751582107	-0.07520578069538258	-0.0	-0.0	-0.0	-0.0	-0.001874070026590424	0.006944446589374596	0.010778029731105462	0.0	-0.0	0.2628176642505393	-0.007518003948231173	-0.0	0.0	0.0	0.0018884617043045788	-0.0	-0.1592470842624093	-0.0	0.11754754127256253	-0.0	-0.0	-0.0	-0.01236422169070395	-0.0	0.0	-0.0	0.060322691001022936	-0.0	-0.0	0.0	-0.0	-0.03504371910824649	-0.0
