HBA1C	FPG	PBG	FINS	HOMA.B	HOMA.IR	TG	TC	LDLC	HDLC	FFA	ALT	AST	TBIL	BUN	EGFR	SCR	UCR	UMA	UMACRR	CKMB	HSCRP	HB	PLT	HCT	RBC	WBC	BMI	WACC	WEIGHT	DBP	SBP	Age	Sex	Dose	MP0005	MP0006	MP0009	MP0012	MP0013	MP0015	MP0017	MP0018	MP0019	MP0021	MP0022	MP0023	MP0024	MP0025	MP0027	MP0030	MP0033	MP0034	MP0035	MP0038	MP0041	MP0042	MP0044	MP0045	MP0046	MP0047	MP0050	MP0051	MP0052	MP0053	MP0054	MP0058	MP0062	MP0065	MP0066	MP0073	MP0074	MP0076	MP0077	MP0078	MP0080	MP0082	MP0084	MP0085	MP0086	MP0096	MP0098	MP0099	MP0100	MP0101	MP0105	MP0106	MP0112	MP0113	MP0115	MP0116	MP0117	MP0118	MP0122	MP0124	MP0126	MP0127	MP0128	MP0132	MP0134	MP0135	MP0140	MP0141	MP0142	MP0150	MP0151	MP0154	MP0156	MP0159	MP0164	MP0174	MP0175	MP0193	MP0203	ML006	ML017	ML018	ML010	ML011	ML012	ML013	ML014	ML015	ML016	ML019	MS003	MS018	MS020	MS022	MS025	MS030	MS001	MS002	MS004	MS005	MS006	MS007	MS008	MS009	MS010	MS011	MS013	MS014	MS015	MS016	MS017	MS019	MS021	MS023	MS024	MS026	MS027	MS028	MS029	cg00574958	cg03767807	cg06500161	cg11078090	cg17722508	cg17901584	cg21055197	cg19076985	cg03629335	cg27352622	cg08726900	cg05484949	cg00827581	cg14153852
-0.0	0.02632391055691454	-0.8356242748795386	0.0	1.325911992320903	0.6083872504064254	-0.0	0.0	0.0	-0.3598091903333194	-0.0	-0.0	-0.0	-0.0	0.03383779500575708	-0.0	0.0	-0.0	-0.0	-0.08842591213768132	0.06627607606698042	-0.0010525171053520756	0.0010435852243257597	0.0	-0.0	0.2303094576345769	0.1343737807402762	0.0	0.0	0.010723756583150819	0.013750396546658994	0.0	0.11460971996295853	-0.0	-0.14734742350099947	-0.0004204190473960985	-0.0	0.009605082265876863	-0.0	0.03598901905511714	-0.0	0.0	-0.01703295401181801	0.0	0.0	0.0	0.0028316319406812736	0.0	-0.0	0.0	0.10278361960576807	0.0	0.0	0.0	0.0	0.0	0.0	-0.40401910849436945	-0.0	0.008764814114122329	-0.0	-0.10710500317124728	-0.0	0.015889369088599822	0.0	-0.0	0.0	0.00302339109581948	0.008403234844980186	0.0	-0.02848118990934	0.0	0.06706513136289514	0.0	0.043736094878051114	0.004708325898306576	-0.0	-0.0	-0.033669649790110126	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.1343432697551494	0.5331549462139988	-0.0	0.0	-0.03880084218310624	-0.0	-0.11722015447878908	1.2294029397375294e-06	0.0	-0.3196408112934121	0.033115943569463006	-0.0	-0.0	-0.36342258253863247	-0.016227201158300154	0.07101795115471536	-0.0	-0.041824402501659835	-0.0	-0.11082672501215081	0.0	0.0	0.6393468908464967	0.018478522269907944	-0.21123236226358497	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.013040917157327303	-0.0	0.2672863190022585	-0.0	-0.0	0.0033025564135738404	0.03974722151571994	-0.0	-0.01666559106784921	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.041717069162604994	-0.0	-0.0	-0.0	-0.0	0.0	0.07081180733169433	0.01992540617135434	0.0	0.0	0.0	-0.1272914047182896	-0.04560128653138483	0.0	-0.0	0.0	0.0034404953672813655	0.0
-0.0	0.054328070723844865	0.7266848797714434	0.0	0.2030677044959943	-0.0688219153605671	-0.0	-0.0	-0.0	0.027555731973165798	0.0	-0.0	-0.0	0.0	0.12499314531296134	-0.0	0.0	-0.0	-0.0	-0.09068455612587241	0.01558121473340709	-0.0019511443030913076	0.042188522384122774	0.0	-0.0	-1.580453383946244	0.031234972904982172	0.0	0.0	0.025762978245378862	0.05180499953556764	-0.0	0.1810116434640933	-0.0	0.13601300630861488	0.0006395314031016634	0.0	0.006233231973636072	-0.0	0.08388537746579001	-0.0	0.0	-0.005477637356336842	-0.0	0.0	-0.0	-0.03112565831840297	-0.0	0.0	-0.0	-0.014352172829452444	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.009752906493154224	0.0	-0.04369281119825318	-0.0	0.2724308236286277	-0.0	-0.1988855712968955	-0.0	-0.0	0.0	-0.017534438302451286	0.0011016908135347539	0.0	-0.020602205493903382	0.0	0.19374136209773196	0.0	-0.04468765388409678	0.06380269083384138	-0.0	-0.0	-0.03781961399818403	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.08628772531772573	-0.08449398494689947	0.0	0.0	-0.025773303860459562	-0.0	0.06134233549725258	-0.009098478408683839	0.0	0.17627300486527844	0.03981038454008464	0.0	-0.0	-0.16934829114805094	0.02193157389718428	0.12638281621838654	0.0	0.1073978070501937	-0.0	0.04649387664903148	-0.0	0.0	0.028361652341717038	0.0694662518437587	0.35829842117174504	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.011428202259221958	-0.0	0.49752749285599224	-0.0	0.0	-0.027525322580592666	0.03782546903817065	-0.0	0.02253952827963399	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.15332830803703046	-0.0	-0.0	-0.0	0.0	0.0	-0.02700383379118728	-0.03339815960231832	0.0	-0.0	-0.0	-0.005089713758743737	0.10178450905487278	0.0	-0.0	0.0	-0.019030949034622914	-0.0
-0.0	-0.1627041705698653	-0.9622979901215104	0.0	0.16001522441506813	1.300782606295733	0.0	0.0	-0.0	-0.17493047741431508	-0.0	0.0	0.0	-0.0	-0.08228367035373878	0.0	-0.0	0.0	0.0	-0.007114728562801942	0.01558121473340709	-0.0021421025826108943	0.0047840340570345806	-0.0	0.0	-0.24929799770304623	0.10693318049051906	0.0	0.0	-0.0003577751679645827	0.013750396546658994	0.0	0.10132933526273159	-0.0	0.13601300630861488	0.0008921900300653841	-0.0	-0.011016076399720054	-0.0	0.08224553659786503	0.0	0.0	0.0016596091556923276	-0.0	-0.0	0.0	0.04184641467821131	0.0	0.0	0.0	0.01200265782947082	0.0	0.0	0.0	0.0	0.0	0.0	-0.16617675090002973	0.0	-0.09906317815707387	-0.0	0.390808061836921	-0.0	0.06270115747809812	-0.0	-0.0	-0.0	0.02494682852036309	0.014817359786650068	0.0	-0.011362066333317256	0.0	0.09969270141316529	-0.0	0.09756067522743446	0.06368983388289283	0.0	0.0	-0.05612605583664203	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.24489998300512447	-0.036650509259847946	0.0	0.0	-0.09319953832380848	0.0	-0.09678852425502227	-0.008947505208542922	-0.0	0.4643818564324666	-0.02611457832315667	0.0	0.0	0.3733189365827689	0.04896077665695612	-0.004398941497133872	0.0	-0.14642091443491131	0.0	-0.027435831919188584	0.0	0.0	-0.6336221518836473	-0.02391979881820587	-0.24433410633775332	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.03637556076178136	0.0	-1.1014106045954517	0.0	0.0	0.004695817494825376	-0.027586640531270103	0.0	-0.0010457533393579152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.025756472272533814	0.0	0.0	0.0	0.0	0.0	-0.10754834568282837	0.07263207937109767	0.0	0.0	0.0	-0.057565452206903796	0.07959018336867094	0.0	0.0	0.0	0.18368735218318183	0.0
0.0	0.04032599064037971	0.6000111645294719	0.0	0.4755445850081721	0.09537876533696575	-0.0	-0.0	-0.0	0.027555731973165798	0.0	0.0	0.0	0.0	0.08551184709073273	0.0	-0.0	0.0	-0.0	-0.08390862416129913	0.12889914006727687	-0.0010525171053520756	-0.01765865893921834	0.0	0.0	0.014975498095236251	-0.050140600249470015	0.0	0.0	0.031303744120936554	-0.016693285844467932	0.0	-0.32364297514453066	-0.0	0.13601300630861488	-0.0018342890311409648	0.0	-0.009617148531081445	0.0	-0.0015836749926521803	0.0	0.0	0.01314412483376735	-0.0	0.0	0.0	-0.0008236445875068551	0.0	0.0	0.0	-0.014902881286937246	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.5732309760023316	0.0	0.004669927568005272	-0.0	0.020704959743627772	-0.0	0.15439635872835966	0.0	0.0	0.0	-0.02348617527363636	0.003390494054643879	0.0	-0.009246558934304875	0.0	0.13644875300865966	-0.0	-0.01653965470564245	0.05596349061920556	0.0	0.0	0.0013336197899580092	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.027722612531950023	-0.0899905701867287	0.0	0.0	0.013271830689772548	0.0	0.26627348000097006	-0.005922233737924584	-0.0	0.18679530251543436	0.03406145310993737	0.0	0.0	-0.0944610035665813	0.018957070776225604	0.06395982608119986	-0.0	0.002271023391759723	0.0	0.07858049419196744	-0.0	0.0	-0.06786881160390054	0.05338967316904993	-0.11416776393074375	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.02994761394080115	-0.0	0.36854750910330747	-0.0	-0.0	-0.037795661573179824	-0.06828905845127269	-0.0	-0.024563511366668456	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0029700579290829142	-0.0	-0.0	-0.0	-0.0	-0.0	-0.002752539197719363	-0.06989823025281672	-0.0	-0.0	0.0	-0.07571390044429663	-0.08143504948047633	0.0	-0.0	0.0	0.04782610713129088	0.0
0.0	0.012321830473449336	-0.20225569866968093	0.0	-0.001269724459529564	-0.014246544608496912	-0.0	0.0	0.0	0.1243969625497872	0.0	-0.0	-0.0	0.0	0.041966297580921824	0.0	-0.0	-0.0	-0.0	-0.09294320011406351	0.08715043073374593	-0.0010525171053520756	-0.025139556604635977	0.0	0.0	-0.12205520342979943	0.00852551062932109	0.0	0.0	-0.0027323891146321683	-0.02684117997484357	0.0	-0.018194127039310917	-0.0	0.13601300630861488	0.0012270249055332909	-0.0	0.009107521941078747	-0.0	-0.036776152480779166	0.0	0.0	0.00994915577336671	-0.0	0.0	0.0	0.013188526818613452	0.0	0.0	0.0	-0.034761889905646916	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.37556503718201156	0.0	0.005353208664141187	0.0	-0.10797166048025582	-0.0	0.1467942449041623	0.0	0.0	0.0	-0.06226780472865746	-0.000928837639923675	-0.0	-0.026834334553753555	0.0	0.02765362439022486	0.0	-0.06589434342461768	0.029333750526069267	0.0	-0.0	-0.042832658774776475	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.07754359161304201	-0.044117849510074254	0.0	0.0	-0.007236320823333903	0.0	0.03368845310295021	-0.005075307352764585	-0.0	-0.21397985479793752	-0.03719424814188574	-0.0	0.0	0.16641934848818565	-0.05426119034620602	0.04618775243551198	-0.0	-0.011805140698967322	-0.0	0.030132641741680375	0.0	-0.0	0.10286570116072352	-0.04213314281405452	-0.12590893538029257	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.029559374785119445	-0.0	0.07149144470525055	-0.0	-0.0	0.003586270694509242	-0.024594175891481995	-0.0	0.016248564097529974	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.049609234386047384	-0.0	-0.0	-0.0	-0.0	0.0	0.09617290114444799	0.04979335161521584	-0.0	0.0	-0.0	-0.005886426741512952	-0.10741918696324863	0.0	0.0	-0.0	-0.14335878934292537	0.0
-0.0	-0.0343517698047679	-0.20225569866968093	0.0	0.0778756242606694	0.241071276822927	0.0	0.0	0.0	-0.31579044916212784	0.0	0.0	0.0	-0.0	0.019322611835820094	0.0	-0.0	-0.0	-0.0	0.06967916703569525	0.06031197473361886	0.00010446541173718572	0.00665425847338899	-0.0	0.0	0.04433921985060029	-0.1324624009987414	0.0	-0.0	-0.005107003061299754	0.011213423014065083	0.0	-0.08459605054044565	0.0	-0.14734742350099947	-0.004397308044062294	0.0	-0.0075501838905719775	0.0	0.14358403670078757	-0.0	0.0	0.015291928244789843	-0.0	0.0	0.0	-0.20275759772388016	0.0	0.0	0.0	0.07258019168335582	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.037424422769939104	-0.0	0.04543488083416624	0.0	-0.41404082777081674	0.0	0.21199410485503983	0.0	0.0	0.0	0.04943836107035639	0.005341966168602041	0.0	0.005264138668686657	-0.0	-0.08702690681480997	-0.0	-0.01927918567904514	-0.0833994262702315	-0.0	-0.0	0.1341590321654855	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.2203403799355061	-0.33176244588901893	0.0	-0.0	0.11679384232275875	0.0	0.209504796793064	0.012465322527304977	-0.0	-0.4274450747325671	0.011972726999289732	-0.0	-0.0	-0.054595325417450706	0.07697261399110239	0.030920025714094607	-0.0	0.043839541082900876	0.0	-0.01766346053423214	-0.0	-0.0	0.545003005495264	0.15891290000834743	-0.19790499347836923	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.019278003802377465	0.0	-0.2453056717581256	0.0	-0.0	0.0401163627965975	-0.057340825255545375	0.0	-0.019206067320155867	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.10612373965693604	0.0	0.0	0.0	-0.0	-0.0	-0.05369530765746698	0.0010345075618722536	0.0	-0.0	-0.0	0.06250326023766957	-0.14308297821428156	-0.0	0.0	0.0	0.0807920568026095	-0.0
-0.0	-0.008681289651748388	-0.4133785574063001	-0.0	-0.2417000220543262	-0.1295666758498278	-0.0	-0.0	-0.0	-0.7207628679370897	-0.0	-0.0	-0.0	-0.0	-0.0224811156935984	0.0	-0.0	0.0	-0.0	-0.09746048809044568	0.07522222806702276	-0.002276896662271779	0.0085244828897434	-0.0	-0.0	0.6609773767132592	0.1419436014988299	-0.0	-0.0	0.0012253007964804742	0.0010655288836894426	-0.0	0.10132933526273159	-0.0	0.13601300630861488	0.0021679601919690973	-0.0	0.017650379225716724	-0.0	0.06679201706649175	-0.0	-0.0	-0.02586560778473525	-0.0	0.0	-0.0	-0.16031049886320903	-0.0	-0.0	-0.0	-0.10031824331000014	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.033234956017321446	-0.0	-0.024167623634426653	-0.0	-0.22062346146366574	-0.0	-0.17441077759262502	-0.0	-0.0	-0.0	0.0337804402224007	0.001887843700034718	0.0	0.007825448031006602	-0.0	-0.41724799848463556	-0.0	-0.03786263083125262	-0.051847443418065124	-0.0	-0.0	0.06746969788601442	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0464678239551157	0.6970908242559201	-0.0	-0.0	0.04861514115240904	-0.0	-0.14125946704614809	0.009672287388913126	-0.0	-0.44182345237018694	0.03803708827033843	-0.0	-0.0	-0.010543774800191183	0.047840441270291086	-0.0037114751370939127	-0.0	-0.10885221843775542	-0.0	0.023861089827007066	-0.0	-0.0	0.21007153906159556	0.0030835146275846777	-0.6953546722753845	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.01254424097982438	-0.0	0.11803463582232428	-0.0	-0.0	0.03287352754365515	-0.012913676476995655	-0.0	0.0017390051630463467	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.09958292878038112	-0.0	-0.0	-0.0	0.0	-0.0	-0.08368715391054755	-0.001694948556273926	-0.0	0.0	-0.0	0.163487872803323	-0.011854194503195631	-0.0	-0.0	0.0	0.017328120537997503	-0.0
0.0	-0.0016802496100158271	-0.6878382737639052	-0.0	-0.3013422735950078	-0.18366747816057566	-0.0	0.0	0.0	-0.676744126765898	-0.0	-0.0	-0.0	-0.0	-0.00970775450405387	0.0	-0.0	-0.0	-0.0	-0.08164998017310804	-0.044059798600208595	-0.001153612665097739	0.07585256187850216	0.0	-0.0	0.8469476144972349	0.19209366402424813	-0.0	-0.0	-0.02885314252797561	0.06195289366594329	-0.0	-0.08459605054044565	0.0	0.13601300630861488	-0.0017921895287341268	0.0	-0.007440377886220191	0.0	-0.00984756761416173	-0.0	-0.0	0.0066783819464509364	0.0	-0.0	0.0	0.024567448692338636	-0.0	0.0	0.0	-0.24589429132837898	0.0	0.0	-0.0	0.0	-0.0	0.0	0.13684917492448626	-0.0	-0.04771238166532872	0.0	-0.07017276938274253	0.0	0.19467620290632606	0.0	0.0	-0.0	0.012011174437062642	0.00680854511839427	0.0	-0.0006008212021101048	-0.0	-0.13190105528394555	-0.0	-0.052688812772421746	-0.0882143562334564	-0.0	0.0	-0.023558310893057488	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0856520597843705	-0.187744058415285	0.0	-0.0	0.10364507741408652	-0.0	0.09298628137645089	0.00026428716772114853	0.0	-0.2763427478873873	-0.008515234589958887	-0.0	-0.0	-0.03360363066309134	0.11286899118325597	0.2113958973418984	0.0	-0.038869947337559975	0.0	0.007659251762458568	0.0	-0.0	0.6144043277179343	-0.07884543301737876	0.22218938939986635	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.04900333445931951	-0.0	0.013789624088622674	-0.0	-0.0	0.01690313253032249	0.02432476365424141	-0.0	-0.01175524985946069	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.08105256419167832	-0.0	-0.0	-0.0	0.0	-0.0	-0.14534512948314718	-0.09546440173579747	-0.0	0.0	0.0	0.05802060569339338	-0.08196408350729498	-0.0	-0.0	-0.0	-0.2711703172065119	0.0
0.0	-0.06935697001343083	-1.3000945641001014	-0.0	-0.26023201066058954	-0.04604263017709431	-0.0	-0.0	-0.0	0.1243969625497872	-0.0	-0.0	-0.0	-0.0	0.02512868510379492	-0.0	0.0	0.0	-0.0	-0.09746048809044568	0.08864145606708632	-0.001423200824419509	-0.03262045427005362	-0.0	0.0	-0.3276012557173521	-0.1334086285935606	-0.0	0.0	0.012306832547595875	-0.004008418181498378	-0.0	0.02164702706136992	-0.0	-0.14734742350099947	0.002713154266886604	-0.0	0.03501606693255442	-0.0	0.3773043959774107	-0.0	-0.0	-0.03840449584202821	-0.0	0.0	-0.0	-0.23124023990278794	-0.0	-0.0	-0.0	-0.11343857054668532	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.17921622118834277	0.0	0.023016182308360902	-0.0	-0.4295119010642789	-0.0	-0.20435869751230387	-0.0	-0.0	-0.0	0.05476459982078323	-0.015568780624449826	-0.0	-0.009128217550919955	-0.0	-0.8248386497118078	-0.0	-0.0018133256049966385	-0.1783244475984619	-0.0	-0.0	0.059582176676818116	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.15116229389575941	0.973280773374004	-0.0	-0.0	0.10180138867719533	-0.0	-0.4898074713246099	0.008408640626575096	-0.0	-0.48819813319765415	0.039658394160703	-0.0	-0.0	-0.056407547516212714	-0.02530852816317618	-0.017350408130953517	0.0	0.007800188714446687	-0.0	-0.003633955019412082	-0.0	0.0	0.5405256542662595	0.07753816387995656	-0.3458323547387162	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.013005275865019702	-0.0	-0.40307693760296737	-0.0	0.0	-0.017791655984907985	0.023920316588931477	-0.0	-0.0012826630729148953	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.04516598237132501	-0.0	-0.0	-0.0	-0.0	-0.0	-0.05934368010068157	-0.007724952026410054	0.0	0.0	0.0	-0.07520844858531775	-0.025379202752864028	0.0	0.0	-0.0	-0.2353302506816774	0.0
-0.0	0.03099127058473625	-0.07558198342770983	-0.0	-0.08567524461818755	-0.11153307507957855	-0.0	0.0	0.0	-0.3598091903333194	0.0	-0.0	-0.0	0.0	0.046030548868504134	-0.0	-0.0	-0.0	-0.0	0.06064459108293088	0.07522222806702276	-0.0010525171053520756	0.014135156138806629	-0.0	-0.0	0.2792489938935178	0.021772696956790016	0.0	0.0	-0.0035239270968546966	-0.02937815350743748	0.0	0.23413318226500104	0.0	0.13601300630861488	-9.01835680001829e-05	0.0	0.003100667283583784	0.0	-0.008553802991505469	-0.0	0.0	0.015740134028257243	0.0	0.0	0.0	0.003946600422882454	-0.0	0.0	0.0	0.04852910904169927	0.0	0.0	0.0	-0.0	0.0	0.0	0.0651276219225625	-0.0	-0.004694115467551003	0.0	-0.09281629756826636	0.0	0.34581003843850705	0.0	0.0	0.0	-0.013750561946482324	0.0012514107126070412	-0.0	-0.027919794142316226	0.0	0.07302264944983745	-0.0	0.005327546299621026	0.04195807140234721	-0.0	0.0	0.012327753058133417	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0844394647808952	-0.3413232384000292	0.0	-0.0	-0.05633291164976721	0.0	0.16113709793697767	-0.007379786776012555	0.0	-0.07079578593136075	0.02187638624833961	0.0	-0.0	0.10369377015157887	0.030926897738367303	-0.2716421654300443	-0.0	-0.027007052399553973	0.0	0.03455539666967309	-0.0	0.0	0.0009371420285403302	-0.016966054337920245	0.5486156072242506	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0128951314528558	-0.0	0.25436604839184584	-0.0	-0.0	0.00708100119299239	0.06554070293789162	-0.0	0.008589883251346679	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.06938824954880926	-0.0	-0.0	-0.0	0.0	0.0	0.01643711970384483	-0.03220003030405943	0.0	0.0	0.0	-0.07406234544437913	0.005539863465349055	-0.0	-0.0	0.0	0.15431676344759787	0.0
