cg00574958	cg03767807	cg06500161	cg11078090	cg17722508	cg17901584	cg21055197	cg19076985	cg03629335	cg27352622	cg08726900	cg05484949	cg00827581	cg14153852
0.015211114168190334	-0.0387533419414385	-0.08821771130909896	0.09166111502502346	0.060738441943606634	0.07060848535374191	0.02339967538021583	-0.04771594507491106	0.006241465312827839	-0.12928034572117694	0.0721121666301217	-0.038669669605216235	-0.0146082427069711	0.043727284325581234
0.08575807060465133	-0.04964689651268741	0.12667783806714858	-0.09253418098366545	-0.07061563217382402	-0.0634262377146619	-0.1158525466213793	-0.14365806309249798	0.1601995386731734	0.03519738594411923	0.005971266638042733	-0.03630218367141127	-0.021914246488582933	-0.09767326452185925
0.006092124178321029	-0.042168155594709204	0.05496250950984166	0.042251370645209396	0.10858578665720241	-0.023772158555374234	-0.14320782688982445	-0.0563486163507848	0.13701551602982537	0.03839570937751627	0.07937369764511319	-0.029506731556715904	0.17671988279228257	0.2704578313289463
-0.03130969552979453	-0.0601453114835979	0.049304430530537464	-0.19362639421099218	-0.0023523421737246344	0.15260613439105303	0.052136703272133635	-0.05410168271764384	-0.4000488957085408	-0.14640187467753377	0.0092911873919204	-0.0386446542626989	-0.00017741923175523347	0.2663090075144026
-0.0013021883703824982	-0.054560463573354805	-0.00802010157324313	0.04525718966775886	0.0172563299186323	-0.01459814605667017	-0.1239717549978544	-0.14355942318821924	-0.3360698800648046	0.12651315955770695	0.0174279397038411	0.0014698610045774674	-0.062336199577415825	-0.0689750593701725
-0.06401839009293356	0.14984044738071697	0.009474530797992903	0.09414735782279976	0.1280537156357994	-0.09373576816515283	-0.02916396362213533	0.10915618334265581	-0.3733240032853909	-0.23619245196453467	0.07729834198001537	-0.028767758067128706	0.002372795763215668	0.08155095187781017
0.2038720696355704	0.14981845996595664	0.034807706305132996	0.0945065832231299	-0.10743657783301035	-0.021096462947082867	-0.009233773863409197	0.25561799837177585	0.0414934192036866	-0.240194905389446	0.0735958277207027	-0.039698767961000365	-0.010093043763806533	-0.06101844710672397
-0.00022601690109059583	0.15360935355935107	0.08688827191670102	-0.19026161464013738	-0.14115191610218406	0.03518504250359487	0.006429477651291204	0.024292964443246634	-0.40060152060151016	0.4337016992688625	-0.09592955703324203	0.16994688351799905	-0.10389078277215787	-0.0638571217704471
0.015184149985536034	-0.06043863567438137	0.014245534531014237	0.09530019569271707	0.10598248278837241	0.00030535733560986544	0.1455810451740494	-0.0541642619953329	0.027365299163224003	0.1399419277560261	0.0832459153448806	0.16867066391306354	-0.09223832034560057	-0.04557366322628977
-0.00503846699046213	-0.046003292199657105	-0.07116865480904444	-0.09269186751833913	0.12857846371977175	-0.012373185117079305	-0.03953301177353353	-0.0543061593994932	0.0596631189505528	-0.17949546428849217	-0.10417635462112802	0.061691668058506004	0.1671708022555566	0.2788765159714634
