feature_name	feature_importance
HOMA.B	0.10461400310724009
PBG	0.10325340196463946
FPG	0.07007247244116452
RBC	0.037284452294977816
GPX3	0.033289969740911786
APOA2	0.032557695686174004
Age	0.027676489386600903
MASP2	0.024315986875285488
APOC3	0.018787101321311395
APOC2	0.01476420622646594
CLU	0.014679952944723402
FGG	0.014507694356269422
IGFBP2	0.013461121481488272
DBP	0.01343117359156526
WBC	0.012270404231538138
ARID1A	0.011769635264859524
NXF1	0.010216854117089622
USO1	0.010177054516321747
RACK1	0.009960200112411288
FINS	0.009810798985245648
LYZ	0.009272773165044032
YWHAH	0.008785964639102395
PON1	0.007307488951199206
FGB	0.00700331730362784
A1BG	0.006901769746615938
GNA13	0.006812683404107104
AFM	0.006770660300488604
HBA1C	0.006650900551275853
CFHR1	0.006611195380953038
HDLC	0.006505806660151162
SERPINA7	0.006022964644373516
CAMP	0.005424878716502032
C1QB	0.005242626179059403
C8B	0.005173706955194441
APOH	0.004595907568977765
STXBP5	0.004534133241267194
HB	0.0043004430456539495
PZP	0.003195712523597227
SCRIB	0.003038622567280847
FBLN1	0.002378949658555603
FGA	0.0021710671654018437
BUN	0.0021030982626012175
PIGR	0.0019905747983986854
CPN1	0.0018926632418817054
EGFR	0.0016369748652216441
APCS	0.0012820369846209601
GSN	0.0012074598651197839
HOMA.IR	0.0008366256748554208
HCT	0.00043331297527574427
BMI	0.00040319683754741514
RPS3	0.0003771220006372335
FCGBP	0.0003612035091677909
AST	0.000346763293307569
SERPINC1	0.00034333663445677723
F10	0.00032925203639054003
IGHV3.72	0.0003131474050048219
CPB2	0.00030348659791953984
ACACB	0.0002991301724951828
VTN	0.00029458809075758047
AGT	0.0002895935767236581
CFH	0.00028714163782587565
HBB	0.00028336810585552935
SHBG	0.00027661601624988483
APOA1	0.0002760597195479189
APOA4	0.00027471292209770704
TC	0.0002739748150328679
SERPINA6	0.0002691968657573965
Dose	0.00026854875086938605
ALT	0.00026632096959116084
RCN1	0.0002621444124462256
IGHV4.39	0.0002609205714624162
PRB3	0.00025801103097769566
YWHAG	0.0002561289975605724
CD163	0.00024748224159885864
HBZ	0.00024002151877365214
C9	0.00023717026862585423
IGLV3.19	0.0002368170269277165
UCR	0.00021885043551133254
WEIGHT	0.00021378788733012347
ITIH4	0.00021287927318488988
GSTM2	0.00021250251302360254
MNDA	0.00021144042187241284
CHL1	0.00021055255388213655
C3	0.00020668887497440362
SYTL1	0.00020599533247127
HABP2	0.0002058923563033947
C8G	0.00020392226427371082
TF	0.00019990493210371947
TAGLN	0.00019412381555486215
HSPA9	0.00019375561239896126
CFD	0.0001909372127207039
CKMB	0.00019068500355107567
Sex	0.00018876203638528417
APOE	0.00017975513738512043
WACC	0.00017895645522159325
CFHR2	0.00017882934195251484
NSF	0.00017706862739042507
SCIN	0.00017537184087307287
NAP1L1	0.00015835967443496448
CGREF1	0.000143096897179959
TG	0.0001390076461386506
FUBP3	0.00013159218065608014
IGLV3.1	0.00013038658843508958
APOM	0.0001244331159594419
PTPRG	0.0001244274179591468
G6PD	0.00012397510378884006
EPCAM	0.00012386373424468365
PRG4	0.0001235454956451068
HSPG2	0.00012317014838299732
GGT1	0.0001229165427095083
FETUB	0.000122626939543401
SLC4A2	0.00012041167951406261
C4BPA	0.00011838378669897581
A2M	0.00011805225162274288
AKR1B1	0.00011739275598304121
ACACA	0.00011735819067077425
MAN2A1	0.00011310894016550621
PGLYRP2	0.00011264248435231632
GIT1	0.00011176882226517724
KNG1	0.00010833334514117873
ADIPOQ	0.0001036993128169464
MX1	0.00010125093428977884
PI16	9.658991317954566e-05
APOB	9.5077191641509e-05
TIMM44	9.448292098389195e-05
CPB1	9.131417211371635e-05
SLC35B2	8.914469548750191e-05
VASP	8.773047511742601e-05
TTC37	8.714981225277871e-05
GMPS	8.602486810888826e-05
HDHD2	8.553126328135102e-05
SERPINA3	8.521482526777594e-05
PPP1R9B	8.214757374978776e-05
GSTM1	8.043166647406779e-05
PCBP2	7.878367930132673e-05
MASP1	7.654365059314247e-05
FCGR3A	7.503448336502329e-05
FFA	7.496564458868112e-05
AMPD3	7.103293268375375e-05
MFGE8	7.052919680138785e-05
TUBA3C	6.861346859497019e-05
TUBA3D	6.861346859497019e-05
APOC1	6.775899237315656e-05
LPA	6.583670105714742e-05
UMA	6.58262434938434e-05
CLEC3B	6.335083265877366e-05
CFHR3	6.333374972747865e-05
L2HGDH	6.289150454973782e-05
LTF	6.14635249730399e-05
CELA3A	6.11067282308427e-05
SBP	6.046061620102131e-05
FCN3	5.8114233657452896e-05
TUBA8	5.453218949865048e-05
CP	5.0101591730619575e-05
RMC1	4.926919552427384e-05
SCR	4.6101327894780255e-05
APOD	4.5618006026419966e-05
F13A1	4.488246507121171e-05
AHSG	4.4163537084201614e-05
PCYOX1	4.22225739385253e-05
UMACRR	4.1541112097079124e-05
S100A9	4.04033656499822e-05
SAA1	3.8896039927840326e-05
METTL18	3.524614018876807e-05
ZFYVE19	3.519225681469071e-05
HSCRP	3.1350680086328036e-05
RPIA	2.868722626743714e-05
ORM1	2.8565699871737687e-05
CRP	2.854887966745436e-05
PLT	2.762645355482195e-05
GSTM4	2.5501079861098832e-05
C2	2.1736895732080424e-05
TMEM256	2.1143367476016173e-05
PRSS1	2.0580227516465248e-05
SPG11	1.9058841321003915e-05
TUBA1B	1.8974254552867884e-05
YWHAQ	1.782489678662261e-05
TBIL	1.466137624160995e-05
S100A8	1.342300867601429e-05
TUBA1A	1.2996152139721715e-05
ALDOB	1.128414155251337e-05
TUBA4A	1.0248237250852972e-05
LDLC	9.86414441382239e-06
AKR1A1	7.339283822559873e-06
SFN	2.5720889186845675e-06
TUBA1C	2.3643558888291146e-06
APOF	1.1486001404824818e-06
