feature_name	feature_importance
PBG	0.23237455637036483
exRNA000673	0.17075901549116274
HOMA.B	0.16013537597835448
FPG	0.1514783829912105
RBC	0.13562245146043603
exRNA000005	0.1003852948485336
Age	0.1002350172760133
exRNA000183	0.061395035584955314
Dose	0.04216898313380854
HDLC	0.03882717668533848
exRNA000130	0.03696285437286825
exRNA000067	0.035236488335357745
HB	0.03397370371652571
exRNA000003	0.03289947571653832
FINS	0.03081099845768389
BUN	0.026597757865865018
exRNA000165	0.026020016337952378
EGFR	0.019697837577772697
HOMA.IR	0.018413388320918895
exRNA000077	0.01625207216401118
exRNA000044	0.012971490012247169
exRNA000061	0.01104470031305453
exRNA000017	0.009508107207847803
exRNA000027	0.0041207543950664794
HBA1C	0.00023930657020375571
exRNA000110	0.0
exRNA000098	0.0
exRNA000139	0.0
exRNA000145	0.0
exRNA000097	0.0
exRNA000161	0.0
exRNA000164	0.0
exRNA000089	0.0
exRNA000084	0.0
exRNA000066	0.0
exRNA000091	0.0
exRNA000211	0.0
exRNA000172	0.0
exRNA000173	0.0
exRNA000822	0.0
exRNA000760	0.0
exRNA000565	0.0
exRNA000561	0.0
exRNA000408	0.0
exRNA000394	0.0
exRNA000348	0.0
exRNA000344	0.0
exRNA000326	0.0
exRNA000317	0.0
exRNA000312	0.0
exRNA000311	0.0
exRNA000290	0.0
exRNA000251	0.0
exRNA000250	0.0
exRNA000226	0.0
exRNA000059	0.0
exRNA000060	0.0
exRNA000040	0.0
exRNA000058	0.0
UCR	0.0
WBC	0.0
HCT	0.0
PLT	0.0
HSCRP	0.0
CKMB	0.0
UMACRR	0.0
UMA	0.0
SCR	0.0
WACC	0.0
TBIL	0.0
AST	0.0
ALT	0.0
FFA	0.0
LDLC	0.0
TC	0.0
TG	0.0
BMI	0.0
WEIGHT	0.0
exRNA000056	0.0
exRNA000029	0.0
exRNA000053	0.0
exRNA000050	0.0
exRNA000047	0.0
exRNA000043	0.0
exRNA000042	0.0
exRNA000036	0.0
exRNA000035	0.0
exRNA000028	0.0
DBP	0.0
exRNA000016	0.0
exRNA000015	0.0
exRNA000009	0.0
exRNA000008	0.0
exRNA000004	0.0
Sex	0.0
SBP	0.0
exRNA000841	0.0
