cg00574958	cg03767807	cg06500161	cg11078090	cg17722508	cg17901584	cg21055197	cg19076985	cg03629335	cg27352622	cg08726900	cg05484949	cg00827581	cg14153852
-0.0545999	-0.029820338	-0.27639133	0.3083808	-0.0064220354	-0.3215066	-0.13860953	-0.25030497	0.27691248	-0.559832	0.08103307	-0.50617844	-0.014057164	0.096111976
-0.18033424	-0.06889063	0.40054455	-0.13540441	-0.23348346	0.7659275	-0.32408467	-0.29400387	0.031099446	0.2845403	-0.07778408	-0.30546212	0.05835766	-0.41962963
-0.19630334	-0.18727413	-0.2758151	0.09889406	0.2318107	-0.09862208	-0.19788879	-0.1253639	-0.176725	0.34033304	0.09637816	0.24381499	-0.0008047214	0.5194951
0.18774843	-0.08782371	-0.033655494	-0.35890806	0.1714635	0.10103762	0.73229235	0.09564711	-0.84016234	-0.2026496	0.120305605	-0.6266118	-0.043923542	0.29787016
0.42355102	-0.025175259	0.22474678	0.2533356	0.17341173	-0.24989547	-0.34515756	-0.33036548	-0.6370525	0.53148615	0.06413442	0.007341489	-0.102543846	0.1954038
0.12075734	-0.19863644	-0.17353319	0.33245134	0.10189276	0.57949495	-0.15342376	0.09053178	-0.56973284	-0.4428956	0.20384705	0.0035885377	-0.039624833	-0.09241957
-0.041696686	-0.04683704	-0.04738155	0.23939249	-0.21449083	-0.13666216	-0.1278151	0.7958846	0.22459722	-0.32138336	0.15273651	-0.25394917	-0.0899056	-0.24858291
0.045441214	0.13934192	0.022636198	-0.15379149	-0.17075667	-0.07226801	0.22123137	0.13679194	-0.5399531	1.0613314	-0.035557322	0.25915354	-0.07775672	0.120094895
0.19413117	-0.19614737	-0.14549498	-0.22365916	0.2471753	-0.29031032	0.5198851	-0.04593339	0.15922989	0.2661482	0.36409175	0.3124169	-0.1510166	0.0099171065
-0.17265275	0.23207666	-0.07740991	-0.24488938	0.09273139	-0.13705462	-0.043802135	-0.3357131	0.18392622	-0.5047174	-0.1934366	0.449087	-0.076385126	0.55374813
-0.14886068	-0.18124329	0.2642071	0.14471039	0.29061675	-0.367248	-0.30405104	-0.24441609	0.21985732	-0.17128077	0.20423529	-0.4171978	0.1263448	-0.49169964
0.17275716	-0.22493911	0.18315054	0.2981013	0.17341173	-0.1561696	0.19325715	0.08168511	0.2583177	0.48960677	0.13108334	0.02943103	-0.094194174	-0.04352384
0.023211416	-0.025344655	-0.0016541425	0.15136626	0.25356066	-0.11774555	0.35632998	-0.042674378	0.21514475	0.7694483	-0.11524615	0.09702152	-0.027067188	0.5019469
-0.18544441	-0.07318358	-0.0055039693	0.3796963	0.27879035	-0.188691	0.45539984	-0.46150756	0.23018111	-0.49384305	0.12705135	0.1302478	0.0008191066	0.036611896
-0.4271216	-0.22072613	0.105575696	0.26737767	-0.06922292	-0.08684009	0.20282294	-0.38793537	0.098465666	-0.67971927	-0.050534897	-0.08809474	-0.20668446	0.6100911
-0.080369696	-0.16182324	0.13572636	-0.18220109	0.19702408	-0.18976527	-0.08393825	0.7816014	0.1959309	-0.20008838	0.2562063	-0.05264829	-0.2457504	-0.5375329
-0.12026745	0.29872835	-0.0818454	-0.23236035	0.15714018	0.22991356	0.05297222	0.3573984	0.1856469	0.4823555	-0.16602533	0.12320651	0.10000479	0.4571468
-0.12082443	-0.011671312	0.31326422	0.004850775	0.12910965	-0.064453766	-0.11764103	0.6893594	0.03813858	0.37684554	-0.015880927	0.17670497	-0.26028183	-0.16464695
-0.18208861	0.29063228	-0.029399158	0.19677491	-0.27252313	0.48737267	0.05644326	0.17524831	0.2582221	0.19812039	0.19304675	0.035025284	0.021433245	0.36831266
-0.042690065	0.18596388	-0.13164352	0.3801899	0.13942793	0.031177301	0.6489803	-0.1761637	0.28007355	-0.45464125	-0.010164864	-0.05130299	-0.23143099	0.051571555
-0.13005485	-0.15810758	0.2611119	0.21984361	0.20919378	-0.2583283	-0.40827328	-0.661535	0.19930573	-0.5207608	-0.12085834	0.06985913	0.2842191	-0.510956
0.29041398	-0.10634127	-0.16609229	-0.010843307	-0.14195082	-0.14281799	0.044487856	-0.2342219	-0.017837124	0.25072002	0.122696996	-0.09226161	0.120999664	-0.0025859457
-0.12015142	0.07721223	-0.15646721	0.48141414	0.035800375	0.058981918	0.6094211	0.035199933	0.2282066	-0.61511236	0.18815048	-0.52127355	-0.047301646	0.12046404
0.012636125	0.0904911	-0.088279516	0.26905233	-0.029376365	-0.160096	-0.4044289	-0.52006435	-0.4091453	-0.5497404	0.07651696	0.05356642	-0.35328415	0.0792915
-0.27902672	-0.16555372	0.31923705	0.052317478	-0.083114	-0.10723063	-0.14872757	0.050651215	0.28208834	0.27236268	0.18256058	-0.017442703	-0.08705492	0.57166207
-0.23446354	-0.11623561	-0.10740806	-0.17483681	0.08553565	-0.22209086	-0.3556956	-0.5534831	-1.0880953	-0.62096137	0.0894928	-0.14721239	0.09404567	0.12661238
-0.4188724	0.048799172	-0.14748122	0.3207539	0.14899139	-0.013095676	0.2677511	-0.47295135	0.30988404	-0.54626137	-0.1956029	-0.47929743	0.03535514	0.27538657
0.07487373	-0.092763014	0.1911395	-0.2109982	0.15774691	-0.06940032	-0.02940761	0.8113811	0.18559961	0.7746425	-0.020897195	0.212278	-0.15456046	0.3455622
-0.10143386	0.11883048	-0.12258136	0.31752706	0.40226114	0.7415476	-0.28681844	0.73265266	0.29020548	0.5897217	0.16688134	-0.59020066	-0.071121655	-0.16672383
-0.29818833	-0.15451561	0.03164462	0.31029928	-0.07018894	-0.02819576	0.46969312	0.16289088	0.18864577	-0.5617743	0.31158102	-0.075401746	-0.11825713	0.6548761
0.21913138	-0.03407275	0.16594787	0.19556612	-0.37163258	-0.21642609	-0.15578315	-0.643578	0.24167554	-0.21975267	0.049160488	0.38410023	0.05884756	0.28927815
0.23553823	-0.02471675	0.2178122	0.29148793	0.22619088	0.294761	0.24201639	-0.22061405	-0.1830791	0.22382012	0.04646658	-0.018472688	0.12333985	-0.04694237
-0.11079349	-0.11623561	-0.17706032	-0.24493292	0.11481909	-0.06612359	0.58239865	-0.30078864	-0.4496622	-0.40336233	0.07027139	-0.10162314	0.06198355	0.3803711
0.3365526	-0.16478066	0.37423447	0.2520703	-0.23968893	0.36517674	-0.11133382	-0.3381418	0.24123521	0.463373	0.011947036	0.2961986	0.2502248	0.32143956
0.17498344	-0.027537445	0.017170517	0.33957854	0.08068513	-0.115808785	0.053390898	0.47785607	0.29631084	0.39493313	-0.0016362965	-0.060034983	-0.056517195	0.8125312
-0.17464066	-0.14203072	-0.09870158	-0.38879776	0.0889622	-0.045036055	0.58169746	-0.256508	0.231635	-0.5208518	-0.5611168	-0.0034593344	-0.09650174	-0.20734519
0.39255154	-0.18085752	0.2895777	0.17149863	-0.13893801	-0.05862218	0.25493798	-0.024498433	0.24072558	0.12485556	0.17025018	-0.032177955	-0.03248274	-0.123334736
0.075560294	0.19101056	-0.16320099	-0.2658624	0.15485665	-0.27988443	-0.22350904	-0.5502483	0.16630521	-0.27004883	-0.1030623	-0.16735461	-0.23143099	0.11442625
0.22207037	-0.17100164	-0.2281596	0.25968727	-0.23484927	-0.043915533	-0.31183058	0.7397562	0.08414437	-0.43303764	0.092693135	0.12309453	0.08749669	-0.43755704
-0.15772614	-0.09157757	-0.07034198	0.0293331	0.1066841	-0.05297016	-0.013708966	0.9443372	0.03601504	0.93955207	-0.08322094	0.2969063	-0.35905161	-0.15146028
-0.19183859	-0.10655168	0.11493595	-0.13772288	-0.05189139	0.6382613	-0.1727264	0.87108535	0.047967784	-0.50998795	-0.2382704	-0.12063883	-0.23107171	0.011559875
-0.12606992	0.2070514	-0.20046146	0.45457178	0.22473875	0.5323854	-0.20217422	-0.05134298	0.27961925	-0.43099952	0.256455	-0.5250049	-0.06535419	0.31944558
-0.039120078	-0.096358724	-0.038882714	0.16884163	0.06460726	-0.2049472	0.6379868	-0.12894964	-0.5871352	0.044999402	0.0955448	-0.008322483	-0.16039471	-0.10536162
0.1253228	0.084259115	0.25246808	0.34634438	0.19832093	-0.1452309	-0.18862283	0.4793416	0.28441846	-0.36859125	0.14232591	-0.07596096	0.015395607	0.21786283
0.22854814	0.2831709	-0.17747952	0.22392325	0.26017743	-0.077523485	0.70074475	0.17847034	-0.15266298	-0.44256002	0.11640902	0.0711111	0.19770546	-0.012707204
0.3675413	0.030808307	0.12647554	-0.2994123	-0.2192596	-0.036175344	-0.50709295	0.123856276	0.26192895	-0.5026581	0.1539002	-0.033066817	0.021323426	-0.4338858
0.0313569	0.18209095	-0.16034631	0.21011895	0.28058082	0.18629172	-0.37399733	0.21954681	-0.16967943	0.4832959	0.068503305	-0.37296852	0.12333985	-0.24622194
-0.09720116	-0.114678495	-0.21779533	-0.079470545	0.0951074	-0.05591786	-0.35231614	-0.08355862	0.06138928	0.16084528	0.20597133	-0.5933224	0.08419611	-0.49385083
0.11950071	-0.1542148	-0.05212777	-0.13943551	-0.17075667	-0.19947502	0.07138911	0.91403913	0.17813857	0.118164316	0.12686227	0.050731894	-0.12966473	0.2991377
-0.28677505	-0.0067222863	-0.3074506	-0.3217069	0.17756018	-0.28379318	0.32005042	-0.31597304	0.07889738	-0.35034207	0.26082268	0.27381852	-0.09213813	-0.113764316
-0.14501649	-0.017233945	0.0008279439	0.3095772	-0.22943032	-0.24769188	-0.1713812	-0.43998367	0.16285507	-0.27593803	-0.19257438	-0.029608138	-0.2669503	0.04139816
0.3725837	-0.042237736	-0.1285288	0.23471831	0.16620526	-0.12825945	-0.30985767	-0.20598897	-0.16385764	0.55134493	0.17484015	-0.32300094	-0.10638434	-0.562834
0.2556635	-0.04588738	-0.11082304	0.25799292	0.31897867	0.09354216	0.24928851	-0.6432059	-0.16272044	0.17938182	-0.47338247	-0.089429274	0.3102948	0.061285727
-0.036096923	-0.07488362	0.018398449	-0.13754676	-0.24926071	-0.10646978	-0.19606003	0.47318712	-0.7470126	0.12587768	0.27792686	-0.12801027	-0.039402105	0.37805548
0.1460129	-0.087921634	-0.08200188	0.5172617	0.23603687	0.4212088	0.11501831	-0.13717572	0.09715201	-0.1841456	-0.67979974	-0.06826749	-0.30114418	0.14142317
-0.09952188	0.14692998	-0.1576732	-0.035398223	-0.2869734	-0.13399029	-0.16205147	0.42305073	0.08988994	0.12127575	0.29525295	0.34244663	-0.09103671	0.26123384
-0.06319203	-0.30832207	-0.06922131	0.24439284	0.24460751	-0.14482987	0.2789565	0.06136101	0.23406631	-0.110055596	-0.49922094	-0.06294756	-0.19879791	-0.11665855
0.33236465	-0.12299282	-0.2643011	-0.30601886	0.17975971	-0.13550653	-0.29978523	0.045741826	0.075071394	-0.44654256	0.21863094	0.05966985	0.077107035	-0.8405817
-0.022439301	0.19389056	0.09693905	0.33563593	-0.2192596	0.9358535	-0.24740061	0.05615721	0.09385723	0.65974915	0.25530744	-0.047631904	-0.01020394	-0.24881501
-0.19975224	0.33664098	-0.15030959	0.325629	-0.30174354	0.6028107	-0.023752227	0.8005259	-0.15697825	0.4510202	0.20269822	0.007792115	0.030716082	-0.44916582
0.21780585	-0.20417678	-0.048914365	-0.21604112	-0.038829617	-0.08981843	-0.20925784	-0.35650048	0.17369038	0.25191796	-0.09552164	0.35350746	-0.2255669	0.1158876
-0.05395497	0.09322623	0.22966804	0.29257542	0.18236572	0.4065865	-0.36520216	-0.47268364	0.24887627	-0.122789904	-0.06696826	-0.007541851	0.24412152	-0.16975127
-0.13639039	-0.100727305	0.066616066	0.2669997	0.105354555	-0.25893053	-0.08393825	0.44896826	0.275929	0.636422	-0.22426103	0.700772	-0.24343017	-0.48696288
-0.23181635	-0.08700334	-0.00061423704	0.32854685	-0.15794909	-0.142498	-0.19257465	0.60873204	-0.989522	-0.28107387	-0.15975697	0.3646652	0.18035237	0.24377792
0.06678514	0.26413178	-0.020181771	-0.14212707	-0.102043964	-0.18761459	0.042555712	0.26103365	0.14259578	0.6161806	-0.25733805	0.16418292	-0.23719846	-0.07457942
-0.21093549	-0.15091921	-0.22978573	-0.31398708	0.17027652	-0.26901567	-0.25275302	-0.34831455	-0.5785545	-0.43443227	-0.116464294	0.19220197	0.031055499	0.23040041
0.201425	-0.0017071441	7.647835e-05	0.29726875	0.22368538	0.37761417	-0.057549387	-0.34616882	0.26682636	0.46362925	0.3058049	-0.012142509	-0.23365462	0.20280696
-0.23853394	-0.11113142	-0.017659673	-0.114164695	0.1756599	-0.033720177	-0.03577461	0.96227026	0.06148054	-0.5496243	0.10546929	-0.30247355	0.043530636	0.4173216
-0.15744703	0.007421769	-0.03710144	-0.16540295	-0.189762	-0.24273953	-0.12415569	-0.43239307	0.1766853	-0.24976249	0.11383836	0.049158644	-0.16887987	-0.014075234
0.27199504	-0.26012927	-0.029541248	-0.27503148	0.017464034	-0.031405076	-0.03577461	0.48819745	0.22961268	0.91771764	0.4347876	-0.020973664	0.059410412	0.33876565
0.23870766	-0.07686521	0.43695402	0.101779476	0.34867436	0.32975644	-0.23450582	-0.030694446	-0.6914985	0.019972615	-0.05321569	0.18243858	0.26136333	0.37876126
-0.3006058	-0.1327338	-0.059162855	-0.20021647	-0.30416232	0.89518285	0.2827878	0.15655144	0.17520331	-0.37000775	0.34589297	-0.44477352	-0.03653753	-0.3026848
-0.2811151	-0.038809843	0.0976415	0.21720636	0.17997897	-0.1665456	-0.11690545	-0.07982595	-0.06996681	-0.22932175	-0.014457256	0.5262414	-0.059154704	0.0066102445
-0.25852987	0.2205994	-0.26406208	-0.40696228	0.13551244	0.0060832016	0.21524109	-0.27458254	0.018193398	-0.3872843	-0.56274986	-0.39650643	0.12046802	-0.11684352
-0.12672523	0.0062025115	0.41783902	0.05636779	-0.23536944	0.71296555	-0.06001619	0.2715777	0.053006675	0.07703127	0.2860268	-0.36404374	0.021433245	-0.25818232
