feature_name	feature_importance
HOMA.B	0.8024905
PBG	0.58434075
RBC	0.5784095
CKMB	0.49263272
cg27352622	0.41920424
cg19076985	0.35823745
WACC	0.2693845
FPG	0.2587094
FFA	0.22977805
LDLC	0.2292663
cg08726900	0.22849675
Age	0.22821409
WBC	0.22429436
SCR	0.20076555
cg03629335	0.20026442
cg00827581	0.19486848
cg06500161	0.18250123
TC	0.17587319
cg03767807	0.1755819
HDLC	0.17207682
HOMA.IR	0.17031913
cg21055197	0.16283695
cg14153852	0.15604344
Dose	0.15460576
WEIGHT	0.14517067
SBP	0.14265428
HB	0.14067836
UCR	0.1386553
cg17722508	0.13827446
ALT	0.13633943
cg00574958	0.13127513
UMA	0.13091756
UMACRR	0.12734869
cg05484949	0.12547305
BMI	0.11988525
cg11078090	0.10425469
HSCRP	0.09711704
HCT	0.096782394
DBP	0.09465174
HBA1C	0.09335739
BUN	0.08359269
PLT	0.082763754
TG	0.07029563
AST	0.06673633
cg17901584	0.052588727
EGFR	0.042159438
TBIL	0.031776164
FINS	0.029893905
Sex	0.0
