feature_name	feature_importance
PBG	5.547396334775209e-05
FPG	5.092171177505009e-05
HOMA.B	4.28197917359563e-05
RBC	3.5644349270584025e-05
MASP2	2.9876603157590683e-05
APOA2	2.9844627245690847e-05
GPX3	2.9815872792005083e-05
APCS	2.6431773945131237e-05
CLU	2.5595723832275434e-05
HB	2.541099572447274e-05
HBA1C	2.5093355065775598e-05
STXBP5	2.4198900126460745e-05
USO1	2.413687737097573e-05
Age	2.3830413174461117e-05
FGG	2.3279004230364572e-05
FINS	2.322422179549765e-05
HDLC	2.1646601698941315e-05
FBLN1	2.157835081620255e-05
APOC3	2.106615581596232e-05
A1BG	2.102062815364916e-05
PON1	2.0455540186172028e-05
CAMP	2.020754367773203e-05
GSN	2.011957395456354e-05
LYZ	1.9977797141844316e-05
BUN	1.981966070299971e-05
APOC2	1.9716880451075215e-05
cg11078090	1.9230689221991227e-05
HCT	1.8886488387686604e-05
SERPINA7	1.8873225248695015e-05
FGB	1.8843481061244082e-05
APOH	1.8477105362162164e-05
RPS3	1.785854886754085e-05
CFHR1	1.748375626554451e-05
CPN1	1.7287665494795954e-05
RACK1	1.6992937452327316e-05
EGFR	1.6949679651195027e-05
BMI	1.688576894861214e-05
FCGBP	1.658348170171634e-05
FGA	1.632244079356668e-05
GNA13	1.626218204192525e-05
AFM	1.6006921472904236e-05
CPB2	1.5662794077082995e-05
NXF1	1.5524218395551005e-05
CFH	1.4869308814657937e-05
cg00827581	1.4845789222064747e-05
AGT	1.4470986582893494e-05
ACACB	1.432894580260544e-05
SCRIB	1.4115157444685168e-05
SHBG	1.3893702547757597e-05
IGHV3.72	1.3512688486543322e-05
APOA1	1.3379913900325778e-05
HOMA.IR	1.2933966588604666e-05
VTN	1.2902509518235738e-05
APOA4	1.2807300092896545e-05
SERPINC1	1.2626511704004646e-05
F10	1.2483680717844015e-05
PIGR	1.2370014513982974e-05
Dose	1.19939680843451e-05
RCN1	1.1939026899148043e-05
IGFBP2	1.1871337401828555e-05
cg14153852	1.1750303982435726e-05
MNDA	1.1567839290418283e-05
SYTL1	1.1536708540818857e-05
HBB	1.1526101381505373e-05
ITIH4	1.1227259663966255e-05
TAGLN	1.1036838883568824e-05
YWHAG	1.0861142802273692e-05
SERPINA6	1.070612660704635e-05
TC	1.046605489920079e-05
UCR	1.0309411078136574e-05
IGLV3.19	1.0222622346783084e-05
PRB3	1.0190532578945821e-05
C1QB	1.0144887797878244e-05
Sex	9.935661180924346e-06
SCIN	9.888554049380555e-06
