feature_name	feature_importance
HOMA.B	0.59403986
PBG	0.52705026
RBC	0.3558191
exRNA000673	0.33061564
FPG	0.23848036
cg19076985	0.21494715
exRNA000017	0.20494619
cg27352622	0.20422742
exRNA000145	0.20302252
exRNA000183	0.18320209
CKMB	0.17830159
exRNA000130	0.16775744
exRNA000042	0.15340523
exRNA000211	0.15306206
exRNA000139	0.14992839
exRNA000226	0.14308731
exRNA000053	0.13899525
cg08726900	0.12584509
WBC	0.123578854
exRNA000027	0.12086345
HCT	0.11979787
exRNA000067	0.11314409
exRNA000348	0.111511074
exRNA000047	0.10541916
Age	0.10249954
cg03629335	0.09093707
SBP	0.08802697
exRNA000290	0.08528971
cg11078090	0.080001585
exRNA000036	0.076061636
exRNA000173	0.07442743
exRNA000165	0.07322267
exRNA000040	0.06993374
UMA	0.06945311
cg21055197	0.06800073
HDLC	0.06753515
BUN	0.061536543
exRNA000003	0.061201766
cg00827581	0.060066838
exRNA000066	0.05699971
exRNA000084	0.056193393
exRNA000008	0.054160208
exRNA000059	0.053911578
exRNA000344	0.052529953
DBP	0.052466683
exRNA000005	0.048548028
FFA	0.046331234
UCR	0.04510218
UMACRR	0.043425333
exRNA000016	0.043007307
exRNA000091	0.042884614
exRNA000822	0.039446503
exRNA000035	0.03746497
cg00574958	0.03634421
AST	0.036289122
exRNA000029	0.032696825
HSCRP	0.02941279
exRNA000060	0.028097332
ALT	0.02663195
TC	0.022130633
WACC	0.02031546
exRNA000394	0.018867798
exRNA000311	0.014739155
cg05484949	0.0
exRNA000250	0.0
exRNA000251	0.0
cg17901584	0.0
cg17722508	0.0
exRNA000561	0.0
exRNA000312	0.0
exRNA000317	0.0
exRNA000408	0.0
exRNA000326	0.0
cg06500161	0.0
cg03767807	0.0
exRNA000841	0.0
exRNA000760	0.0
exRNA000565	0.0
HBA1C	0.0
exRNA000056	0.0
exRNA000172	0.0
exRNA000004	0.0
FINS	0.0
HOMA.IR	0.0
TG	0.0
LDLC	0.0
TBIL	0.0
EGFR	0.0
SCR	0.0
HB	0.0
PLT	0.0
BMI	0.0
WEIGHT	0.0
Sex	0.0
Dose	0.0
exRNA000009	0.0
exRNA000164	0.0
exRNA000015	0.0
exRNA000028	0.0
exRNA000043	0.0
exRNA000044	0.0
exRNA000050	0.0
exRNA000058	0.0
exRNA000061	0.0
exRNA000077	0.0
exRNA000089	0.0
exRNA000097	0.0
exRNA000098	0.0
exRNA000110	0.0
exRNA000161	0.0
cg14153852	0.0
