HBA1C	FPG	PBG	FINS	HOMA.B	HOMA.IR	TG	TC	LDLC	HDLC	FFA	ALT	AST	TBIL	BUN	EGFR	SCR	UCR	UMA	UMACRR	CKMB	HSCRP	HB	PLT	HCT	RBC	WBC	BMI	WACC	WEIGHT	DBP	SBP	Age	Sex	Dose	A1BG	A2M	ACACA	ACACB	ADIPOQ	AFM	AGT	AHSG	AKR1A1	AKR1B1	ALDOB	AMPD3	APCS	APOA1	APOA2	APOA4	APOB	APOC1	APOC2	APOC3	APOD	APOE	APOF	APOH	APOM	ARID1A	C1QB	C2	C3	C4BPA	C8B	C8G	C9	CAMP	CD163	CELA3A	CFD	CFH	CFHR1	CFHR2	CFHR3	CGREF1	CHL1	CLEC3B	CLU	CP	CPB1	CPB2	CPN1	CRP	EPCAM	F10	F13A1	FBLN1	FCGBP	FCGR3A	FCN3	FETUB	FGA	FGB	FGG	FUBP3	G6PD	GGT1	GIT1	GMPS	GNA13	GPX3	GSN	GSTM1	GSTM2	GSTM4	HABP2	HBB	HBZ	HDHD2	HSPA9	HSPG2	IGFBP2	IGHV3.72	IGHV4.39	IGLV3.1	IGLV3.19	ITIH4	KNG1	L2HGDH	LPA	LTF	LYZ	MAN2A1	MASP1	MASP2	METTL18	MFGE8	MNDA	MX1	NAP1L1	NSF	NXF1	ORM1	PCBP2	PCYOX1	PGLYRP2	PI16	PIGR	PON1	PPP1R9B	PRB3	PRG4	PRSS1	PTPRG	PZP	RACK1	RCN1	RMC1	RPIA	RPS3	S100A8	S100A9	SAA1	SCIN	SCRIB	SERPINA3	SERPINA6	SERPINA7	SERPINC1	SFN	SHBG	SLC35B2	SLC4A2	SPG11	STXBP5	SYTL1	TAGLN	TF	TIMM44	TMEM256	TTC37	TUBA1A	TUBA1B	TUBA1C	TUBA3C	TUBA3D	TUBA4A	TUBA8	USO1	VASP	VTN	YWHAG	YWHAH	YWHAQ	ZFYVE19	cg00574958	cg03767807	cg06500161	cg11078090	cg17722508	cg17901584	cg21055197	cg19076985	cg03629335	cg27352622	cg08726900	cg05484949	cg00827581	cg14153852
0.0	0.13586089	-0.49241784	0.03437127	0.4652945	0.0	0.005201652	0.0	0.0	0.0	-0.11688086	-0.02300724	0.010647247	0.0	0.0	0.0	0.0	0.015052349	0.027469942	0.054958414	0.23127307	0.0	0.0	-0.0030284338	0.0	0.0316429	0.028182765	0.0	0.0	0.0	0.0	0.0	0.012781271	0.0	0.0	0.012896875	0.0	0.0	0.0	0.0	0.004486085	0.0	-0.02343738	0.0695945	-0.060051877	0.0	0.0	-0.02231696	0.021743258	-0.07794687	0.0	0.0	-0.0062433183	0.0	0.0	0.0	0.012128742	0.004066473	0.0	0.0	-0.07771192	0.0	0.0	0.0	0.0	0.0	-0.010447983	0.0	0.0	-0.019407135	0.020566195	0.020811606	0.0	-0.07820071	0.0043053245	0.01713933	0.0	0.0	0.0	0.0	-0.01362622	-0.024419978	0.0	0.032754056	0.0	0.0	0.0	0.0	0.007253324	0.0	0.004976266	0.0	-0.0026750993	0.032561306	0.0	-0.004658064	0.0	-0.00461466	0.00096913194	0.0	0.0025470406	-0.015013295	-0.013077375	0.09543086	-0.20180045	0.0	-0.07432909	-0.009772083	0.0	-0.045341726	0.020855203	0.0	0.005980038	0.017449703	0.030563837	0.0	0.0	0.005178213	0.05467794	0.0	-0.06286549	0.0	0.0	0.014988672	0.0	0.0	-0.020752387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005258896	0.0	0.0	0.0051530586	-0.01974946	0.023072526	0.098326534	0.0	-0.014375412	0.0016773858	0.0	0.0	0.0	0.0	0.0	0.026872948	0.0	0.0	0.0	0.012841962	0.0	0.008711671	0.0	0.0030847387	0.035229526	0.0	0.017183319	0.0	0.0	0.0	0.05954805	0.0	0.033848632	0.0	0.0	-0.01262955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044157924	0.001123067	-0.07950596	0.0	0.0	-0.010117651	-0.024606902	-0.022283938	-0.009922309	0.0	0.0	0.0	0.01352029	0.0	0.0	0.0	-0.038893774	-0.013442203	-0.036178596	0.0032099984	0.013232722	0.0	0.0
0.0	0.12928458	0.40956852	-0.004962631	0.5011983	0.0	0.013092108	0.0	0.0	0.0	-0.0031673645	-0.0061708754	0.010647247	0.0	0.0	0.0	0.0	0.003738774	0.027469942	0.015692823	-0.04325906	0.0	0.0	-0.005484068	0.0	-0.10109934	-0.013792262	0.0	0.0	0.0	0.0	0.0	0.03679263	0.0	0.0	-0.017857904	0.0	0.0	0.0	0.0	0.014213435	0.0	0.02130025	0.050341878	0.0043695867	0.0	0.0	-0.00597958	0.005066771	0.06911192	0.0	0.0	0.0024012758	0.0	0.0	0.0	0.022975102	0.012910545	0.0	0.0	0.084481284	0.0	0.0	0.0	0.0	0.0	0.008370739	0.0	0.0	-0.005243064	-0.022213837	0.007634501	0.0	-0.075966395	0.0043053245	-0.012366266	0.0	0.0	0.0	0.0	0.016784169	-0.0066612847	0.0	-0.049233012	0.0	0.0	0.0	0.0	0.045076326	0.0	0.0019733873	0.0	-0.0145068625	0.032561306	0.0	-0.004658064	0.0	-0.008051166	0.013954068	0.0	-0.06439562	-0.015013295	0.10539751	-0.024724754	0.02882132	0.0	0.005405522	-0.018343005	0.0	-0.009799065	0.020855203	0.0	-0.0074763503	-0.07786348	-0.01797371	0.0	0.0	0.014079464	0.020485107	0.0	0.055214237	0.0	0.0	-0.032055125	0.0	0.0	-0.0074133268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005258896	0.0	0.0	-0.004105336	-0.00012934487	-0.004825865	0.09990074	0.0	-0.012956381	0.0016773858	0.0	0.0	0.0	0.0	0.0	-0.017450526	0.0	0.0	0.0	-0.04548635	0.0	0.007479153	0.0	0.006135339	0.035229526	0.0	0.031677708	0.0	0.0	0.0	-0.02246788	0.0	-0.005042261	0.0	0.0	-0.01262955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.026307698	-0.0049680024	-0.15549776	0.0	0.0	0.0025857214	-0.01298897	-0.0054890984	-0.0097391885	0.0	0.0	0.0	-0.07727662	0.0	0.0	0.0	-0.022919167	0.008589368	0.016171398	0.0032099984	0.025185466	0.0	0.0
0.0	-0.13122156	-0.47904825	0.1094424	0.54549176	0.0	-0.0054470436	0.0	0.0	0.0	-0.062089086	0.044313185	0.0025586295	0.0	0.0	0.0	0.0	0.003738774	-0.056040384	-0.014156373	-0.027060173	0.0	0.0	0.0067417915	0.0	-0.07769158	0.018057387	0.0	0.0	0.0	0.0	0.0	0.007896159	0.0	0.0	0.012896875	0.0	0.0	0.0	0.0	0.004486085	0.0	-0.019407954	-0.013311407	0.0043695867	0.0	0.0	0.08239796	0.007896393	-0.080879524	0.0	0.0	-0.0062433183	0.0	0.0	0.0	0.02709685	0.004066473	0.0	0.0	0.09196052	0.0	0.0	0.0	0.0	0.0	-0.004052184	0.0	0.0	-0.019407135	0.020566195	0.004330123	0.0	-0.01235833	-0.021700915	-0.0042847926	0.0	0.0	0.0	0.0	0.020494988	-0.024419978	0.0	-0.0323103	0.0	0.0	0.0	0.0	0.007253324	0.0	-0.02001477	0.0	-0.0044022254	-0.056744378	0.0	-0.010255404	0.0	-0.00461466	-0.011918196	0.0	-0.0002583759	0.014962374	-0.12281087	-0.00705298	0.02882132	0.0	0.0043736342	-0.0051771463	0.0	-0.045341726	0.073185295	0.0	0.005980038	0.0814665	0.061463594	0.0	0.0	0.014079464	-0.022715393	0.0	-0.065165505	0.0	0.0	0.014988672	0.0	0.0	-0.037531905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.022046	0.0	0.0	-0.0019983458	0.009287203	0.0041681128	-0.1383017	0.0	0.028824465	0.004080754	0.0	0.0	0.0	0.0	0.0	-0.0060268906	0.0	0.0	0.0	0.011426401	0.0	0.008711671	0.0	0.0030847387	0.0198082	0.0	0.017183319	0.0	0.0	0.0	0.08299135	0.0	-0.028590638	0.0	0.0	-0.010109626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044157924	0.0019036427	0.07291747	0.0	0.0	0.016323086	-0.0040343106	-0.034806427	0.07962242	0.0	0.0	0.0	0.03342016	0.0	0.0	0.0	-0.056124084	0.0063824845	0.063869156	0.0031606741	0.025185466	0.0	0.0
0.0	0.17503491	0.21851246	0.03437127	0.60888773	0.0	0.005201652	0.0	0.0	0.0	0.0463659	0.019231297	0.010647247	0.0	0.0	0.0	0.0	0.015052349	0.027469942	0.010028066	0.08990891	0.0	0.0	-0.035901546	0.0	-0.02324123	-0.013792262	0.0	0.0	0.0	0.0	0.0	-0.13737929	0.0	0.0	0.07338081	0.0	0.0	0.0	0.0	0.014213435	0.0	-0.007602812	-0.08105005	-0.0145537555	0.0	0.0	0.02978564	0.0059452103	-0.17870343	0.0	0.0	-0.0062433183	0.0	0.0	0.0	0.033778965	0.012910545	0.0	0.0	-0.008101961	0.0	0.0	0.0	0.0	0.0	-0.004052184	0.0	0.0	-0.019407135	0.0075953426	-0.015138842	0.0	0.1690324	-0.009051245	-0.060772084	0.0	0.0	0.0	0.0	-0.03894358	-0.024419978	0.0	0.0058175367	0.0	0.0	0.0	0.0	0.007253324	0.0	0.0019733873	0.0	-0.0054956363	0.032561306	0.0	-0.004658064	0.0	-0.008051166	0.075096846	0.0	0.020034295	-0.014603662	-0.04846404	0.02722259	0.02882132	0.0	0.0043736342	-0.003700464	0.0	0.017629702	0.009459134	0.0	0.003468411	-0.07192455	0.030563837	0.0	0.0	-0.066381566	0.020485107	0.0	0.07601839	0.0	0.0	-0.03512274	0.0	0.0	-0.006173282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0075573768	0.0	0.0	0.021818683	0.0017929061	0.0074657574	-0.084508605	0.0	0.011788436	-0.030882446	0.0	0.0	0.0	0.0	0.0	0.09216058	0.0	0.0	0.0	0.011426401	0.0	0.007479153	0.0	-0.00968126	-0.0047981436	0.0	-0.049407024	0.0	0.0	0.0	0.06308854	0.0	0.027205827	0.0	0.0	-0.01262955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003969127	0.0019036427	0.040960852	0.0	0.0	0.005054899	0.05793531	0.12890594	0.018967543	0.0	0.0	0.0	-0.033738554	0.0	0.0	0.0	-0.02406925	-0.0068846187	-0.009292726	0.010515239	0.025185466	0.0	0.0
0.0	0.071780846	0.05636415	-0.0068542743	0.35884535	0.0	0.013092108	0.0	0.0	0.0	0.0019154684	-0.0061708754	0.010647247	0.0	0.0	0.0	0.0	0.015052349	0.005614927	0.008506461	0.17092767	0.0	0.0	-0.005484068	0.0	-0.098356634	-0.008837041	0.0	0.0	0.0	0.0	0.0	0.03679263	0.0	0.0	-0.019413218	0.0	0.0	0.0	0.0	0.004486085	0.0	-0.008514036	-0.054638878	0.0043695867	0.0	0.0	-0.00597958	0.007896393	-0.029556133	0.0	0.0	0.0024012758	0.0	0.0	0.0	0.0247833	0.004066473	0.0	0.0	-0.02994301	0.0	0.0	0.0	0.0	0.0	-0.00724586	0.0	0.0	0.062316574	0.020566195	-0.072760895	0.0	-0.075966395	0.0043053245	0.018685658	0.0	0.0	0.0	0.0	0.058574438	0.032321155	0.0	0.053799886	0.0	0.0	0.0	0.0	0.007253324	0.0	-0.007937053	0.0	-0.0044022254	0.032561306	0.0	-0.004658064	0.0	-0.008051166	0.038612526	0.0	0.0009466298	-0.021281946	0.12528574	-0.024724754	0.02882132	0.0	0.0030316259	-0.018343005	0.0	-0.009799065	0.020855203	0.0	0.005980038	-0.07192455	0.030679088	0.0	0.0	-0.066381566	-0.022715393	0.0	0.055214237	0.0	0.0	-0.06661279	0.0	0.0	-0.008490652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018815024	0.0	0.0	0.0016019854	0.0017929061	0.023072526	-0.06651299	0.0	0.011788436	-0.030882446	0.0	0.0	0.0	0.0	0.0	-0.007827056	0.0	0.0	0.0	-0.017444998	0.0	-0.046954095	0.0	0.006135339	-0.0047981436	0.0	0.017183319	0.0	0.0	0.0	0.028579053	0.0	-0.0069479314	0.0	0.0	-0.022931155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003969127	0.001123067	-0.16128337	0.0	0.0	0.005054899	0.0075836214	-0.034806427	-0.009922309	0.0	0.0	0.0	0.04536254	0.0	0.0	0.0	-0.060446378	-0.06734067	0.0169734	0.0032099984	0.025185466	0.0	0.0
0.0	-0.18058679	-0.015293645	0.1094424	0.28159213	0.0	-0.0054470436	0.0	0.0	0.0	0.0463659	-0.0039247926	0.0025586295	0.0	0.0	0.0	0.0	-0.019429788	0.005614927	-0.047798466	0.09032193	0.0	0.0	0.012208436	0.0	-0.08274097	-0.013792262	0.0	0.0	0.0	0.0	0.0	0.0016911286	0.0	0.0	0.064492956	0.0	0.0	0.0	0.0	0.004486085	0.0	-0.022220027	0.028530758	0.0043695867	0.0	0.0	0.041363686	0.007896393	0.09839462	0.0	0.0	0.0024012758	0.0	0.0	0.0	-0.1122716	0.004066473	0.0	0.0	-0.12972511	0.0	0.0	0.0	0.0	0.0	-0.00047271163	0.0	0.0	-0.005243064	0.03751097	-0.072760895	0.0	0.002982619	-0.009051245	0.02569262	0.0	0.0	0.0	0.0	0.016784169	-0.0066612847	0.0	0.015112476	0.0	0.0	0.0	0.0	-0.005499892	0.0	0.0019733873	0.0	-0.0044022254	-0.03444166	0.0	0.02632615	0.0	-0.008051166	0.0028711082	0.0	-0.0002583759	-0.014603662	-0.0091265235	0.02722259	-0.20180045	0.0	-0.07432909	-0.003700464	0.0	-0.009799065	0.025678664	0.0	-0.054438643	0.003971166	0.08385244	0.0	0.0	0.005178213	-0.008290223	0.0	0.07601839	0.0	0.0	-0.03512274	0.0	0.0	-0.025270168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005258896	0.0	0.0	-0.0019983458	0.027782528	-0.045257512	-0.00024114922	0.0	0.013079553	-0.0021265657	0.0	0.0	0.0	0.0	0.0	-0.0060268906	0.0	0.0	0.0	0.012841962	0.0	0.023189723	0.0	0.006135339	-0.0047981436	0.0	0.017183319	0.0	0.0	0.0	-0.044037923	0.0	-0.0069479314	0.0	0.0	-0.022931155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003969127	0.0019036427	0.08375491	0.0	0.0	-0.01977928	0.0010515153	-0.034806427	0.03213445	0.0	0.0	0.0	0.069698036	0.0	0.0	0.0	0.024648529	-0.013442203	-0.009292726	0.0031606741	0.013232722	0.0	0.0
0.0	-0.09774792	-0.3986809	-0.02182486	-0.25725418	0.0	0.043989323	0.0	0.0	0.0	-0.10987528	-0.02300724	0.010647247	0.0	0.0	0.0	0.0	0.003738774	0.005614927	0.005690975	0.089029	0.0	0.0	0.0067417915	0.0	0.18862386	0.03942236	0.0	0.0	0.0	0.0	0.0	0.007896159	0.0	0.0	-0.0011142837	0.0	0.0	0.0	0.0	0.004486085	0.0	-0.02343738	0.013458539	0.01802984	0.0	0.0	-0.02231696	0.034753732	-0.13010554	0.0	0.0	0.025252685	0.0	0.0	0.0	0.0017474196	0.004066473	0.0	0.0	-0.0066745505	0.0	0.0	0.0	0.0	0.0	-0.010435073	0.0	0.0	-0.019407135	0.006793865	-0.026691508	0.0	0.008057924	0.03543731	0.007833684	0.0	0.0	0.0	0.0	-0.01362622	-0.024419978	0.0	-0.0042573386	0.0	0.0	0.0	0.0	0.0032462652	0.0	-0.06904306	0.0	-0.0044022254	0.032561306	0.0	-0.004658064	0.0	-0.00863701	-0.0016097515	0.0	-0.008588524	0.115066335	0.13738057	-0.00705298	0.007812539	0.0	0.010870224	-0.0051771463	0.0	-0.026036203	0.014941413	0.0	-0.054438643	-0.0032100677	0.08385244	0.0	0.0	0.003947494	0.019955292	0.0	0.04916229	0.0	0.0	0.021994252	0.0	0.0	0.10292427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005258896	0.0	0.0	0.0016019854	0.0030136565	-0.045257512	0.078595415	0.0	0.034785144	0.0016773858	0.0	0.0	0.0	0.0	0.0	-0.007827056	0.0	0.0	0.0	0.029793369	0.0	-0.046954095	0.0	0.018901533	-0.0050858282	0.0	0.0079061985	0.0	0.0	0.0	-0.020786358	0.0	0.0013740887	0.0	0.0	-0.01900547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044157924	0.009437438	0.11045432	0.0	0.0	-0.06387048	0.06099281	-0.0054433737	-0.009922309	0.0	0.0	0.0	0.047872666	0.0	0.0	0.0	0.15428713	0.0063824845	-0.036178596	0.0031606741	0.0069078	0.0	0.0
0.0	0.021748532	-0.5401086	-0.02182486	-0.31539473	0.0	0.00957329	0.0	0.0	0.0	-0.017550398	-0.02300724	0.004466021	0.0	0.0	0.0	0.0	-0.019429788	0.005614927	0.0125908945	-0.027690213	0.0	0.0	-0.0030284338	0.0	0.20280899	0.08485071	0.0	0.0	0.0	0.0	0.0	0.012781271	0.0	0.0	0.023897227	0.0	0.0	0.0	0.0	0.004486085	0.0	0.12588799	0.0048595355	0.01802984	0.0	0.0	-0.02231696	0.034753732	0.069364056	0.0	0.0	-0.011374813	0.0	0.0	0.0	0.010622859	0.004066473	0.0	0.0	-0.03007302	0.0	0.0	0.0	0.0	0.0	-0.010435073	0.0	0.0	-0.005243064	0.006793865	0.0075817555	0.0	-0.055326164	0.008116262	-0.03093017	0.0	0.0	0.0	0.0	-0.00648019	-0.0066612847	0.0	0.11627075	0.0	0.0	0.0	0.0	0.0032462652	0.0	0.017166156	0.0	0.028679132	-0.06376961	0.0	0.08950722	0.0	-0.00863701	0.059533026	0.0	-0.008588524	-0.064099394	-0.16800681	-0.00705298	0.0063382024	0.0	0.0043337364	-0.0051771463	0.0	-0.045341726	-0.0012781192	0.0	0.02525505	0.0403594	0.0024429327	0.0	0.0	-0.011236863	0.019955292	0.0	0.04916229	0.0	0.0	-0.008228697	0.0	0.0	-0.020752387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0075573768	0.0	0.0	0.021818683	0.014263967	-0.008175888	-0.052425064	0.0	0.061465546	-0.030882446	0.0	0.0	0.0	0.0	0.0	0.048763826	0.0	0.0	0.0	-0.017444998	0.0	0.004465315	0.0	-0.017766021	-0.014622755	0.0	0.0079061985	0.0	0.0	0.0	0.19083638	0.0	-0.024781916	0.0	0.0	-0.021193959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.015058707	-0.041747477	0.1308892	0.0	0.0	0.016323086	-0.010566417	-0.013189923	-0.024585398	0.0	0.0	0.0	0.018489039	0.0	0.0	0.0	0.020143311	-0.013442203	0.08761027	0.0016431923	-0.033675533	0.0	0.0
0.0	-0.39296192	-0.59083235	-0.02182486	-0.28525257	0.0	0.00957329	0.0	0.0	0.0	-0.06371251	-0.02300724	0.004110962	0.0	0.0	0.0	0.0	0.003738774	0.005614927	0.005690975	0.16749442	0.0	0.0	-0.0030284338	0.0	-0.088341966	-0.019292774	0.0	0.0	0.0	0.0	0.0	0.012781271	0.0	0.0	0.012896875	0.0	0.0	0.0	0.0	0.004486085	0.0	-0.02343738	0.035811365	-0.0145537555	0.0	0.0	-0.02231696	0.0059452103	0.038691215	0.0	0.0	-0.011374813	0.0	0.0	0.0	0.013851047	0.004066473	0.0	0.0	-0.040320136	0.0	0.0	0.0	0.0	0.0	-0.004052184	0.0	0.0	-0.00372907	0.006793865	0.0075817555	0.0	0.19094494	0.03543731	0.008186379	0.0	0.0	0.0	0.0	-0.00648019	0.022551801	0.0	-0.0016006911	0.0	0.0	0.0	0.0	0.0032462652	0.0	-0.014855357	0.0	-0.0054956363	0.012109786	0.0	-0.002668653	0.0	-0.024055189	0.0002922248	0.0	-0.008588524	0.115066335	-0.12326647	0.02722259	0.0063382024	0.0	0.010870224	-0.003700464	0.0	-0.045341726	-0.027476415	0.0	0.005980038	-0.045429055	0.0071172323	0.0	0.0	-0.018611562	0.05467794	0.0	0.029528232	0.0	0.0	0.014988672	0.0	0.0	-0.037531905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005258896	0.0	0.0	0.021818683	0.0017929061	-0.045257512	0.117997624	0.0	0.011788436	-0.0021265657	0.0	0.0	0.0	0.0	0.0	0.09216058	0.0	0.0	0.0	0.029793369	0.0	0.004465315	0.0	0.0056607854	-0.0050858282	0.0	0.0079061985	0.0	0.0	0.0	-0.0705354	0.0	0.08360567	0.0	0.0	-0.030496232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044157924	0.0019036427	0.047120493	0.0	0.0	0.005054899	-0.019564353	-0.022283938	-0.009922309	0.0	0.0	0.0	-0.01499041	0.0	0.0	0.0	-0.055303607	-0.013442203	0.069522	0.0031606741	-0.033675533	0.0	0.0
0.0	0.18676287	0.0025363788	-0.0068542743	-0.22257175	0.0	0.043989323	0.0	0.0	0.0	0.05347837	-0.0039247926	0.010647247	0.0	0.0	0.0	0.0	-0.07822456	-0.011454797	-0.021939782	0.10368322	0.0	0.0	0.012208436	0.0	0.058217265	0.0029067532	0.0	0.0	0.0	0.0	0.0	0.0016911286	0.0	0.0	-0.0038544661	0.0	0.0	0.0	0.0	0.004486085	0.0	0.11199605	-0.06899941	-0.060051877	0.0	0.0	0.041363686	0.021743258	0.12758748	0.0	0.0	0.0043749274	0.0	0.0	0.0	-0.103873126	0.004066473	0.0	0.0	0.009099448	0.0	0.0	0.0	0.0	0.0	-0.007254306	0.0	0.0	-0.005243064	0.00964775	-0.072760895	0.0	0.047762513	-0.017063122	0.014840646	0.0	0.0	0.0	0.0	-0.011159059	-0.0066612847	0.0	0.0007198951	0.0	0.0	0.0	0.0	-0.002461507	0.0	-0.014855357	0.0	-0.0145068625	0.032561306	0.0	-0.004658064	0.0	0.08135311	-0.0018776311	0.0	0.0009466298	-0.03377548	0.15742305	-0.00705298	-0.054713584	0.0	-0.07432909	-0.0051771463	0.0	-0.008105968	-0.0026678634	0.0	0.005980038	0.042953514	-0.027005862	0.0	0.0	0.003947494	-0.022715393	0.0	0.07601839	0.0	0.0	0.059100006	0.0	0.0	0.04532265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005258896	0.0	0.0	0.003291067	0.0030136565	-0.045257512	-0.00024114922	0.0	0.061465546	-0.0021265657	0.0	0.0	0.0	0.0	0.0	-0.026842834	0.0	0.0	0.0	0.012841962	0.0	0.007479153	0.0	0.018901533	-0.014622755	0.0	-0.02101626	0.0	0.0	0.0	0.036829643	0.0	-0.0075795488	0.0	0.0	-0.035061102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012518825	0.0019036427	0.06905651	0.0	0.0	0.016323086	-0.049075574	-0.034806427	-0.009922309	0.0	0.0	0.0	-0.07528071	0.0	0.0	0.0	-0.0910665	0.0063824845	-0.010094728	0.010515239	0.0049503837	0.0	0.0
