feature_name	feature_importance
PBG	0.16936141623910228
HOMA.B	0.15536283434734793
RBC	0.13216619060826432
FPG	0.10474259684500895
APOA2	0.10257413792035121
exRNA000673	0.08703180242676353
Age	0.07512395432006418
FGG	0.06604614559186579
GPX3	0.06597415277589214
LYZ	0.06364684605928743
CPN1	0.059968948781634245
cg19076985	0.056867011404527275
CLU	0.05443536915357191
exRNA000145	0.051036710814784905
ARID1A	0.05028526800592436
USO1	0.04222947119140807
exRNA000098	0.04068397778308707
MASP2	0.040123460206999265
CKMB	0.03864175410915769
exRNA000067	0.03699471240177047
exRNA000004	0.0348226944250351
exRNA000130	0.03478115457261718
EPCAM	0.03126556400355091
PON1	0.031161148825452768
exRNA000005	0.03046123835484666
HDHD2	0.02905639841925104
AFM	0.02833001701764174
exRNA000211	0.02827593417255317
G6PD	0.028264964042846622
APOC3	0.026703267165307597
YWHAQ	0.026210314359872585
exRNA000003	0.024875458785641895
HBZ	0.024632739655153557
APOH	0.02451265340249691
exRNA000091	0.022828579314764397
exRNA000042	0.020999536819262348
APOC2	0.02083182612220122
APOB	0.02066427503158222
GSTM4	0.020345493293468346
IGHV3.72	0.019914581483144293
KNG1	0.01921088585762629
exRNA000250	0.018411907325605117
VASP	0.018383218852961566
cg27352622	0.018366606005023114
FGB	0.01728056186527193
HB	0.01619510882059989
FINS	0.01581833464308208
exRNA000008	0.015775432993508542
HSPA9	0.015499894333841751
C4BPA	0.015006783246090092
ITIH4	0.014913048822374445
CELA3A	0.014677608279725972
PLT	0.013941949659973349
GSTM1	0.013843768241551051
TF	0.0137791952309115
GSTM2	0.013046192263451281
FFA	0.012080150392657855
SFN	0.012060201175505743
PCYOX1	0.011603620432677667
APOA4	0.011586671151705835
cg14153852	0.01141006076323222
exRNA000029	0.01116875193793773
exRNA000040	0.01074616150891177
ORM1	0.010599921536635472
exRNA000172	0.010528807773188497
exRNA000027	0.00992300884257559
CFHR1	0.009553127121561606
FUBP3	0.009551223833073573
TAGLN	0.009494847719043189
SCR	0.009383284104407278
UMACRR	0.009309825193432885
exRNA000183	0.009001487039961651
HABP2	0.00896672493329762
RACK1	0.008924373130661916
AKR1A1	0.008386334233038271
FBLN1	0.006841586618638092
LTF	0.006605438833927899
HBA1C	0.006060311509467524
cg17722508	0.005745718436135437
GNA13	0.005592148493262538
APOM	0.005589829482568139
A1BG	0.005408558842834562
TC	0.005323396207125847
SERPINA7	0.005110313118824444
exRNA000058	0.004962157439447145
CAMP	0.004579232744167116
HDLC	0.004324498242226603
exRNA000165	0.0038194660581034436
exRNA000077	0.0037691399055623034
GMPS	0.0037517195370886628
STXBP5	0.0030715416409290894
