feature_name	feature_importance
MS006	0.930516
HOMA.B	0.6151587
PBG	0.60619956
RBC	0.4030207
exRNA000145	0.39628187
exRNA000017	0.34669012
MP0128	0.3380548
MP0151	0.3331946
CKMB	0.30514598
MP0174	0.29359427
MP0009	0.2925905
MP0033	0.2729715
MP0113	0.26498225
exRNA000673	0.24352917
exRNA000226	0.20598702
MP0085	0.20448549
exRNA000005	0.19739085
MP0124	0.19155422
MP0080	0.17640953
exRNA000211	0.1727807
MP0052	0.16606142
Age	0.16017096
WBC	0.15927169
exRNA000165	0.15560839
exRNA000067	0.14319116
MP0050	0.140645
MP0203	0.11493594
MS026	0.10800357
MS011	0.10561444
exRNA000042	0.10482406
MP0025	0.10412661
MP0127	0.09309686
MP0053	0.0908685
exRNA000040	0.088692546
MP0132	0.087541245
MP0118	0.08485567
MP0018	0.08008356
MP0046	0.07870963
MS003	0.078250386
SCR	0.077229284
MP0073	0.076731265
exRNA000029	0.07530261
exRNA000003	0.0751449
exRNA000408	0.07443548
ML015	0.07429171
MP0193	0.07155805
MP0164	0.0710379
MP0024	0.06978208
ML017	0.06937882
MP0142	0.067956746
MP0019	0.06279052
MP0099	0.06276558
DBP	0.06055579
MS014	0.05942334
exRNA000290	0.058110893
MP0065	0.05764575
MP0122	0.057445526
MP0156	0.057209153
MP0115	0.055805627
FFA	0.055405643
exRNA000098	0.05486451
MP0035	0.05445913
HBA1C	0.0544437
MP0058	0.053926066
MP0017	0.05364462
MS010	0.053067807
exRNA000053	0.052973747
exRNA000172	0.051155873
MP0044	0.050729275
exRNA000050	0.049965627
MP0126	0.04944822
MS028	0.049250312
MS009	0.047462158
MP0098	0.045779202
exRNA000251	0.045761712
exRNA000036	0.045646995
MP0030	0.045053475
MS016	0.04397149
MP0041	0.043782048
MP0077	0.043569796
MS017	0.043471944
MP0066	0.04078388
MP0082	0.0404079
MP0012	0.039931376
MP0078	0.039553303
MP0023	0.039383397
MP0045	0.039222676
exRNA000058	0.03918395
MP0154	0.038879037
MP0140	0.038825452
MS025	0.03832191
exRNA000110	0.03779667
MS015	0.03776327
EGFR	0.037361845
Dose	0.037110277
ALT	0.037026253
LDLC	0.03661317
MS004	0.036394253
exRNA000183	0.035300262
exRNA000077	0.03520928
MS024	0.034504738
exRNA000164	0.034457486
ML010	0.034454577
exRNA000326	0.03365128
PLT	0.033629205
HOMA.IR	0.03304279
MP0135	0.032869775
ML006	0.03283442
HDLC	0.032286163
MP0084	0.032274157
MP0141	0.03105199
exRNA000047	0.030112082
exRNA000173	0.02917717
exRNA000312	0.029165301
MP0134	0.029048719
exRNA000841	0.028857969
exRNA000035	0.028797828
MP0021	0.02862493
MP0027	0.028534029
MP0062	0.02667096
exRNA000027	0.02643071
MS008	0.025560098
UMA	0.024159819
MP0013	0.024135644
HCT	0.024029054
exRNA000008	0.022755513
SBP	0.022107674
MP0022	0.020951943
MP0116	0.018869953
MP0005	0.018713737
MP0086	0.018256089
MP0054	0.017366381
exRNA000015	0.013763208
exRNA000004	0.013478138
exRNA000009	0.012236206
exRNA000084	0.0
exRNA000130	0.0
Sex	0.0
exRNA000089	0.0
exRNA000091	0.0
exRNA000066	0.0
exRNA000061	0.0
exRNA000097	0.0
exRNA000060	0.0
exRNA000059	0.0
MP0006	0.0
WEIGHT	0.0
ML018	0.0
exRNA000139	0.0
exRNA000317	0.0
exRNA000822	0.0
exRNA000760	0.0
FINS	0.0
exRNA000565	0.0
exRNA000561	0.0
TG	0.0
exRNA000394	0.0
exRNA000348	0.0
exRNA000344	0.0
TC	0.0
AST	0.0
WACC	0.0
exRNA000311	0.0
TBIL	0.0
BUN	0.0
exRNA000250	0.0
UCR	0.0
UMACRR	0.0
HSCRP	0.0
HB	0.0
BMI	0.0
exRNA000161	0.0
exRNA000056	0.0
MP0034	0.0
MP0015	0.0
MS020	0.0
MS007	0.0
MP0112	0.0
MS005	0.0
MS002	0.0
MS001	0.0
MS030	0.0
MP0117	0.0
MS022	0.0
MS018	0.0
exRNA000044	0.0
MP0150	0.0
ML019	0.0
ML016	0.0
FPG	0.0
ML014	0.0
ML013	0.0
ML012	0.0
ML011	0.0
MP0106	0.0
MP0105	0.0
MP0101	0.0
MS013	0.0
exRNA000043	0.0
MP0175	0.0
MP0038	0.0
exRNA000028	0.0
MP0042	0.0
exRNA000016	0.0
MP0047	0.0
MP0051	0.0
MS029	0.0
MS027	0.0
MP0074	0.0
MS023	0.0
MS021	0.0
MS019	0.0
MP0076	0.0
MP0096	0.0
MP0100	0.0
MP0159	0.0
