feature_name	feature_importance
HOMA.B	0.69003564
PBG	0.57375276
RBC	0.49689373
FPG	0.36208928
cg27352622	0.29344076
cg19076985	0.27972707
CKMB	0.25543386
cg00827581	0.22480777
cg08726900	0.19924802
Age	0.19580036
FFA	0.1705212
cg03629335	0.16156928
WBC	0.15753044
HOMA.IR	0.15075415
BUN	0.14455667
HDLC	0.13856873
LDLC	0.13669625
ALT	0.13347404
SCR	0.13338506
cg17722508	0.12549704
DBP	0.09809056
cg03767807	0.09701575
cg06500161	0.08676331
TC	0.0832026
cg21055197	0.08238352
HSCRP	0.0711853
SBP	0.06932821
HCT	0.06647306
cg17901584	0.062189624
cg11078090	0.061401427
UMA	0.061077733
EGFR	0.059926014
UMACRR	0.056902245
HBA1C	0.04849513
cg05484949	0.046374056
UCR	0.042403053
TBIL	0.039575703
TG	0.038850874
cg14153852	0.03829811
cg00574958	0.035988953
BMI	0.035024185
FINS	0.031105934
HB	0.028502654
PLT	0.023692677
WACC	0.023371596
AST	0.016296703
Dose	0.013245037
Sex	0.0
WEIGHT	0.0
