cg00574958	cg03767807	cg06500161	cg11078090	cg17722508	cg17901584	cg21055197	cg19076985	cg03629335	cg27352622	cg08726900	cg05484949	cg00827581	cg14153852
0.0	-0.1027779	-0.010128759	0.2547049	0.053804934	-0.06017438	-0.13011718	-0.29899168	0.18478566	-0.38142282	0.16790083	-0.3684479	0.0	0.14075957
0.0	-0.1027779	0.24001136	-0.3348927	-0.2139833	0.42286232	-0.40266585	-0.29899168	-0.069526866	0.21291694	0.16790083	-0.3684479	0.0	-0.41716143
0.0	-0.1027779	-0.064962275	0.30196115	0.09115088	-0.06017438	-0.40266585	-0.29899168	-0.069526866	0.21291694	0.16790083	0.16582087	0.0	0.51716983
0.0	-0.1027779	-0.061699457	-0.3348927	0.09115088	0.42286232	0.46874416	-0.29899168	-0.6367577	-0.38142282	0.16790083	-0.3684479	0.0	0.89278567
0.0	-0.1027779	0.34254378	0.30196115	0.09115088	-0.06017438	-0.40266585	-0.29899168	-0.6367577	0.5123103	-0.10065924	0.13885385	0.0	0.14075957
0.0	0.41266134	-0.064962275	0.2547049	0.053804934	0.00039218366	-0.09749552	0.055551074	-0.6367577	-0.38142282	0.16790083	0.16582087	0.0	0.14075957
0.0	0.41266134	-0.064962275	0.2547049	-0.24879658	-0.06017438	-0.09749552	0.77186364	0.18478566	-0.38142282	0.16790083	-0.3684479	0.0	-0.41716143
0.0	0.41266134	-0.064962275	-0.3348927	-0.24879658	-0.06017438	0.85913265	0.055551074	-0.6367577	0.7890916	-0.13886529	0.4459949	0.0	0.14075957
0.0	-0.1027779	-0.064962275	-0.025065787	0.09115088	-0.06017438	0.46874416	-0.29899168	0.18478566	0.5123103	0.16790083	0.4459949	0.0	0.14075957
0.0	-0.1027779	-0.061699457	-0.3348927	0.053804934	-0.06017438	-0.13011718	-0.29899168	0.18478566	-0.38142282	-0.13886529	0.16582087	0.0	0.14075957
0.0	-0.1027779	0.24001136	-0.025065787	0.32845342	-0.06017438	-0.09749552	-0.29899168	-0.40087512	-0.38142282	0.16790083	-0.3684479	0.0	-0.41716143
0.0	-0.1027779	0.34254378	0.30196115	0.09115088	-0.06017438	0.46874416	0.055551074	0.18478566	0.5123103	0.16790083	0.13885385	0.0	0.14075957
0.0	-0.1027779	-0.061699457	0.0072826594	0.09115088	-0.06017438	0.85913265	-0.29899168	0.18478566	0.7890916	0.16790083	0.13885385	0.0	0.89278567
0.0	-0.1027779	-0.31353208	0.30196115	0.32845342	-0.06017438	0.46874416	-0.29899168	0.18478566	-0.38142282	0.16790083	0.16582087	0.0	0.14075957
0.0	-0.1027779	0.34254378	0.2547049	-0.2139833	-0.06017438	0.85913265	-0.29899168	0.18478566	-0.38142282	-0.13886529	-0.3684479	0.0	0.89278567
0.0	0.084879994	0.24001136	-0.025065787	0.09115088	-0.06017438	-0.09749552	0.77186364	0.18478566	-0.38142282	0.16790083	0.4459949	0.0	-0.41716143
0.0	-0.1027779	-0.061699457	-0.3348927	0.09115088	0.00039218366	-0.09749552	0.055551074	0.18478566	0.5123103	0.16790083	0.16582087	0.0	0.14075957
0.0	-0.1027779	0.24001136	-0.025065787	0.09115088	-0.06017438	-0.09749552	0.77186364	0.18478566	0.5123103	0.16790083	0.13885385	0.0	-0.41716143
