feature_name	feature_importance
HOMA.B	0.49058238
PBG	0.33165872
RBC	0.31793505
FPG	0.27787477
APOA2	0.25294602
GPX3	0.21580777
USO1	0.16868475
CKMB	0.16667508
cg19076985	0.15089321
LYZ	0.121439144
MASP2	0.11148055
FBLN1	0.10948994
CFHR1	0.107304364
APOB	0.101483025
IGHV3.72	0.098047346
HABP2	0.09715055
APOC3	0.095912434
ARID1A	0.09238059
YWHAQ	0.08452328
GNA13	0.08316404
IGFBP2	0.081875205
CLU	0.07936418
FGG	0.07710444
HBZ	0.066667385
SERPINA7	0.06589464
AFM	0.06383894
FINS	0.05923752
cg27352622	0.058750484
NXF1	0.053073388
CPN1	0.05285528
ORM1	0.050613195
APOM	0.050156925
Age	0.049029205
ADIPOQ	0.048469815
PGLYRP2	0.04592896
FGA	0.041897614
APOC2	0.040150728
GSTM4	0.035386708
WBC	0.032559443
C8G	0.032127872
CHL1	0.030999953
YWHAH	0.027578231
APCS	0.025273101
UMACRR	0.025092475
C1QB	0.02446884
IGLV3.1	0.024270013
KNG1	0.023713475
cg00827581	0.02345054
PON1	0.023272697
CGREF1	0.022775082
GSTM2	0.022204723
G6PD	0.020578695
cg14153852	0.020509515
PZP	0.0203477
PCYOX1	0.018777404
cg00574958	0.018654095
HSPG2	0.017781002
C4BPA	0.017308202
A1BG	0.016686838
A2M	0.016498419
FCGBP	0.016414061
GSTM1	0.015578078
SCR	0.015404796
TMEM256	0.01524836
AHSG	0.015203124
HB	0.015200582
FFA	0.014532171
APOH	0.014447145
HDHD2	0.01408
APOC1	0.013914392
APOD	0.013754211
PIGR	0.0137342075
SFN	0.013103143
TF	0.013075921
AKR1A1	0.01294404
APOA1	0.012787009
PRB3	0.012254151
UMA	0.012251922
FGB	0.012045047
HSPA9	0.011725493
VASP	0.011436798
AST	0.011325552
APOE	0.0113167
TUBA3C	0.011011539
ALT	0.009271765
SERPINA3	0.00899219
EGFR	0.00898142
PPP1R9B	0.008727636
EPCAM	0.008297975
cg17901584	0.008092311
C2	0.0073995274
GMPS	0.007015839
GGT1	0.005881053
RCN1	0.0058567314
STXBP5	0.004368974
cg21055197	0.0039140293
UCR	0.0034190596
PRSS1	0.0030598636
cg06500161	0.0026375612
FETUB	0.0
SPG11	0.0
SLC35B2	0.0
SLC4A2	0.0
SYTL1	0.0
WACC	0.0
TAGLN	0.0
BMI	0.0
TIMM44	0.0
SHBG	0.0
WEIGHT	0.0
SERPINC1	0.0
TTC37	0.0
SERPINA6	0.0
DBP	0.0
SCRIB	0.0
SCIN	0.0
SAA1	0.0
S100A9	0.0
S100A8	0.0
RPS3	0.0
RPIA	0.0
HCT	0.0
TUBA1C	0.0
TUBA1A	0.0
TUBA1B	0.0
HOMA.IR	0.0
cg05484949	0.0
cg08726900	0.0
TG	0.0
cg03629335	0.0
TC	0.0
LDLC	0.0
cg17722508	0.0
cg11078090	0.0
cg03767807	0.0
HDLC	0.0
ZFYVE19	0.0
TBIL	0.0
BUN	0.0
YWHAG	0.0
VTN	0.0
HSCRP	0.0
TUBA8	0.0
TUBA4A	0.0
TUBA3D	0.0
PLT	0.0
RMC1	0.0
SBP	0.0
RACK1	0.0
C3	0.0
IGLV3.19	0.0
C8B	0.0
IGHV4.39	0.0
C9	0.0
CAMP	0.0
CD163	0.0
CELA3A	0.0
CFD	0.0
CFH	0.0
HBB	0.0
CFHR2	0.0
CFHR3	0.0
CLEC3B	0.0
CP	0.0
GSN	0.0
CPB1	0.0
CPB2	0.0
CRP	0.0
GIT1	0.0
F10	0.0
FUBP3	0.0
F13A1	0.0
FCGR3A	0.0
ITIH4	0.0
L2HGDH	0.0
FCN3	0.0
LPA	0.0
PTPRG	0.0
PRG4	0.0
Sex	0.0
Dose	0.0
ACACA	0.0
ACACB	0.0
PI16	0.0
AGT	0.0
AKR1B1	0.0
PCBP2	0.0
ALDOB	0.0
AMPD3	0.0
NSF	0.0
NAP1L1	0.0
MX1	0.0
MNDA	0.0
MFGE8	0.0
METTL18	0.0
APOA4	0.0
MASP1	0.0
MAN2A1	0.0
APOF	0.0
LTF	0.0
HBA1C	0.0
