HBA1C	FPG	PBG	FINS	HOMA.B	HOMA.IR	TG	TC	LDLC	HDLC	FFA	ALT	AST	TBIL	BUN	EGFR	SCR	UCR	UMA	UMACRR	CKMB	HSCRP	HB	PLT	HCT	RBC	WBC	BMI	WACC	WEIGHT	DBP	SBP	Age	Sex	Dose	exRNA000003	exRNA000004	exRNA000005	exRNA000008	exRNA000009	exRNA000015	exRNA000016	exRNA000017	exRNA000027	exRNA000028	exRNA000029	exRNA000035	exRNA000036	exRNA000040	exRNA000042	exRNA000043	exRNA000044	exRNA000047	exRNA000050	exRNA000053	exRNA000056	exRNA000058	exRNA000059	exRNA000060	exRNA000061	exRNA000066	exRNA000067	exRNA000077	exRNA000084	exRNA000089	exRNA000091	exRNA000097	exRNA000098	exRNA000110	exRNA000130	exRNA000139	exRNA000145	exRNA000161	exRNA000164	exRNA000165	exRNA000172	exRNA000173	exRNA000183	exRNA000211	exRNA000226	exRNA000250	exRNA000251	exRNA000290	exRNA000311	exRNA000312	exRNA000317	exRNA000326	exRNA000344	exRNA000348	exRNA000394	exRNA000408	exRNA000561	exRNA000565	exRNA000673	exRNA000760	exRNA000822	exRNA000841	cg00574958	cg03767807	cg06500161	cg11078090	cg17722508	cg17901584	cg21055197	cg19076985	cg03629335	cg27352622	cg08726900	cg05484949	cg00827581	cg14153852
0.04220216053920197	0.1220893596088675	-0.3249359846315605	0.2943657425160903	0.741618854060486	0.1831023494781746	0.0020260560716111836	-0.02994619547009748	0.001783624836051228	-0.15884213125035712	0.05617959345953687	-0.03573069808414609	0.022800234608538448	-0.009172090398842116	0.03979274238476475	0.05641454383429838	0.010691187323692203	0.031493243383746705	-0.0032826521405730086	-0.02648338581519985	0.05198255346206286	-0.007018065077554347	0.0032623355734218286	0.0004312618512148143	0.022530965924567988	0.08207778233861819	0.04694039800443743	0.016263642380890574	-0.015216055742213666	0.014209750350790593	0.026608468759857756	0.007909874634083477	0.1169825569041168	0.025600108675653793	-0.12213292872311947	-0.25085987949209754	-0.033708989419919386	0.0916695229369208	-0.01757707566418841	-0.01722424489369107	0.020575596896833918	-0.04177253212803181	0.1290589597852814	0.07745483011174466	-0.045110645517554136	0.05308337289728353	-0.03285890841145618	-0.002333890971643189	-0.014960658442793807	-0.00927432717801463	0.006959146533656477	0.01763405090403041	0.06514364814605518	-0.011801033913360287	0.004169611074954726	0.03580299552825265	0.010626616632584194	-0.021465669734435155	0.030512813676812373	-0.01982691764949958	-0.022586732587081382	-0.17452823625441197	-0.08154941024713418	-0.0012689870014323244	0.00814824801632797	-0.022027258845004664	-0.033139243050870376	0.0017347605434920603	2.8257977769572614e-05	-0.05806441955041897	0.016488770685895535	-0.04574647843465941	0.012603480382280501	0.015549536237615505	0.005749327207655438	-0.00012973857352932279	3.207244795941905e-05	-0.05594311991013505	0.03158998360552713	0.0245503288129271	-0.04563944383029948	-0.017704001632462694	-0.01965537994787085	0.0018435919256887352	0.008086131876789365	0.03528207347534463	-0.007162918688758765	0.03794002119412801	0.057403536375107596	-0.009263601323620904	-0.018899082126674408	-0.034559177701206596	0.08159443749367125	0.09549168435823706	0.017219200028150097	0.02102540452731365	-0.02323164321194816	-0.0019411181253251096	-0.007031854265967622	0.02154691814388227	0.03531909516806267	0.033997781348806135	0.13684490552480105	0.0014961169865552665	-0.041198678864657966	-0.03142934260551253	-0.0014317746291129777	-0.007104237295019511	-0.005204523871769468	0.003308527836710074	0.025686006115812374
0.05743759755696443	0.2519716570651094	0.2825744464633228	2.373725848851935e-05	0.11358132302687862	-0.02071288375897041	0.002667677158350157	0.04496250976585926	-0.0004052555728475444	0.012164812107012878	-0.01064783730121278	-0.00835085280893836	0.02743442863466415	0.01272414662757142	0.14699007516458748	0.021902117018021725	0.0034100154800879782	0.049954799850080965	-0.0034093465497035762	-0.027159845222995506	0.012220870273983275	-0.013010009647504695	0.13188488506317145	0.0075264139098276455	0.04550043999039263	-0.5632426482880015	0.01091122130924921	0.030264965681158842	-0.03360403851226039	0.03413780295375939	0.10024814244950098	-0.01417353170472826	0.18475924108958425	0.025600108675653793	0.11273808805211026	-0.03245428400535425	0.10498177396390597	0.07550071224367146	0.03572237351214454	0.030105306793822485	-0.011642505883170288	0.0018644139912424992	-0.15167882540582073	-0.34280138966401164	-0.1101574271459124	-0.02850040512453898	0.06770455121726561	0.003621821095862593	0.013637704769939706	0.012313925212579449	-0.006314382385509611	-0.10522110010475015	0.03821326036022042	0.007293640778038161	0.0002456677614911401	-0.04745685275824385	0.03944410028439096	0.024666688078354492	7.976171262056581e-05	0.046867121989457645	-0.016696026914419397	0.11386349388536274	0.005082159535069477	-0.0008135191779508006	-0.02005440857045942	-0.00813622060833623	0.008798900823117968	-0.017329443449063196	-0.00021799324476096715	0.02368222146669847	0.007197697843647445	0.040967622309827985	-0.15053545958407685	-0.05316411333399295	-0.08830807348505683	0.0030449441342805536	0.0040089827584058	-0.004496860351550358	-0.06907499846577383	0.03483165084264021	0.022032296693838296	-0.003016532886668848	0.002171043909272028	-0.010773122624227374	-0.06698904831379361	-0.013458618503967169	0.019781158533358628	-0.02553896024679008	-0.16807755928464752	-0.07514355467021393	-0.03692806813263943	0.01271650591977611	-0.03905630439401043	0.14644413518837715	0.09424027133487198	0.049286282649364806	0.028040891053138645	0.00730989491923494	-0.002326970091637098	-0.008216841487242863	-0.059200438238908394	0.054187754312108906	-0.053897276870293574	-0.0008655336123091162	-0.0016473184746729854	0.07015197268212556	-0.03798861553570326	-0.029899987443033977	-0.007684622863852485	-0.018300976434627286	-0.07523040994731629
0.06505531606584564	-0.7546161482207657	-0.37419358715276735	0.2548036450352299	0.08950089300814863	0.39148807147747	-0.002648611846058485	-0.02245532494650181	-0.001624774657805432	-0.07722518101161234	0.04726926935810358	0.06557472943412251	-0.06524945188784992	-0.01647083607431329	-0.09676436943666547	-0.028539122174998006	-0.0032643920432158936	-0.017375582556549894	0.0005181801333440203	-0.0021308471345563088	0.012220870273983275	-0.014283297868619144	0.014955294617944525	-0.01221661790544284	-0.0025266421472407373	-0.08884492631383793	0.037354653746084605	0.002262319080622306	-0.010619060049701985	-0.00047407788297588896	0.026608468759857756	0.011925039422958339	0.1034272200670233	0.025600108675653793	0.11273808805211026	0.06943972794924588	0.0695005357884001	0.2584457714932977	0.022329405752350637	0.017090372994748106	-0.011794138266569706	-0.004235370961140005	-0.004141390201314932	-0.015261844109612645	0.022926896550388674	-0.02355764757600811	-0.020104816343642994	0.0026047523717005043	0.01756632871933966	0.0021982888636802576	0.0007007533248313209	-0.05219685951270842	0.01112390626445087	0.005677308318062609	0.0010911842374560605	-0.017518780730431633	-0.000658555403007229	0.007580190854385718	-0.005498924800507502	-0.04093532531555557	0.017860672352397106	0.021701308892841588	0.040185507994548814	0.0013659688346737593	0.016943577467365793	0.010430058661694521	0.012442738356620627	0.005612885182219899	0.00016518696484540502	0.020476951604946243	0.0060048052632654895	-0.0027645537488717284	0.00732484316184663	-0.0067228028103714635	0.016033031367852266	0.0017215540401889842	0.0013201533989873327	0.035467029594861	-0.054842154768944384	-0.01792479920794215	0.022032296693838296	-0.016171634829786813	0.018311005865120637	-0.010773122624227374	0.007122734316138747	-0.013458618503967169	-0.005107015894693368	-0.02553896024679008	-0.16807755928464752	0.0394358690102137	0.025574758140948062	0.01271650591977611	-0.03905630439401043	0.16868362639382792	-0.0863512881628209	0.049286282649364806	0.028040891053138645	0.005144682243283145	-0.005557009429006449	-0.03272526840168153	0.12874514584551205	0.00857807770515024	0.01626319662762682	5.1458534081245884e-05	-0.018631427506198967	0.05485518789931294	-0.03480586253879222	0.007989591839746643	-0.02360763612701021	0.1766416324024433	0.12341283731497643
-0.026357306040729053	0.18703050833698842	0.23331684394211605	0.07281799662327176	0.2659850972243673	0.028705525981780937	0.002172712320008663	0.0927888369549701	-0.0034071487050515744	0.012164812107012878	-0.024013323453362694	0.06009876037908097	-0.05134686980947281	0.0078583161772573	0.10056065714530119	-0.10021877787034182	-0.005084685004116951	-0.00977376518805932	-0.002902568913181305	-0.025130466999608542	0.1010999268120435	-0.007018065077554347	-0.05520245964919164	0.0022821710838964223	-0.0651706623267624	0.005336974372209438	-0.01751546856034885	0.03616025970232444	-0.02441004712723703	0.04147971707064262	-0.03230327019185683	0.0018871274507711853	-0.3303435587199683	0.025600108675653793	0.11273808805211026	-0.1980176005241632	0.07309188676392274	0.5918849085396909	-0.03309211381046165	-0.010118157233444948	0.025251848638310547	-0.04978248566037687	0.17545256612695445	0.14360329198966681	8.034431915984938e-05	0.06215029515576576	-0.058441262709948774	-0.0033527643337717384	-0.006935486247052397	-0.008008600423971645	0.01026124640169641	0.02221585087630761	0.09138424107987037	-0.010660258102826696	0.004137150140879549	0.035090600796116256	-0.00235254261342642	-0.027278930067871254	0.06316916862170138	-0.03923235050525263	-0.0334676285201688	-0.15194764542134062	-0.12281032008662562	-0.004540029949833422	0.01811709032720917	-0.017612849751697444	-0.03702823877784773	0.010151253408233874	0.00030588529068920295	-0.13692979030141877	0.02113534461831887	-0.05619183130806164	0.011075810618977463	0.020206038295465613	0.01366800768675009	-0.0010806966195320246	0.00019087247644722352	-0.05371328921245773	0.12793190975358096	0.073770617955709	-0.03086500925144162	0.01060678523583391	-0.030955553862776014	0.004072454098303602	-0.011920903934330906	0.03075384114522877	-0.009468384590654189	0.03509524238902454	0.08490824847683424	0.008644976089358089	-0.014629638973808486	-0.0287457809425524	0.11571827514346356	0.1001124093480352	0.020067287499290504	0.0084873913269509	-0.06247955299505934	-0.006342332752889374	0.0022072548143963954	-0.0008375543432082514	-0.12389921817139997	-0.04469176642318476	-0.03297610713557153	0.0035783247022269206	-0.02450528907979809	-0.05612670748789573	-0.018469950639868858	-0.022999195241425248	-0.005230729106984583	0.04599163488785294	0.12881022839751896
-0.09491677262066009	0.05714821088074638	-0.07864797202552669	0.0016062211577229327	-0.0007101916296877286	-0.004287689769992353	0.0017327435748162234	-0.03743706599369314	0.003659808043678745	0.05491654794635543	-0.03737880960551264	-0.011088837336459132	0.008897652530161337	0.01272414662757142	0.049351740212264905	-0.02057471598662647	-0.0008373347620144857	0.004343895639137484	-0.003345999345138292	-0.02783630463079116	0.06835501124538976	-0.007018065077554347	-0.07858837773823703	0.0035161105723508276	-0.08187573437463479	-0.043498085242778206	0.0029781915781985856	0.02584349516528467	-0.012917557895957825	-0.0036206125044972778	-0.05194051650909503	0.010921248225739623	-0.01857081146681808	0.025600108675653793	0.11273808805211026	-0.1127239648424165	-0.06337639977553777	0.36220161293435343	-0.034256320864969526	-0.034857577889908384	0.018159844235666123	-0.08055214401764715	0.21081666441834887	0.047465541831212245	-0.010270791896655668	0.056996959411736305	-0.05593570559191842	-0.0019175800898047178	-0.0034024925840351688	-0.006188623665173846	0.003942365823818786	0.0471853049580171	0.043393136239031016	-0.01147540581889938	0.0018265148541804948	0.04724429230099649	0.0022964821077262002	-0.02186536569938451	0.03965338999694236	-0.03034563213666464	-0.011518330256377338	-0.1711679850192375	-0.07658652664232864	-0.002226154635987879	0.016275877948812315	-0.01498043178385529	-0.0294161285765186	0.018169516985419756	0.0004500082806682556	-0.059435567792340556	0.014774498493886245	-0.052191440017129526	0.009345205216848803	0.029426203823695832	0.01686152963585493	-0.0008284652537522719	0.0013889563633466841	-0.020514314109522303	0.09829976434748197	0.04844619490992811	-0.045396199771685575	-0.013783708037990781	-0.014112125437385542	0.008060354119790138	-0.03332308858985819	0.023397644506313688	-0.00915064816752253	0.03775635227404158	0.09259777276383369	0.0055320937337655085	-0.0014034346181075335	-0.029418811603686982	0.13483559670797174	0.12402467872595337	-0.004441354191190069	0.012444641166296094	-0.06495284339639772	-0.003503399374383187	-0.00020481944264140383	0.029263899718198583	0.08826199623287673	-0.026610720775287464	0.027984012027053456	-0.0005933649398235065	-0.0019051797371600707	-0.0740355083436068	-0.06583445980846352	0.04463330669471295	0.009620395887915764	-0.1378599575191159	0.09253053001266248
0.01173128650367706	-0.15932228487965683	-0.07864797202552669	0.07044427077442014	0.04355796731451896	0.07255365254366147	-0.0005037642132453426	-0.07028165213561266	0.002190131197703857	-0.139409524050656	-0.09975107831554565	0.013553023411227823	-0.014273317600467182	-0.011605005623999175	0.022723103407085967	-0.11083798612150388	-0.017219971410123987	0.10208154751973067	-0.001445583208179778	0.020868772730495925	0.047304708381112316	0.000696563556256728	0.02080177414020587	-0.009131769184306826	-0.019231714195113124	0.015801630003992238	-0.04627270133540735	0.001525407327976597	0.014664416259112264	-0.006767147126018666	0.021699157180548205	0.010921248225739623	-0.08634749565228553	-0.05440023093576432	-0.12213292872311947	0.07552016564354103	-0.021988291398810183	-0.07285426298794401	0.003694665053577215	-0.0008215794240213382	-0.006777814226639227	0.06218502424915713	-0.011638779395534838	0.044594506600193366	0.05762357494955701	-0.017498627160833908	-0.02284789267117644	-0.00030731626830277846	0.008273083721702962	-0.00035392696194674943	-0.0022128963313958294	0.013064737134922916	0.0673971077541504	0.0018170411269913108	0.002683754301852382	0.008311087993867006	0.0032409907264765014	-0.003096967267336245	-0.004072728710311495	-0.0009194458400090127	0.014085097181674324	-0.01183895083017369	-0.0005148705690573396	-0.0007957421419386716	-0.008776027325073247	0.00019606223504148963	0.0036482723778128814	0.0063507231051495045	1.3242897405568865e-05	-0.034882695316193105	0.003908057941663633	-0.014362661743433413	0.016827981180666987	-0.004277005726955012	0.004770930054095127	0.0020511770683583935	0.006481002870475711	0.030316877141363687	-0.02004643237936365	-0.021292288827577173	0.022032296693838296	0.05986080032917245	0.037320974772898564	-0.010773122624227374	0.019132836716150875	-0.013458618503967169	0.019781158533358628	0.015732653690778114	0.04423386164432541	0.050331985101222346	0.028008703052289117	0.01271650591977611	-0.03905630439401043	0.10111442808124146	-0.029195999103109962	-0.022481455188018872	-0.06856949299578535	-0.009436818551705015	0.008443649856626965	-0.01633863676698128	0.0018337328090393004	0.026529344923762046	-0.092621053549657	-0.00180240772130739	0.02022958071854716	-0.09861572524316177	0.015802374124762954	0.003675754477049318	-0.01557743484650865	0.07769310531806184	-0.023520500374005725
0.026966723521439587	-0.04026351221143491	-0.16074397622753792	-0.0529894733658645	-0.13518943521173077	-0.038994838807572055	0.0029609896551451164	0.07780709590777878	-0.004626667790009461	-0.31818951028790643	0.04058652628202862	-0.0028748837538968147	0.004263458504035632	-0.011605005623999175	-0.02643745684862889	-0.031193924237788516	-0.0032643920432158936	-0.06515843458706216	-0.003345999345138292	-0.029189223446382462	0.05899932108348866	-0.015182089554111697	0.026648253662467217	-0.01931176996405567	0.0789105840861374	0.23555939827143602	0.049584741248120984	-0.008054445456417494	0.0031719270278330602	0.0016236118647050368	0.0020619108633100113	-0.013169740507509548	0.1034272200670233	0.025600108675653793	0.11273808805211026	0.006412806617321359	-0.0362105386519926	-0.03764862832063846	-0.0077687413854729435	-0.006896831214103327	0.005932662043241971	0.009595800307682003	-0.10581727182346462	0.11036385966463319	0.0036103799962002073	0.006629485889993195	0.011730549675082975	-0.0002090536935288012	-0.003429807695526128	0.001259919843776107	-0.0006001304207981147	0.01816110553568923	0.001912424900227079	-0.002977700198589201	0.0005431557748534449	0.010624919397091245	0.006451206057846143	-0.01301070353803659	0.0031485834347335095	0.026599868802049977	0.007893486841498492	-0.021378136559569834	-0.02250073197460231	0.00012810705941832795	-0.005912523120503277	-0.006344166766343035	-0.0007106977765082664	-0.0016790485988655585	-5.636126704856722e-05	0.045786186332741646	0.005634904812576497	0.003954651787003428	0.008028819626959697	0.005197003832637066	0.005641773065037188	4.1393200030794e-05	-0.002828946416217487	0.012821507043519842	0.015129863950034286	0.011836235614654649	0.022032296693838296	-0.02871864960352178	0.00812361180629996	0.00892592222995651	0.00631787232162048	0.012315459829687824	0.0014941571115532361	0.02555764116785134	0.026098170175131892	-0.015129503685879215	0.009478169162788652	-0.024494005899156488	0.07258478760242909	0.04627857406104684	-0.08598053224702353	-0.013009911212687615	0.028040891053138645	0.0184843577806909	0.00845314613619886	-0.02546468340454232	-0.0030044079829134158	-0.07213457491046224	0.019681693636898378	-0.0024704991210472427	0.05291389771993285	-0.008170154148982176	0.011819405892058871	-0.004020297152245559	-0.004126474892262919	0.016663463553254005	-0.12291630684058728
-0.06444589858513516	-0.007792937847374546	-0.26746878169015265	-0.07277052210629471	-0.16854897830158797	-0.055277205022732916	0.002942657624095432	-0.04608037813630356	0.0022839403580852324	-0.2987569030882053	0.020538297053803726	-0.03573069808414609	0.008897652530161337	-0.009172090398842116	-0.011416174548271586	-0.03915833042616006	-0.011759092527420823	0.12054310398606495	-0.0035360409588341434	-0.024454007591812887	-0.03455758053552211	-0.00769215884167376	0.23712151646387572	0.02912035495777974	0.19584608842124454	0.30183555060606165	0.06710351523752443	-0.03826782731489114	0.026156905490391468	-0.038232493341232555	0.11988538876673918	-0.032241773254665144	-0.08634749565228553	-0.05440023093576432	0.11273808805211026	0.031033493441773287	0.03125257914886695	0.3902382702383973	-0.01644367417126244	-0.005151368772025966	0.015875326883077006	0.05004215530569391	-0.12763943930195124	0.25578745674962017	0.0046676580253611375	0.04625604309824586	-0.05001571609914381	-0.0045082932284855525	0.0036240256470084606	-0.014407979284269042	-0.0010221527313525201	0.0002168016104569833	0.11803553756785956	-0.00911844307355544	0.004934281230811365	5.318619983093804e-05	-0.029932010120707304	-0.0246890723359574	-0.03722119921503792	-0.18991215660542576	0.00015327137938658613	-0.11725179670206143	0.044117531553925754	0.003035775149206698	-0.015989559582526538	0.037892642337117775	-7.229978502227628e-06	-2.2815233352686347e-05	2.6299773513506848e-05	0.1463761373155815	0.010590080610606558	0.02708285816580567	0.03088141500064621	0.011797371545105797	0.05974707130598946	0.007983385668336127	0.024899085947203914	0.053362967221574256	0.010335485791748374	-0.029322940229204092	0.022032296693838296	-0.03479629358519029	-0.07663949926937523	-0.010773122624227374	0.059927470100268436	-0.013458618503967169	-0.007353419163668469	-0.02553896024679008	-0.16807755928464752	-0.07514355467021393	0.0473583967260718	0.01271650591977611	-0.03905630439401043	-0.16003163732249523	-0.05873636418438038	-0.038379914387861466	0.028040891053138645	0.004546939101703095	0.006815873824624296	-0.044226234657671566	-0.16921694148027602	-0.10322329766578041	0.09158754027515006	0.005110503006243513	0.018778740848883133	-0.05649132859715793	0.08120702407602781	-0.061381310407596375	0.03236323691839421	-0.2607690018999157	0.08587237531712372
-0.09491677262066009	-0.3216751566999593	-0.5055471938759855	-0.03874711827275473	-0.14555488347167284	-0.01385715061574478	0.0018244037300646485	0.03286187276620472	-9.255837157629091e-05	0.05491654794635543	0.06508991756097016	-0.011088837336459132	0.03206862266078986	-0.004306259948527996	0.029550958998157517	0.05906934589708889	0.012511480284593259	-0.027149347744609233	-0.0034093465497035762	-0.029189223446382462	0.06952447251562739	-0.009489742212658867	-0.10197429582728242	-0.003270556614148402	-0.09022827039857098	-0.11675067466525937	-0.046603244240867786	-0.004369886693188999	-0.0037235665109344625	0.01630744009847152	-0.007756712295309087	-0.009154575718634685	0.022095199044462385	0.025600108675653793	-0.12213292872311947	-0.14039396472829135	0.042618194813047634	-0.04231706623964197	0.02529438392744766	0.012764094372522159	-0.016056315159453074	0.04056874219702119	-0.10666281141110594	-0.08097890307682531	0.018538172512018728	-0.020937388081852807	0.049336519877943005	0.0016719973989169944	0.004951020038782134	0.0011478464510975403	0.00011217368438403565	-0.028148954613967006	0.002837258613628189	0.00612213879853298	-0.0008397724334093549	-0.011940163677154997	0.015706351820472475	-0.0020895716034075953	0.002440857717969526	0.002911476256549382	-0.009325230551243837	0.017041850252137312	-0.00483019727434899	-0.0008094328380274647	-0.0019076794545051954	-0.021011903926833525	-0.00915761937769375	-0.0009740946966378125	-8.389297497291772e-05	-0.14093156462211825	0.0035520255461090845	0.0011681948051043701	-0.0010370731153682893	-0.0033783042305669565	-0.045255974067995176	-0.002285123071742326	-0.005658483412686588	-0.0034015294796547043	-0.03673018012195164	-0.03783635815606591	0.022032296693838296	-0.03331317059361675	0.005248331651164227	-0.010773122624227374	-0.06698904831379361	-0.013458618503967169	-0.002192469355463752	-0.005698599627461926	-0.12027090707943393	0.00993054063488945	0.004046586142405196	0.01271650591977611	-0.03905630439401043	0.04877583579423444	-0.008388345967150842	0.0011933233853498426	0.028040891053138645	-0.0019436691375686384	0.002333940400275569	-0.01805734757618318	-0.013692986403546438	0.006177585929574571	0.047024885591409174	0.003076884412110845	-0.024341696346528306	-0.017491867424081355	-0.05247106704407759	0.016038389291997756	0.03370016184397981	-0.2263036574920682	0.0620866036103718
0.019349005012558256	0.14373640918490777	-0.029390369504320092	-0.033208424625434274	-0.04792050837693475	-0.03356738340251845	0.002062720133710553	-0.06394322323103169	0.003659808043678745	-0.15884213125035712	-0.021785742428004375	-0.03846868261166686	0.008897652530161337	0.01515706185272848	0.05413123912601491	0.011282908766859676	-0.00872527092591906	0.07710414759469018	-0.0004320279351352368	0.018162935099313313	0.05899932108348866	-0.007018065077554347	0.04418769222925126	-0.01622692124291966	0.035059769960472345	0.09951887505825649	0.007605792254644769	0.008894524854433586	-0.017514553588469504	-0.004669457378337741	-0.05684982808840457	0.01393262181739577	0.2389805884379582	-0.05440023093576432	0.11273808805211026	0.11066436183740654	-0.10077567970766874	-0.21227927931708784	-0.011182928085715915	-0.026904195849014725	0.004143075213573764	-0.004391803275912318	-0.004087466678651203	0.06498592432325376	-0.028731132179719947	0.007422591046003787	-0.02261047994462831	-0.0009353419733856832	-0.008740657993409343	-0.006996011462313072	-0.007812207026089579	0.030475248284892547	-0.013340482278241774	-0.00818055619208022	-0.00013770828809020393	0.02449172166645034	-0.02880030373297799	-0.021173781005302095	-0.03013639198834519	0.09927285338789588	0.012545792167136926	0.13807975496144634	0.044671149549047225	0.000202668723794793	0.023101904434140206	0.010840571644109431	0.014418830278868673	-0.012205220325870016	-0.00045705413132174035	0.12664769574865323	-0.10175141840548553	0.0005727199334163188	0.022701812553942123	0.006914438495743572	0.044344519774230755	0.006242810451140311	0.01964428482461124	-0.1136178138913238	0.261269460908769	-0.009932354614236222	0.022032296693838296	-0.06149552562568049	-0.07663949926937523	-0.010773122624227374	-0.06698904831379361	-0.013458618503967169	0.019781158533358628	-0.02553896024679008	-0.16807755928464752	-0.07514355467021393	0.02693616826699889	0.01271650591977611	-0.03905630439401043	0.2043735541588187	-0.0825443814108589	0.049286282649364806	0.028040891053138645	0.004091645527380754	-0.003900628731503199	0.0050015567477461895	-0.05707667512236594	0.027013212164504398	0.030826645656292933	0.0009358222725485021	-0.02397075272033607	0.003818187601360416	0.022361961456996142	-0.0785231161016808	-0.01706266011900888	0.14839761517854336	0.11246059266747564
