feature_name	feature_importance
PBG	0.49069625906883585
RBC	0.33575734814524205
MASP2	0.3189804654435574
MP0174	0.3002809656537136
HOMA.B	0.26643609329468726
MS006	0.21645885365177284
MP0193	0.21610839195241818
Age	0.21368006031077286
GPX3	0.2090619169802188
MP0050	0.1958352848742723
GNA13	0.18710604827567215
APOA2	0.1839703837145105
HDLC	0.164020981481356
MP0128	0.1628092697948512
MP0076	0.16221894026868283
WBC	0.1534511799380819
PZP	0.14321333607851802
MP0151	0.13338142530715244
LYZ	0.13241708384699283
FGG	0.1262355882740126
CPN1	0.11511225267886246
MP0115	0.11352204431100972
MP0141	0.1073777728267178
Dose	0.10684662341874339
CFH	0.10602877967940873
CLU	0.100424849332049
A1BG	0.09822847665980732
APOH	0.09741868175037709
MP0046	0.09676365633334637
MP0113	0.09461820189782297
RACK1	0.08844559080143295
USO1	0.08819230108969635
SERPINA7	0.08316406356918826
VTN	0.08314044179507586
CAMP	0.07492409541246851
MP0044	0.07430151895910968
GSTM2	0.06933901919953916
HOMA.IR	0.0660296886438614
MP0023	0.06123463019910642
PON1	0.049360316379108184
APOC2	0.04695457922860483
MP0052	0.04656218400870823
CKMB	0.04233154047115189
MAN2A1	0.04175417341220375
C1QB	0.039434379737322396
HABP2	0.03937341883098206
MP0126	0.038019102412643675
ORM1	0.032387263933649185
TF	0.03136338235651591
GSN	0.029785612723774495
CHL1	0.02881738823358072
MP0142	0.028212847586133905
IGHV3.72	0.023840226445953037
FCGBP	0.022795771302007606
PI16	0.022428399145673593
MS010	0.021310073462794264
MS026	0.019861536950167197
MP0062	0.019507198293196505
MP0132	0.018524372642287464
C4BPA	0.017345502732450904
HSPA9	0.014692376963244635
ACACA	0.006748900584799731
MP0065	0.006042025930335674
UMACRR	0.002341309422351626
CFHR1	0.001419045431708428
GIT1	0.0004576610949262028
GMPS	0.0
C8B	0.0
C2	0.0
C3	0.0
CP	0.0
ARID1A	0.0
C8G	0.0
GSTM1	0.0
APOM	0.0
APOF	0.0
APOE	0.0
GSTM4	0.0
APOD	0.0
APOC3	0.0
GGT1	0.0
FUBP3	0.0
C9	0.0
G6PD	0.0
CPB2	0.0
CLEC3B	0.0
CRP	0.0
EPCAM	0.0
CGREF1	0.0
CFHR3	0.0
CFHR2	0.0
F10	0.0
F13A1	0.0
FBLN1	0.0
CFD	0.0
FCGR3A	0.0
CELA3A	0.0
FCN3	0.0
FETUB	0.0
FGA	0.0
FGB	0.0
CD163	0.0
CPB1	0.0
HBA1C	0.0
L2HGDH	0.0
HBB	0.0
RPS3	0.0
S100A9	0.0
SAA1	0.0
SCIN	0.0
SCRIB	0.0
SERPINA3	0.0
SERPINA6	0.0
SERPINC1	0.0
SFN	0.0
SHBG	0.0
SLC35B2	0.0
SLC4A2	0.0
SPG11	0.0
STXBP5	0.0
SYTL1	0.0
TAGLN	0.0
TIMM44	0.0
TMEM256	0.0
TTC37	0.0
TUBA1A	0.0
TUBA1B	0.0
TUBA1C	0.0
TUBA3C	0.0
TUBA3D	0.0
TUBA4A	0.0
TUBA8	0.0
VASP	0.0
YWHAG	0.0
YWHAH	0.0
YWHAQ	0.0
