HBA1C	FPG	PBG	FINS	HOMA.B	HOMA.IR	TG	TC	LDLC	HDLC	FFA	ALT	AST	TBIL	BUN	EGFR	SCR	UCR	UMA	UMACRR	CKMB	HSCRP	HB	PLT	HCT	RBC	WBC	BMI	WACC	WEIGHT	DBP	SBP	Age	Sex	Dose	MP0005	MP0006	MP0009	MP0012	MP0013	MP0015	MP0017	MP0018	MP0019	MP0021	MP0022	MP0023	MP0024	MP0025	MP0027	MP0030	MP0033	MP0034	MP0035	MP0038	MP0041	MP0042	MP0044	MP0045	MP0046	MP0047	MP0050	MP0051	MP0052	MP0053	MP0054	MP0058	MP0062	MP0065	MP0066	MP0073	MP0074	MP0076	MP0077	MP0078	MP0080	MP0082	MP0084	MP0085	MP0086	MP0096	MP0098	MP0099	MP0100	MP0101	MP0105	MP0106	MP0112	MP0113	MP0115	MP0116	MP0117	MP0118	MP0122	MP0124	MP0126	MP0127	MP0128	MP0132	MP0134	MP0135	MP0140	MP0141	MP0142	MP0150	MP0151	MP0154	MP0156	MP0159	MP0164	MP0174	MP0175	MP0193	MP0203	ML006	ML017	ML018	ML010	ML011	ML012	ML013	ML014	ML015	ML016	ML019	MS003	MS018	MS020	MS022	MS025	MS030	MS001	MS002	MS004	MS005	MS006	MS007	MS008	MS009	MS010	MS011	MS013	MS014	MS015	MS016	MS017	MS019	MS021	MS023	MS024	MS026	MS027	MS028	MS029	exRNA000003	exRNA000004	exRNA000005	exRNA000008	exRNA000009	exRNA000015	exRNA000016	exRNA000017	exRNA000027	exRNA000028	exRNA000029	exRNA000035	exRNA000036	exRNA000040	exRNA000042	exRNA000043	exRNA000044	exRNA000047	exRNA000050	exRNA000053	exRNA000056	exRNA000058	exRNA000059	exRNA000060	exRNA000061	exRNA000066	exRNA000067	exRNA000077	exRNA000084	exRNA000089	exRNA000091	exRNA000097	exRNA000098	exRNA000110	exRNA000130	exRNA000139	exRNA000145	exRNA000161	exRNA000164	exRNA000165	exRNA000172	exRNA000173	exRNA000183	exRNA000211	exRNA000226	exRNA000250	exRNA000251	exRNA000290	exRNA000311	exRNA000312	exRNA000317	exRNA000326	exRNA000344	exRNA000348	exRNA000394	exRNA000408	exRNA000561	exRNA000565	exRNA000673	exRNA000760	exRNA000822	exRNA000841	cg00574958	cg03767807	cg06500161	cg11078090	cg17722508	cg17901584	cg21055197	cg19076985	cg03629335	cg27352622	cg08726900	cg05484949	cg00827581	cg14153852
-0.0	-0.0	-0.6702128336477324	0.0	1.3869493337835772	0.0	-0.0	0.0	0.0	-0.1651323045538689	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.14977601622540546	-0.0	0.0	0.0	0.0	-0.0	0.0	0.08335366180354305	-0.0	-0.06526278299117205	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0005276990614803539	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1328179756669218	-0.0	-0.0	-0.0	-0.07319547116506611	-0.0	0.005033889632489231	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.004703207451660348	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.06802189433549181	-0.0	-0.0	0.0	0.0	-0.0	-0.01832612314906902	-0.0	0.0	-0.07728325599424443	-0.0	-0.0	-0.0	0.0	-0.014634591822750736	0.04312024946088926	-0.0	-0.020918199306519704	-0.0	-0.0	0.0	0.0	0.44456948925072476	-0.0	-0.09725809707144648	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.20092779642293626	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.10994410062384112	0.0	0.0	0.0	-0.0	0.010244463864755094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.014300106297589208	-0.029312449982269118	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.1746210745377101	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.18259243138187448	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0
-0.0	-0.0	0.5828379417421667	0.0	0.2124157704997322	-0.0	-0.0	-0.0	-0.0	0.012646540573858774	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-1.0278084717346456	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.13164662924476153	-0.0	0.06024256891492804	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0058005351778267	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0032061881976742546	0.0	0.0	-0.0	0.18617900102670074	-0.0	-0.06300867012532611	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013586878895118629	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.04368997825279821	0.0	0.0	0.0	0.0	-0.0	0.009590221063712864	0.0	0.0	0.0426195632051907	-0.0	0.0	-0.0	0.0	0.019779112176200323	0.07673635291215676	0.0	0.053714305491152955	-0.0	0.0	-0.0	0.0	0.01972125848484191	-0.0	0.16497198749964012	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.37400755554023685	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.09055199196140505	-0.0	-0.0	-0.0	0.0	-0.012039987370916648	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.009329493616162208	0.0018267519865831432	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.01403651758956489	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.28002009688454255	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0
-0.0	0.0	-0.7718115451658326	0.0	0.16738140252373185	0.0	0.0	0.0	-0.0	-0.0802833102883625	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.16212474004509475	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.07369506831529936	-0.0	0.06024256891492804	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.007798440692365173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05462924696730247	0.0	0.0	-0.0	0.2670779083543218	-0.0	0.01986426929943549	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0069913447813204745	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.12399996514227904	0.0	0.0	0.0	0.0	0.0	-0.015131855292300888	0.0	-0.0	0.11227897258966964	0.0	0.0	0.0	-0.0	0.044155549358733205	-0.002670922655978028	0.0	-0.07323145550425474	0.0	-0.0	0.0	0.0	-0.4405887953375379	0.0	-0.11249919272506757	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.827966079836462	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.3099676642412319	-0.0	-0.0	-0.0	-0.0	-0.0003287359694964796	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.001778113562736515	0.01444444159108659	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.11070692568566189	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.32254487586597846	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
0.0	-0.0	0.48123923022406684	0.0	0.49743591518994523	0.0	-0.0	-0.0	-0.0	0.012646540573858774	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.009738941981507626	0.0	0.0	0.0	0.0	0.0	0.0	-0.23537992330849877	-0.0	0.06024256891492804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.00015349328052718944	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.18844499238150408	0.0	-0.0	-0.0	0.01414975247669294	-0.0	0.04891410257783031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00956900819961932	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.01403676286716108	0.0	0.0	0.0	-0.0	0.0	0.04162902367367153	0.0	-0.0	0.04516366081166989	-0.0	0.0	0.0	0.0	0.01709653995526852	0.038834739826386966	-0.0	0.0011358373843287529	0.0	0.0	-0.0	0.0	-0.04719253873410005	-0.0	-0.05256646920868371	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.2770491178063771	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.7098788327610188	0.0	0.0	0.0	-0.0	0.013927103369316993	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.012449948087632933	-0.04414343836376402	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.1676608722270227	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.19142785423889574	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0
0.0	-0.0	-0.1622192760572327	0.0	-0.0013281752510215065	-0.0	-0.0	0.0	0.0	0.05709125185579074	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0793755598100642	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.01323227307889386	-0.0	0.06024256891492804	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0024577958471595582	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.12346393257407569	0.0	-0.0	0.0	-0.07378774405795892	-0.0	0.04650568713029145	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0019393197277695943	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0392625697194235	0.0	0.0	0.0	0.0	0.0	0.005266830972979278	0.0	-0.0	-0.05173638444053434	0.0	-0.0	0.0	-0.0	-0.048935756991410284	0.028043999787014898	-0.0	-0.00590426332982774	-0.0	0.0	0.0	-0.0	0.07152760556306557	0.0	-0.05797247792977055	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.05374243807666343	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.43440752501760255	0.0	0.0	0.0	-0.0	0.01673424072466669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.014024781508426988	-0.027528571018671115	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0640334607537666	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.2371512010927707	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0
-0.0	0.0	-0.1622192760572327	0.0	0.08146056888531003	0.0	0.0	0.0	0.0	-0.14493016306208165	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.02883490665112967	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.061525240520112316	0.0	-0.06526278299117205	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.037785629018282765	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.012302972726537856	-0.0	-0.0	0.0	-0.2829551615044875	0.0	0.06716156699665776	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.006103105866021159	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.11156472571444631	0.0	0.0	-0.0	-0.0	0.0	0.03275384445125527	-0.0	-0.0	-0.10334833965776753	-0.0	-0.0	-0.0	0.0	0.06941818100983818	0.01877383394550864	-0.0	0.021926057589037536	0.0	-0.0	-0.0	-0.0	0.3789675233617618	-0.0	-0.09112175265371927	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.1844042308652236	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08737796558987257	-0.0	0.0	-0.0	0.0	-0.0009238649927582231	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0009700336115047172	-0.0001850671605974744	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.09463121955937921	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.19334384344796593	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0
-0.0	0.0	-0.33155046192073256	-0.0	-0.2528264971621064	-0.0	-0.0	-0.0	-0.0	-0.3307898647865242	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.4298501647132017	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.07369506831529936	-0.0	0.06024256891492804	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.029875245641991705	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.010925719815703555	-0.0	0.0	-0.0	-0.15077389229036484	-0.0	-0.05525484367707306	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.029261165314723215	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.023528007147927556	-0.0	-0.0	-0.0	-0.0	-0.0	-0.022084413730473266	-0.0	-0.0	-0.1068247663232288	-0.0	-0.0	-0.0	0.0	0.04314516864498701	-0.002253510995138749	-0.0	-0.05444171976270126	-0.0	0.0	-0.0	-0.0	0.14607312268786796	-0.0	-0.32016340436913227	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.08873046464141321	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.04515398845570678	0.0	0.0	0.0	0.0	-0.00839958123996968	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0017516341871500378	-0.008087754142810023	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0400211025185715	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.08849060958011877	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0
0.0	0.0	-0.5516810035432825	-0.0	-0.31521433400103926	-0.0	-0.0	0.0	0.0	-0.31058772329473694	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.550791274287477	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.061525240520112316	0.0	0.06024256891492804	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.004578356188055546	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.04498804636467349	-0.0	0.0	0.0	-0.04795601293914373	0.0	0.061675105791685066	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.009250082919192479	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.04336812235468429	0.0	0.0	-0.0	-0.0	-0.0	0.014537415099441573	-0.0	0.0	-0.06681458240803204	0.0	-0.0	-0.0	0.0	0.10179152888406251	0.12835408062579626	0.0	-0.019440548024774205	0.0	0.0	0.0	-0.0	0.427225692464621	0.0	0.10230306081381636	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.010366107745320785	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.4680333689517205	0.0	0.0	0.0	0.0	-0.010131784928546795	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.009607116833396703	0.015857784048917432	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.16656737578670028	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.30600115552591756	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0
0.0	0.0	-1.0427414425474326	-0.0	-0.27221159164801634	-0.0	-0.0	-0.0	-0.0	0.05709125185579074	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.21304731249742137	0.0	-0.0	0.0	0.0	0.0	-0.0	0.015743507385837217	-0.0	-0.06526278299117205	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0430936153177572	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.058915866117363894	0.0	-0.0	-0.0	-0.29352808028152777	-0.0	-0.06474260387432666	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.057845070976605385	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.07653785412271298	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0765761833256511	-0.0	-0.0	-0.11803730928837174	-0.0	-0.0	-0.0	0.0	-0.02282463720573445	-0.010534715725958843	0.0	0.003901212985667545	-0.0	-0.0	-0.0	0.0	0.37585419978488604	-0.0	-0.15923221407548221	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.3030060093004059	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.05075309262772549	-0.0	-0.0	-0.0	0.0	-0.008466698623886477	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0013963372079112523	-0.0017361856521068218	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.010617547497585901	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.09326569648662912	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0
-0.0	-0.0	-0.06062056453913309	-0.0	-0.08961923878291701	-0.0	-0.0	0.0	0.0	-0.1651323045538689	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.18160262400810942	-0.0	0.0	0.0	-0.0	0.0	0.0	0.17028100319773629	0.0	0.06024256891492804	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0007354830651797117	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.021410172741559676	-0.0	0.0	0.0	-0.06343058149621565	0.0	0.10955561278737344	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.005121001958142304	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04275415033101333	0.0	0.0	-0.0	0.0	0.0	0.025192069689781847	0.0	0.0	-0.0171171160068941	-0.0	0.0	-0.0	-0.0	0.02789159512658496	-0.16493404480117752	-0.0	-0.013507399292866673	0.0	0.0	-0.0	0.0	0.0006516411653022207	0.0	0.25260007231157666	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.1912152098879093	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.25459775177028254	0.0	0.0	0.0	-0.0	-0.00032445561902481965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.011313671735130698	0.016056778741118195	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.3546470911918905	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.39078862641084994	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0
